encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,1,0,0,0,1,0,0,9.33
0,0,0,0,1,0,0,0,0,1,0,10.26
0,0,0,0,0,1,0,1,0,0,0,10.7
0,0,0,0,0,1,0,0,1,0,0,9.94
0,0,0,0,0,1,0,0,0,1,0,10.23
0,0,0,0,0,0,1,0,1,0,0,10.16
0,0,0,0,0,0,1,0,0,1,0,162.87
0,0,0,1,0,0,0,1,1,0,0,10.3
0,0,1,0,0,0,0,1,0,1,0,24.79
0,0,0,0,1,0,0,1,0,0,1,10.36
0,0,0,0,1,0,0,0,1,1,1,14.97
0,0,0,0,1,0,0,0,1,0,1,10.31
0,0,0,0,1,0,0,0,0,1,1,10.78
0,0,0,0,0,0,1,1,1,1,0,179.0
0,1,0,0,0,0,1,1,1,1,0,163.11
0,1,0,0,1,0,0,1,1,1,0,10.19
0,1,1,0,0,0,0,1,1,1,0,15.09
0,1,0,1,0,0,0,1,1,1,0,8.97
0,1,0,0,1,0,0,1,1,1,1,10.28
0,1,0,0,0,1,0,0,1,1,0,25.18
0,1,0,0,0,1,0,1,0,1,0,15.62
0,1,0,0,1,0,0,1,1,0,1,10.43
1,0,0,0,1,0,0,1,1,1,0,18.76
1,0,0,1,0,0,0,1,1,1,0,14.67
1,0,0,0,1,0,0,1,1,1,1,13.51
1,0,0,0,0,1,0,1,1,1,0,17.83
1,0,0,0,1,0,0,0,1,1,1,14.44
1,0,0,0,0,0,1,1,0,1,0,29.01
1,0,0,1,0,0,0,1,1,0,0,14.74
1,0,1,0,0,0,0,1,1,1,0,18.81
1,1,0,0,1,0,0,0,1,1,0,18.06
1,1,0,0,0,1,0,1,0,1,0,13.55
1,1,0,0,0,0,1,1,1,0,0,13.75
1,1,0,0,0,1,0,1,1,0,0,165.08
1,1,0,0,1,0,0,1,1,1,1,14.71
1,1,1,0,0,0,0,1,1,0,0,14.92
1,1,0,0,1,0,0,0,1,1,1,13.79
1,1,0,0,1,0,0,1,1,0,0,12.3
1,1,0,0,0,1,0,0,1,1,0,14.71
1,1,0,0,0,0,1,1,0,1,0,14.7
1,1,1,0,0,0,0,1,0,0,0,229.98
1,1,0,1,0,0,0,1,0,1,0,19.0
1,1,0,0,1,0,0,1,0,1,0,13.76
1,1,0,0,0,0,1,0,1,1,0,13.59
1,1,0,0,1,0,0,1,0,1,1,28.79
1,1,0,0,1,0,0,1,1,0,1,164.98
1,1,0,0,1,0,0,0,1,0,0,230.29
1,1,1,0,0,0,0,0,0,1,0,9.96
0,1,0,0,1,0,0,1,0,1,0,14.7
1,1,1,0,0,0,0,0,1,0,0,15.58
0,1,0,0,0,1,0,1,1,0,0,18.78
1,1,0,0,0,0,1,0,0,1,0,28.02
1,1,0,1,0,0,0,0,1,0,0,18.5
1,1,0,0,0,0,1,0,1,0,0,29.0
1,1,0,1,0,0,0,1,0,0,0,28.69
1,1,0,0,1,0,0,1,0,0,0,14.92
1,0,0,0,0,1,0,1,1,0,0,13.62
1,1,0,1,0,0,0,0,0,0,0,10.03
1,1,0,0,1,0,0,0,0,0,0,10.28
1,1,0,0,0,1,0,0,0,0,0,10.17
1,1,0,0,0,0,1,0,0,0,0,10.35
1,1,0,0,0,0,1,1,0,0,0,23.69
1,1,0,0,1,0,0,0,0,0,1,10.46
1,0,1,0,0,0,0,1,0,0,0,13.59
1,0,1,0,0,0,0,0,1,0,0,10.35
1,0,1,0,0,0,0,0,0,1,0,10.14
1,0,0,0,1,0,0,1,0,0,0,14.72
1,0,0,0,1,0,0,0,1,0,0,10.19
1,0,0,0,1,0,0,0,0,1,0,14.44
1,0,0,0,0,1,0,1,0,0,0,13.76
1,0,0,0,0,1,0,0,1,0,0,14.69
1,0,0,0,0,1,0,0,0,1,0,13.54
1,0,0,0,0,0,1,1,0,0,0,10.4
1,0,0,0,0,0,1,0,1,0,0,10.18
1,0,0,0,0,0,1,0,0,1,0,10.33
1,0,0,1,0,0,0,1,0,1,0,9.95
1,0,0,0,1,0,0,1,0,0,1,13.61
1,0,0,1,0,0,0,0,1,1,0,10.22
1,0,0,0,1,0,0,0,1,0,1,10.16
1,0,0,0,1,0,0,0,0,1,1,13.39
0,1,1,0,0,0,0,1,0,0,0,10.27
0,1,1,0,0,0,0,0,1,0,0,165.92
0,1,1,0,0,0,0,0,0,1,0,165.44
0,1,0,1,0,0,0,0,0,1,0,162.99
0,1,0,0,1,0,0,1,0,0,0,14.76
0,1,0,0,1,0,0,0,1,0,0,25.1
0,1,0,0,0,1,0,1,0,0,0,18.42
0,1,0,0,0,1,0,0,1,0,0,15.68
0,1,0,0,0,1,0,0,0,1,0,28.03
0,1,0,0,0,0,1,1,0,0,0,28.66
0,1,0,0,0,0,1,0,1,0,0,185.92
0,1,0,0,0,0,1,0,0,1,0,10.17
0,1,0,1,0,0,0,1,0,1,0,15.16
0,1,0,0,1,0,0,1,0,0,1,28.6
0,1,0,0,1,0,0,0,1,0,1,10.17
0,1,0,0,1,0,0,0,0,1,1,181.76
0,0,1,0,0,0,0,1,1,0,0,13.37
0,0,1,0,0,0,0,0,1,1,0,14.94
0,0,0,1,0,0,0,1,0,1,0,229.87
0,0,0,1,0,0,0,0,1,1,0,14.93
0,0,0,0,1,0,0,1,1,0,0,14.46
0,0,0,0,1,0,0,1,0,1,0,14.91
0,0,0,0,1,0,0,0,1,1,0,14.69
0,0,0,0,0,1,0,1,1,0,0,14.93
0,0,0,0,0,1,0,1,0,1,0,10.73
0,0,0,0,0,1,0,0,1,1,0,10.68
0,0,0,0,0,0,1,1,1,0,0,14.92
0,0,0,0,0,0,1,1,0,1,0,14.68
0,0,0,0,0,0,1,0,1,1,0,229.99
0,0,1,0,0,0,0,1,1,1,0,10.72
0,0,0,0,1,0,0,1,1,0,1,10.52
0,0,0,0,1,0,0,1,0,1,1,14.65
0,0,0,0,0,1,0,1,1,1,0,9.33
0,0,0,1,0,0,0,1,1,1,0,10.72
0,0,0,0,1,0,0,1,1,1,0,14.92
0,1,0,0,0,0,1,0,1,1,0,14.69
0,1,0,0,0,0,1,1,0,1,0,18.77
0,1,0,0,0,0,1,1,1,0,0,27.57
0,1,0,0,1,0,0,0,1,1,1,15.52
0,0,0,0,1,0,0,1,1,1,1,24.55
0,1,1,0,0,0,0,0,1,1,0,29.02
0,1,1,0,0,0,0,1,1,0,0,18.68
0,1,1,0,0,0,0,1,0,1,0,15.24
0,1,0,1,0,0,0,0,1,1,0,24.52
0,1,0,1,0,0,0,1,1,0,0,186.47
0,1,0,0,1,0,0,1,0,1,1,28.89
0,1,0,0,1,0,0,0,1,1,0,270.72
0,1,0,0,1,0,0,1,1,0,0,230.38
1,0,0,0,0,0,1,1,1,0,0,170.29
1,0,0,0,0,0,1,0,1,1,0,14.45
1,0,0,0,0,1,0,0,1,1,0,230.68
1,0,1,0,0,0,0,0,1,1,0,162.42
1,0,0,0,0,1,0,1,0,1,0,226.47
1,0,0,0,1,0,0,0,1,1,0,229.77
1,0,1,0,0,0,0,1,1,0,0,181.31
1,0,1,0,0,0,0,1,0,1,0,18.49
1,0,0,0,1,0,0,1,0,1,0,314.44
1,0,0,0,1,0,0,1,1,0,0,24.93
1,0,0,0,1,0,0,1,0,1,1,226.51
1,0,0,0,1,0,0,1,1,0,1,15.36
1,1,0,0,1,0,0,0,0,1,0,10.13
1,1,0,1,0,0,0,0,0,1,0,14.7
1,1,0,0,1,0,0,0,1,0,1,10.73
1,1,0,0,0,1,0,1,0,0,0,10.62
1,1,0,0,0,1,0,0,1,0,0,15.19
1,1,0,0,0,1,0,0,0,1,0,18.34
1,1,0,0,1,0,0,0,0,1,1,29.03
