encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,1,0,0,1,0,1,1,7.09
0,1,0,0,1,0,0,0,1,1,0,41.63
0,1,0,0,1,0,0,1,1,0,0,45.87
1,0,0,0,0,0,1,1,1,0,0,18.05
1,0,0,0,0,0,1,0,1,1,0,5.19
1,0,0,0,0,1,0,0,1,1,0,43.82
1,0,1,0,0,0,0,0,1,1,0,17.92
1,0,0,0,0,1,0,1,0,1,0,33.35
1,0,0,0,1,0,0,0,1,1,0,36.11
1,0,1,0,0,0,0,1,1,0,0,17.98
1,0,1,0,0,0,0,1,0,1,0,5.76
1,0,0,0,1,0,0,1,0,1,0,33.45
1,0,0,0,1,0,0,1,1,0,0,4.07
1,0,0,0,1,0,0,1,0,1,1,43.02
1,0,0,0,1,0,0,1,1,0,1,2.81
1,1,0,0,1,0,0,0,0,1,0,2.08
1,1,0,1,0,0,0,0,0,1,0,5.37
1,1,0,0,1,0,0,0,1,0,1,2.3
1,1,0,0,0,1,0,1,0,0,0,2.33
1,1,0,0,0,1,0,0,1,0,0,2.75
1,1,0,0,0,1,0,0,0,1,0,5.76
1,1,0,0,1,0,0,0,0,1,1,6.97
