iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,0.52
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,0.67
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,90,0.61
0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,90,0.52
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.81
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,90,0.62
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,90,0.56
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,90,0.59
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,90,0.58
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,90,0.52
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,0.51
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,0.54
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.83
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,10,0.66
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10,0.82
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,90,0.62
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0.76
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0.65
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,90,0.6
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,0.5
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.63
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,0.55
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,0.7
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.62
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,90,0.65
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,0.58
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.76
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.67
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,90,0.62
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90,0.57
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.64
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,0.53
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,0.64
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0.8
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,90,0.6
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0.78
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0.67
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10,0.63
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,0.49
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0.63
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,10,0.57
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,90,0.59
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0.78
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,0.73
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,0.55
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90,0.61
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0.68
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,0.59
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0.6
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,0.54
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0.79
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0.8
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10,0.66
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,0.53
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0.67
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0.76
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,90,0.55
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0.55
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,90,0.59
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0.67
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,10,0.76
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0.68
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0.75
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,0.58
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,0.57
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,0.55
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,90,0.55
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.72
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,0.54
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,10,0.81
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,10,0.67
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,10,0.8
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,0.68
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,0.66
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,10,0.59
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,90,0.59
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,10,0.64
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0.55
0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10,0.8
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,0.51
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,90,0.64
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90,0.55
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90,0.54
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,10,0.77
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,90,0.66
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,90,0.65
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,10,0.77
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,90,0.65
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,90,0.64
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,90,0.66
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0.79
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,90,0.66
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,90,0.66
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0.87
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,90,0.65
0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0.73
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,0.51
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10,0.69
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,90,0.62
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,10,0.65
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10,0.55
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,0.6
0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,90,0.58
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,10,0.71
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0.77
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,90,0.61
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,0.57
0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0.78
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,0.53
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,90,0.58
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,90,0.58
1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,0.54
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,0.69
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,90,0.63
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,10,0.57
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10,0.59
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,90,0.61
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,10,0.66
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,10,0.67
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0.78
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,90,0.65
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,0.66
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,90,0.61
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,0.52
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,0.59
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,0.68
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,90,0.57
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,90,0.56
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10,0.67
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0.67
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10,0.65
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0.66
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0.69
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0.75
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,90,0.59
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0.63
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,90,0.56
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,0.53
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0.67
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10,0.61
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,0.62
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0.65
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,90,0.59
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10,0.65
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,0.6
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,0.64
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,0.53
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0.69
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0.65
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,90,0.56
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,90,0.56
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,10,0.64
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,10,0.64
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,10,0.61
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,10,0.74
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90,0.58
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,90,0.63
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,90,0.56
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10,0.62
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,0.52
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,0.54
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,0.5
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,10,0.6
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0.61
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,0.52
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0.57
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,0.55
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0.75
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,0.61
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,90,0.64
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,0.55
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0.77
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,90,0.59
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0.59
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0.58
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,0.52
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,10,0.65
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,10,0.64
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,90,0.62
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10,0.64
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,10,0.72
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,90,0.6
1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,90,0.57
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0.74
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,10,0.75
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,0.67
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0.76
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,0.57
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,90,0.61
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,0.52
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,0.67
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0.76
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0.65
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0.78
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0.82
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0.53
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0.66
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,90,0.61
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0.82
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,90,0.61
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0.72
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,0.57
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,0.56
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.62
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10,0.64
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0.8
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,90,0.59
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,90,0.65
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,90,0.62
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90,0.61
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,90,0.6
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,90,0.55
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.61
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,10,0.74
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,10,0.85
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,10,0.73
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,90,0.65
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,90,0.66
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,90,0.65
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,90,0.63
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,10,0.73
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,90,0.66
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,10,0.75
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,10,0.76
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,10,0.81
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,90,0.66
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,10,0.78
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,10,0.74
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,90,0.66
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,90,0.66
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,10,0.75
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,90,0.66
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,10,0.63
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,10,0.74
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,10,0.78
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,10,0.78
0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,90,0.67
0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,90,0.67
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,10,0.74
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,10,0.81
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,90,0.65
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,90,0.65
