auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
0,0,1,0,0,0,0,0,1,0,0,0,2.39
0,0,1,0,0,0,0,0,0,1,0,0,2.26
0,0,1,0,0,0,0,0,0,0,1,0,0.22
0,0,1,0,0,0,0,0,0,0,0,1,2.26
0,0,0,1,1,0,0,0,0,0,0,0,2.27
0,0,0,1,0,1,0,0,0,0,0,0,1.11
0,0,0,1,0,0,1,0,0,0,0,0,2.27
0,0,0,1,0,0,0,1,0,0,0,0,2.27
0,0,0,1,0,0,0,0,1,0,0,0,2.39
0,0,0,1,0,0,0,0,0,1,0,0,2.27
0,0,0,1,0,0,0,0,0,0,1,0,0.22
0,0,0,1,0,0,0,0,0,0,0,1,2.27
0,0,0,0,1,1,0,0,0,0,0,0,1.11
0,0,0,0,1,0,1,0,0,0,0,0,2.26
0,0,0,0,1,0,0,1,0,0,0,0,2.26
0,0,0,0,1,0,0,0,1,0,0,0,2.41
0,0,0,0,1,0,0,0,0,1,0,0,2.26
0,0,0,0,1,0,0,0,0,0,1,0,0.22
0,0,0,0,1,0,0,0,0,0,0,1,2.26
0,0,0,0,0,1,1,0,0,0,0,0,1.11
0,0,0,0,0,1,0,1,0,0,0,0,1.11
0,0,0,0,0,1,0,0,1,0,0,0,1.14
0,0,0,0,0,1,0,0,0,1,0,0,1.11
0,0,0,0,0,1,0,0,0,0,1,0,1.11
0,0,0,0,0,1,0,0,0,0,0,1,1.11
0,0,0,0,0,0,1,1,0,0,0,0,2.26
0,0,0,0,0,0,1,0,1,0,0,0,2.37
0,0,0,0,0,0,1,0,0,1,0,0,2.26
0,0,0,0,0,0,1,0,0,0,1,0,0.22
0,0,0,0,0,0,1,0,0,0,0,1,2.26
0,0,0,0,0,0,0,1,1,0,0,0,2.4
0,0,0,0,0,0,0,1,0,1,0,0,2.26
0,0,0,0,0,0,0,1,0,0,1,0,0.22
0,0,0,0,0,0,0,1,0,0,0,1,2.26
0,0,0,0,0,0,0,0,1,1,0,0,2.39
0,0,0,0,0,0,0,0,1,0,1,0,0.25
0,0,0,0,0,0,0,0,1,0,0,1,2.38
0,0,0,0,0,0,0,0,0,1,1,0,0.22
0,0,0,0,0,0,0,0,0,1,0,1,2.26
0,0,0,0,0,0,0,0,0,0,1,1,0.22
0,0,1,1,1,1,1,1,1,1,1,0,1.22
0,1,0,1,1,1,1,1,1,1,1,0,1.2
0,1,1,0,1,1,1,1,1,1,1,0,1.19
0,1,1,1,0,1,1,1,1,1,1,0,1.16
0,1,1,1,1,0,1,1,1,1,1,0,0.25
0,1,1,1,1,1,0,1,1,1,1,0,1.25
0,1,1,1,1,1,1,0,1,1,1,0,1.18
0,1,1,1,1,1,1,1,0,1,1,0,1.12
0,1,1,1,1,1,1,1,1,0,1,0,1.17
0,1,1,1,1,1,1,1,1,1,0,0,1.15
1,0,0,1,1,1,1,1,1,1,1,0,4.68
1,0,1,0,1,1,1,1,1,1,1,0,4.67
1,0,1,1,0,1,1,1,1,1,1,0,4.67
1,0,1,1,1,0,1,1,1,1,1,0,6.03
1,0,1,1,1,1,0,1,1,1,1,0,4.67
1,0,1,1,1,1,1,0,1,1,1,0,4.68
1,0,1,1,1,1,1,1,0,1,1,0,4.59
1,0,1,1,1,1,1,1,1,0,1,0,4.66
1,0,1,1,1,1,1,1,1,1,0,0,4.67
1,1,0,0,1,1,1,1,1,1,1,0,4.74
1,1,0,1,0,1,1,1,1,1,1,0,4.72
1,1,0,1,1,0,1,1,1,1,1,0,6.08
1,1,0,1,1,1,0,1,1,1,1,0,4.72
1,1,0,1,1,1,1,0,1,1,1,0,4.74
1,1,0,1,1,1,1,1,0,1,1,0,4.63
1,1,0,1,1,1,1,1,1,0,1,0,4.72
1,1,0,1,1,1,1,1,1,1,0,0,4.74
1,1,1,0,0,1,1,1,1,1,1,0,4.71
1,1,1,0,1,0,1,1,1,1,1,0,6.08
1,1,1,0,1,1,0,1,1,1,1,0,4.75
1,1,1,0,1,1,1,0,1,1,1,0,4.71
1,1,1,0,1,1,1,1,0,1,1,0,4.63
1,1,1,0,1,1,1,1,1,0,1,0,4.73
1,1,1,0,1,1,1,1,1,1,0,0,4.74
1,1,1,1,0,0,1,1,1,1,1,0,6.16
1,1,1,1,0,1,0,1,1,1,1,0,4.73
1,1,1,1,0,1,1,0,1,1,1,0,4.73
1,1,1,1,0,1,1,1,0,1,1,0,4.63
1,1,1,1,0,1,1,1,1,0,1,0,4.72
1,1,1,1,0,1,1,1,1,1,0,0,4.75
1,1,1,1,1,0,0,1,1,1,1,0,6.11
1,1,1,1,1,0,1,0,1,1,1,0,6.09
1,1,1,1,1,0,1,1,0,1,1,0,5.98
1,1,1,1,1,0,1,1,1,0,1,0,6.07
1,1,1,1,1,0,1,1,1,1,0,0,9.11
1,1,1,1,1,1,0,0,1,1,1,0,4.72
1,1,1,1,1,1,0,1,0,1,1,0,4.62
1,1,1,1,1,1,0,1,1,0,1,0,4.72
1,1,1,1,1,1,0,1,1,1,0,0,4.72
1,1,1,1,1,1,1,0,0,1,1,0,4.63
1,1,1,1,1,1,1,0,1,0,1,0,4.71
1,1,1,1,1,1,1,0,1,1,0,0,4.74
1,1,1,1,1,1,1,1,0,0,1,0,4.63
1,1,1,1,1,1,1,1,0,1,0,0,4.62
1,1,1,1,1,1,1,1,1,0,0,0,4.71
0,0,0,1,1,1,1,0,0,0,1,0,1.11
1,1,0,1,1,0,0,1,1,1,1,0,6.09
1,1,1,1,1,1,1,1,1,1,1,1,4.73
0,1,0,0,0,1,1,1,0,1,0,0,1.12
0,0,0,0,0,0,0,0,0,0,0,0,2.26
1,0,0,0,0,1,1,1,1,1,1,0,4.66
1,1,0,1,1,0,0,1,1,0,0,0,9.14
1,0,0,0,0,0,1,1,1,0,0,0,8.19
0,1,0,0,0,1,1,1,0,1,0,1,1.12
0,1,0,0,0,0,1,1,0,1,0,0,2.45
0,0,0,0,1,0,1,0,0,0,0,1,2.26
0,1,0,0,0,0,1,1,0,1,0,1,2.45
1,0,1,1,1,1,0,1,0,1,0,0,4.59
1,0,1,1,1,1,0,1,0,1,0,1,4.59
1,1,1,1,1,1,1,1,0,1,0,1,4.63
1,0,1,1,0,1,0,1,0,1,1,0,4.59
1,0,1,1,0,1,0,1,0,1,1,1,4.59
1,1,1,1,0,1,1,1,1,1,1,1,4.72
1,1,1,1,0,1,1,1,0,1,0,0,4.63
1,0,1,1,0,1,1,1,0,1,0,0,4.59
1,1,1,1,1,0,1,1,1,1,1,1,6.08
0,0,0,0,0,0,1,0,1,0,0,1,2.37
1,1,1,1,1,1,0,1,0,1,1,1,4.62
0,1,0,0,0,0,0,1,1,1,0,0,3.09
1,1,1,1,0,1,1,1,0,1,0,1,4.62
0,1,0,0,0,0,0,1,1,1,0,1,3.04
1,0,1,1,0,1,1,1,0,1,0,1,4.59
1,1,0,1,1,1,1,0,0,0,0,0,4.63
1,1,1,1,1,1,1,1,0,1,1,1,4.63
0,1,0,0,0,0,0,1,0,1,1,0,0.23
0,1,0,0,0,1,0,1,0,1,1,0,1.12
1,1,1,1,1,1,0,1,1,1,0,1,4.76
0,1,0,0,0,1,0,1,0,1,1,1,1.12
0,1,0,0,0,0,0,1,0,1,1,1,0.23
0,0,0,0,0,0,1,0,0,1,1,0,0.22
0,1,0,0,1,1,0,1,0,1,0,0,1.12
1,1,1,1,1,1,1,1,1,1,0,1,4.71
1,0,0,1,0,1,0,0,0,0,0,0,4.59
1,1,1,1,0,1,0,1,1,1,0,0,4.72
1,1,1,1,0,1,0,1,1,1,0,1,4.72
0,0,1,1,0,1,1,1,0,1,1,0,1.11
1,1,1,1,1,1,0,1,1,1,1,1,4.73
0,1,0,0,1,0,0,1,0,1,0,0,2.45
1,1,1,1,0,1,0,1,0,1,1,0,4.63
1,1,1,1,0,1,0,1,0,1,1,1,4.63
0,1,0,0,1,1,0,1,0,1,0,1,1.12
1,1,0,1,1,1,1,0,0,0,0,1,4.63
0,1,0,0,1,0,0,1,0,1,0,1,2.45
0,0,1,1,0,1,1,1,0,1,1,1,1.11
1,1,1,1,0,1,1,1,0,1,1,1,4.63
1,0,0,1,0,1,0,0,0,0,0,1,4.59
1,1,1,1,1,0,1,1,0,1,0,0,8.29
1,1,1,1,1,0,1,1,0,1,0,1,8.3
1,0,1,1,1,1,1,1,1,1,1,1,4.67
1,1,1,1,1,0,0,1,1,1,0,0,9.12
0,1,0,0,0,1,0,1,0,1,0,0,1.12
1,1,1,1,1,0,0,1,1,1,0,1,9.13
1,1,1,1,0,0,1,1,1,1,0,0,9.17
0,0,0,0,0,1,0,0,0,0,1,1,1.11
0,0,0,0,0,0,0,0,1,0,1,1,0.26
0,1,0,0,0,1,0,1,0,1,0,1,1.12
1,1,1,1,0,1,1,1,1,1,0,1,4.71
1,0,1,0,0,1,1,1,0,1,1,0,4.59
0,1,0,0,0,1,0,1,1,1,0,0,1.16
1,1,0,1,1,1,0,0,0,0,1,0,4.63
1,0,1,0,0,1,1,1,0,1,1,1,4.59
1,1,0,1,0,0,0,0,0,0,0,0,8.29
1,1,0,1,1,1,0,0,0,0,1,1,4.62
1,1,1,1,0,0,1,1,1,1,0,1,9.16
0,1,0,0,0,1,0,1,1,1,0,1,1.19
0,1,1,0,0,1,0,1,0,1,0,0,1.12
1,1,1,1,1,1,0,1,0,1,0,0,4.63
1,1,1,1,1,1,0,1,0,1,0,1,4.63
0,1,1,0,0,1,0,1,0,1,0,1,1.12
1,1,0,1,0,0,0,0,0,0,0,1,8.29
1,0,1,1,1,1,1,1,0,1,0,0,4.59
1,0,1,1,1,1,1,1,0,1,0,1,4.59
1,1,0,1,1,1,1,1,1,1,1,1,4.73
1,1,1,1,0,1,0,1,1,1,1,1,4.72
0,1,0,1,0,1,0,1,0,1,0,0,1.12
1,1,1,0,0,0,0,0,0,0,0,0,8.3
1,1,0,0,0,0,0,1,0,1,0,0,8.3
0,0,0,0,0,1,1,0,0,0,0,1,1.11
1,1,1,0,0,0,0,0,0,0,0,1,8.3
1,0,1,1,1,1,0,1,1,1,0,0,4.66
0,1,1,1,0,0,0,0,0,0,0,0,2.45
1,0,1,0,0,1,0,1,1,1,1,0,4.68
1,1,1,0,1,1,1,1,1,1,1,1,4.73
0,1,1,1,0,0,0,0,0,0,0,1,2.45
1,0,1,0,0,1,0,1,1,1,1,1,4.68
0,0,1,1,0,1,0,1,1,1,1,0,1.15
0,1,0,0,0,0,1,0,0,0,1,0,0.23
1,0,1,1,1,1,0,1,1,1,0,1,4.7
1,0,1,1,1,1,0,1,0,1,1,0,4.59
0,0,1,1,0,1,0,1,1,1,1,1,1.18
1,1,0,1,1,1,0,0,1,0,0,1,4.78
0,0,0,0,0,1,0,0,1,0,0,1,1.15
0,1,0,1,0,1,0,1,0,1,0,1,1.12
0,0,1,0,0,1,1,1,1,1,1,0,1.16
0,0,1,0,0,1,1,1,1,1,1,1,1.15
1,1,0,1,1,1,0,0,1,0,0,0,4.71
0,1,0,0,0,0,1,0,0,0,1,1,0.23
1,1,0,1,0,1,1,0,1,0,0,0,4.76
1,1,0,0,0,1,0,1,0,1,0,0,4.63
1,0,1,1,1,1,0,1,0,1,1,1,4.59
1,1,1,0,1,1,0,1,1,1,1,1,4.74
1,1,0,1,0,1,1,0,1,0,0,1,4.71
1,0,1,1,0,0,1,1,1,1,1,0,6.07
0,1,1,1,1,1,1,1,1,1,1,1,1.16
1,1,0,0,0,0,0,1,0,1,0,1,8.3
0,0,1,0,0,0,0,0,1,0,0,1,2.39
1,1,0,0,0,1,0,1,0,1,0,1,4.63
0,1,0,1,0,0,1,1,0,1,0,0,2.45
1,0,1,0,0,1,1,1,1,1,0,0,4.7
0,1,1,1,1,1,0,1,1,1,1,1,1.16
1,1,1,1,1,1,1,0,1,1,1,1,4.76
0,0,0,0,0,0,1,0,0,1,1,1,0.22
1,0,1,1,0,0,1,1,1,1,1,1,6.05
1,1,0,1,0,1,0,0,1,0,1,0,4.72
1,1,0,1,0,1,0,0,1,0,1,1,4.74
0,1,0,1,0,0,1,1,0,1,0,1,2.45
1,1,0,1,0,1,1,0,0,0,1,0,4.63
1,1,0,1,0,1,1,0,0,0,1,1,4.63
1,1,1,1,1,1,0,1,1,0,1,1,4.78
1,0,0,0,0,0,0,0,1,0,0,1,8.2
1,1,1,1,1,0,0,1,0,1,1,0,5.97
1,0,0,1,0,0,0,1,0,1,0,0,8.01
1,1,0,0,0,0,1,1,0,1,0,0,8.3
0,1,0,0,0,0,0,0,0,1,1,0,0.23
1,0,0,1,0,0,0,1,0,1,0,1,8.01
1,1,0,0,0,1,1,0,1,0,1,0,4.72
0,1,0,0,0,0,0,0,0,1,1,1,0.23
1,1,0,0,0,0,1,1,0,1,0,1,8.29
0,1,0,1,0,0,0,1,0,1,0,0,2.45
1,0,1,0,0,1,1,1,1,1,0,1,4.68
1,1,1,1,1,0,0,1,0,1,1,1,5.97
0,0,0,0,0,1,1,0,0,0,1,0,1.11
1,0,1,1,1,1,0,1,1,1,1,1,4.67
0,1,0,1,0,0,0,1,0,1,0,1,2.45
0,1,1,1,0,0,0,1,0,1,0,0,2.45
0,0,0,0,0,1,1,0,0,0,1,1,1.11
1,0,0,0,1,0,0,1,0,1,0,0,8.0
1,1,1,1,1,0,0,1,1,1,1,1,6.08
0,0,0,1,0,0,0,0,1,0,0,1,2.38
0,1,1,1,0,0,0,1,0,1,0,1,2.45
1,0,0,0,1,0,0,1,0,1,0,1,8.02
0,0,0,1,1,0,0,1,0,1,0,0,2.27
0,0,1,1,0,1,1,1,1,1,0,0,1.14
1,0,1,1,1,0,1,1,1,1,0,0,8.21
0,0,0,1,1,0,0,1,0,1,0,1,2.27
1,1,0,0,0,1,1,0,1,0,1,1,4.71
0,0,0,0,0,0,1,1,1,1,0,0,2.37
0,0,0,0,0,1,0,0,0,1,1,0,1.11
1,1,1,0,0,0,0,1,0,1,0,0,8.29
1,1,1,0,0,0,0,1,0,1,0,1,8.3
0,1,0,1,1,0,0,1,0,1,0,0,2.45
0,1,0,1,1,0,0,1,0,1,0,1,2.45
1,1,1,1,1,1,1,1,1,0,1,1,4.73
1,1,0,0,1,0,0,1,0,1,0,0,8.3
0,0,1,1,0,1,1,1,1,1,0,1,1.15
1,0,1,1,1,0,1,1,1,1,0,1,8.24
1,0,1,1,0,1,0,1,1,1,0,0,4.66
0,0,0,0,0,1,0,0,0,1,1,1,1.11
0,1,1,1,1,0,1,1,1,1,1,1,0.28
0,0,0,0,0,0,1,1,1,1,0,1,2.39
1,0,1,0,0,0,0,1,0,1,0,0,8.01
1,0,1,1,1,0,1,1,0,1,1,0,5.95
0,1,0,0,0,1,0,0,0,0,1,0,1.12
0,1,0,1,0,1,1,0,1,0,1,0,1.16
0,1,0,0,0,0,0,0,1,0,0,1,3.06
0,1,0,1,0,1,1,0,1,0,1,1,1.18
1,1,0,0,1,1,1,0,0,0,1,0,4.63
1,0,1,1,1,0,1,1,0,1,1,1,5.95
0,1,0,0,0,1,0,0,0,0,1,1,1.12
1,1,0,0,1,0,0,1,0,1,0,1,8.29
0,0,0,0,0,0,1,1,0,0,1,0,0.22
1,1,0,0,1,1,1,0,0,0,1,1,4.63
1,0,1,1,1,0,0,1,1,1,1,0,6.03
1,0,1,1,1,0,0,1,1,1,1,1,6.03
0,0,0,0,0,0,1,1,0,0,1,1,0.22
1,0,1,0,0,0,0,1,0,1,0,1,8.0
1,0,1,1,0,1,0,1,1,1,0,1,4.67
1,1,1,0,1,0,1,1,1,1,0,0,9.12
0,0,0,0,0,0,0,1,0,1,1,0,0.22
1,1,1,0,1,0,1,1,1,1,0,1,9.15
0,0,0,0,0,0,0,0,1,1,0,1,2.37
0,0,1,1,0,0,0,1,0,1,0,0,2.27
0,1,1,1,1,0,1,1,1,1,0,0,3.05
0,1,0,1,1,1,1,0,0,0,1,0,1.12
0,0,0,0,0,0,0,1,0,1,1,1,0.22
0,1,1,1,1,0,1,1,1,1,0,1,3.05
1,1,1,0,1,0,0,1,1,1,1,0,6.09
1,1,1,0,1,0,1,1,1,1,1,1,6.1
0,0,0,0,0,0,0,1,1,0,0,1,2.38
0,1,0,1,0,0,0,1,0,1,1,0,0.23
0,1,0,0,0,0,0,1,0,0,1,0,0.23
0,1,0,1,1,1,1,0,0,0,1,1,1.12
0,1,0,1,0,0,0,1,0,1,1,1,0.23
0,0,1,1,0,0,0,1,0,1,0,1,2.27
1,1,0,0,0,0,0,1,0,1,1,0,5.97
0,1,0,1,1,1,1,0,1,0,0,0,1.16
0,1,1,0,1,1,1,1,1,1,1,1,1.2
1,1,1,0,1,0,0,1,1,1,1,1,6.19
1,0,1,0,1,1,1,1,0,1,0,0,4.59
0,1,1,1,1,0,0,1,1,1,1,0,0.26
0,1,0,1,1,1,1,0,1,0,0,1,1.24
1,1,0,0,0,0,0,1,0,1,1,1,5.97
0,0,0,0,0,0,1,1,0,0,0,1,2.26
0,0,0,0,0,0,0,1,0,0,1,1,0.22
0,1,1,1,1,0,0,1,1,1,1,1,0.25
0,1,1,0,1,0,1,1,1,1,1,0,0.26
1,1,1,1,1,0,1,1,1,1,0,1,9.12
1,1,0,0,1,1,1,0,1,0,0,0,4.74
0,1,1,0,1,0,1,1,1,1,1,1,0.24
1,0,1,0,1,1,1,1,0,1,0,1,4.59
1,1,1,0,1,1,1,1,1,1,0,1,4.79
0,1,0,0,0,0,0,1,0,0,1,1,0.23
0,0,1,1,1,1,1,1,0,1,0,0,1.11
1,1,0,0,1,1,1,0,1,0,0,1,4.75
0,0,0,0,0,1,0,1,0,0,1,0,1.11
0,1,1,0,0,0,0,1,0,1,0,0,2.45
0,0,1,1,1,1,1,1,0,1,0,1,1.11
0,1,1,0,0,0,0,1,0,1,0,1,2.45
1,0,1,0,1,0,1,1,1,1,1,0,6.04
0,0,1,0,1,1,1,1,1,1,0,0,1.18
0,1,0,0,1,1,1,0,1,0,1,0,1.17
0,0,1,0,1,1,1,1,1,1,0,1,1.17
1,0,1,0,1,0,1,1,1,1,1,1,6.05
1,1,0,1,0,0,0,1,0,1,0,0,8.29
0,0,1,1,1,0,1,1,1,1,1,0,0.26
0,1,0,0,1,1,1,0,1,0,1,1,1.17
0,1,0,1,1,1,0,0,1,0,1,0,1.18
1,1,0,1,0,0,0,1,0,1,0,1,8.29
0,0,1,0,1,0,0,1,0,1,0,0,2.26
0,1,0,1,1,1,0,0,1,0,1,1,1.17
0,1,1,1,1,1,1,1,1,1,0,1,1.16
1,1,1,1,1,1,1,1,1,0,0,1,4.72
1,0,1,0,1,1,0,1,1,1,0,0,4.66
0,1,1,0,0,0,1,1,0,1,0,0,2.45
1,1,0,0,1,1,0,0,1,0,1,0,4.74
0,0,1,0,1,0,0,1,0,1,0,1,2.26
0,0,1,1,1,0,1,1,1,1,1,1,0.25
1,1,0,0,0,0,0,0,1,1,1,0,6.08
1,1,1,1,1,1,0,0,1,1,0,0,4.71
1,1,0,0,0,0,0,1,1,0,1,0,6.08
1,1,1,1,1,1,0,0,0,1,1,1,4.62
1,1,1,1,1,1,0,0,0,0,1,0,4.63
1,0,0,0,0,0,0,0,0,1,1,0,5.95
1,0,1,1,1,1,0,0,0,0,0,0,4.59
1,1,0,1,1,0,1,0,0,1,0,0,8.3
1,0,0,0,1,0,0,0,0,0,1,0,5.95
1,0,0,0,0,1,1,0,0,1,1,0,4.59
1,1,0,0,0,0,0,0,0,0,1,0,5.98
1,1,0,0,0,0,1,0,0,1,1,0,5.97
1,1,0,0,1,1,1,1,1,1,0,0,4.75
1,1,1,1,0,0,1,1,0,1,0,1,8.3
1,1,1,0,1,0,1,1,1,0,1,0,6.08
1,0,0,1,0,0,0,0,0,1,0,0,8.01
1,1,0,1,0,1,0,0,0,0,1,0,4.63
1,1,1,1,1,1,1,1,0,0,1,1,4.63
1,1,1,1,1,0,0,0,0,0,0,0,8.29
1,1,1,1,1,1,0,0,1,1,0,1,4.72
1,0,1,1,1,1,1,0,0,0,1,0,4.6
1,0,1,0,1,0,0,0,1,1,0,0,8.23
1,1,0,1,0,1,0,0,0,1,1,0,4.62
1,0,0,0,1,0,0,1,0,0,0,1,8.0
1,1,0,0,0,0,1,1,1,1,0,0,9.11
1,0,0,1,0,0,0,0,0,0,0,1,8.0
1,1,0,1,0,0,1,0,0,0,1,0,5.97
1,0,0,1,1,0,0,0,1,0,0,0,8.18
0,1,0,0,0,0,0,0,1,1,1,0,0.26
0,1,1,1,1,1,0,0,1,1,0,0,1.17
0,1,1,1,0,0,1,1,1,1,1,0,0.25
0,1,0,0,0,0,0,1,1,0,1,0,0.28
0,1,1,1,1,1,0,0,0,1,1,1,1.12
0,1,1,1,1,1,0,0,0,0,1,0,1.12
0,0,1,1,1,1,0,0,0,0,0,0,1.11
0,1,0,1,1,0,1,0,0,1,0,0,2.45
0,0,0,0,0,1,1,0,0,1,1,0,1.11
0,1,0,0,0,0,1,0,0,1,1,0,0.23
0,0,1,1,1,0,1,1,1,1,0,1,2.39
0,1,0,0,1,1,1,1,1,1,0,0,1.18
0,1,1,1,0,1,0,1,1,1,0,0,1.16
0,1,1,1,0,0,1,1,0,1,0,1,2.45
0,1,1,0,1,0,1,1,1,0,1,0,0.27
0,0,1,0,0,1,0,1,1,1,1,0,1.16
0,1,1,1,1,1,1,0,1,1,1,1,1.16
0,1,0,1,0,1,0,0,0,0,1,0,1.12
0,1,1,1,0,1,1,1,1,1,1,1,1.19
0,1,1,1,1,1,1,1,0,0,1,1,1.12
0,1,1,1,1,0,0,0,0,0,0,0,2.45
0,1,1,1,1,1,0,0,1,1,0,1,1.16
0,0,1,1,1,1,1,0,0,0,1,0,1.11
0,0,1,0,1,0,0,0,1,1,0,0,2.37
0,1,0,1,0,1,0,0,0,1,1,0,1.12
0,0,0,0,1,0,0,1,0,0,0,1,2.26
0,1,0,0,0,0,1,1,1,1,0,0,3.05
0,1,0,1,0,0,1,0,0,0,1,0,0.23
0,0,0,1,1,0,0,0,1,0,0,0,2.38
0,1,1,0,0,1,1,0,0,0,0,0,1.12
0,1,0,0,0,0,0,0,0,0,1,1,0.23
1,1,1,0,1,1,0,0,1,0,1,0,4.72
0,1,1,1,1,0,1,0,1,1,0,0,3.07
0,1,1,1,1,1,1,1,0,0,1,0,1.12
0,1,0,0,1,1,1,1,1,0,0,0,1.17
0,1,0,0,0,0,0,0,1,0,1,0,0.26
1,1,0,0,0,0,1,1,1,1,1,0,6.07
1,1,1,0,0,1,1,1,0,0,1,0,4.63
0,1,0,1,1,0,0,0,1,0,0,1,3.03
0,1,1,0,0,0,1,1,0,0,1,0,0.23
1,1,0,0,0,0,0,0,0,1,0,0,8.3
1,1,1,0,0,0,1,0,1,1,0,0,9.17
1,1,1,1,0,1,1,1,1,0,0,1,4.71
1,1,0,1,0,1,1,0,1,1,1,1,4.74
1,1,1,1,1,1,1,0,0,1,0,0,4.63
0,1,0,0,0,0,0,1,0,0,0,1,2.45
1,1,0,0,0,0,1,0,0,1,0,0,8.29
1,1,1,1,0,1,1,1,1,0,1,1,4.73
1,1,0,0,1,1,0,0,1,1,1,0,4.71
1,1,1,0,0,1,0,0,0,0,1,0,4.63
0,1,1,0,0,0,1,1,1,1,0,0,3.03
1,1,0,1,1,0,0,1,1,0,1,0,6.08
1,1,0,0,0,0,0,0,0,0,1,1,5.97
0,1,1,1,0,1,0,0,1,1,0,1,1.15
0,1,1,1,1,1,0,0,1,1,1,0,1.2
1,1,0,0,0,0,1,0,1,0,1,1,6.07
1,1,1,1,0,1,0,0,0,0,0,0,4.63
1,1,1,0,1,1,0,1,1,0,1,0,4.71
1,1,0,0,1,0,1,1,1,1,1,0,6.09
1,1,0,0,0,0,0,0,1,1,1,1,6.09
0,0,1,0,0,1,1,0,0,0,0,0,1.11
1,0,1,0,0,1,1,1,1,1,1,0,4.7
1,0,1,0,1,1,0,0,1,0,1,0,4.67
0,0,1,1,1,0,1,0,1,1,0,0,2.39
1,0,0,1,1,1,1,1,1,1,1,1,4.68
1,0,0,0,1,1,1,1,1,1,1,0,4.66
0,0,1,1,1,1,1,1,0,0,1,0,1.11
0,0,0,0,1,1,1,1,1,0,0,0,1.15
1,0,1,1,1,1,0,1,1,0,1,0,4.7
1,0,0,0,0,0,1,1,1,1,1,0,6.06
1,0,1,0,0,1,1,1,0,0,1,0,4.59
0,0,0,1,1,0,0,0,1,0,0,1,2.42
0,0,1,0,0,0,1,1,0,0,1,0,0.22
1,0,1,1,1,1,1,1,0,0,1,1,4.59
1,0,1,0,0,0,1,0,1,1,0,0,8.19
1,0,1,1,1,1,0,0,1,1,0,0,4.67
1,0,1,1,0,1,1,1,1,0,0,1,4.68
1,0,0,1,0,1,1,0,1,1,1,1,4.66
1,0,1,1,1,1,1,0,0,1,0,0,4.59
0,0,0,1,0,1,0,0,0,0,1,0,1.11
