auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,0,0,1,1,1,0,0,0,1,0,27.44
1,0,1,1,1,0,1,1,0,1,1,1,361.96
0,1,0,0,0,1,0,0,0,0,1,1,29.52
1,1,0,0,1,0,0,1,0,1,0,1,7.5
0,0,0,0,0,0,1,1,0,0,1,0,370.69
1,1,0,0,1,1,1,0,0,0,1,1,27.3
1,0,1,1,1,0,0,1,1,1,1,0,365.35
1,0,1,1,1,0,0,1,1,1,1,1,364.68
0,0,0,0,0,0,1,1,0,0,1,1,370.8
1,0,1,0,0,0,0,1,0,1,0,1,3.28
1,0,1,1,0,1,0,1,1,1,0,1,25.97
1,1,1,0,1,0,1,1,1,1,0,0,8.93
0,0,0,0,0,0,0,1,0,1,1,0,378.15
1,1,1,0,1,0,1,1,1,1,0,1,8.92
0,0,0,0,0,0,0,0,1,1,0,1,4.2
0,0,1,1,0,0,0,1,0,1,0,0,3.14
0,1,1,1,1,0,1,1,1,1,0,0,9.63
0,1,0,1,1,1,1,0,0,0,1,0,33.04
0,0,0,0,0,0,0,1,0,1,1,1,375.65
0,1,1,1,1,0,1,1,1,1,0,1,9.63
1,1,1,0,1,0,0,1,1,1,1,0,725.83
1,1,1,0,1,0,1,1,1,1,1,1,726.29
0,0,0,0,0,0,0,1,1,0,0,1,4.17
0,1,0,1,0,0,0,1,0,1,1,0,625.09
0,1,0,0,0,0,0,1,0,0,1,0,611.42
0,1,0,1,1,1,1,0,0,0,1,1,32.96
0,1,0,1,0,0,0,1,0,1,1,1,611.4
0,0,1,1,0,0,0,1,0,1,0,1,3.12
1,1,0,0,0,0,0,1,0,1,1,0,630.7
0,1,0,1,1,1,1,0,1,0,0,0,40.82
0,1,1,0,1,1,1,1,1,1,1,1,38.61
1,1,1,0,1,0,0,1,1,1,1,1,729.34
1,0,1,0,1,1,1,1,0,1,0,0,3.67
0,1,1,1,1,0,0,1,1,1,1,0,835.06
0,1,0,1,1,1,1,0,1,0,0,1,40.87
1,1,0,0,0,0,0,1,0,1,1,1,629.87
0,0,0,0,0,0,1,1,0,0,0,1,3.28
0,0,0,0,0,0,0,1,0,0,1,1,371.32
0,1,1,1,1,0,0,1,1,1,1,1,817.17
0,1,1,0,1,0,1,1,1,1,1,0,726.39
1,1,1,1,1,0,1,1,1,1,0,1,9.62
1,1,0,0,1,1,1,0,1,0,0,0,41.77
0,1,1,0,1,0,1,1,1,1,1,1,720.97
1,0,1,0,1,1,1,1,0,1,0,1,3.68
1,1,1,0,1,1,1,1,1,1,0,1,35.18
0,1,0,0,0,0,0,1,0,0,1,1,630.91
0,0,1,1,1,1,1,1,0,1,0,0,9.25
1,1,0,0,1,1,1,0,1,0,0,1,38.43
0,0,0,0,0,1,0,1,0,0,1,0,5.47
0,1,1,0,0,0,0,1,0,1,0,0,7.43
0,0,1,1,1,1,1,1,0,1,0,1,9.25
0,1,1,0,0,0,0,1,0,1,0,1,7.43
1,0,1,0,1,0,1,1,1,1,1,0,376.72
0,0,1,0,1,1,1,1,1,1,0,0,16.99
0,1,0,0,1,1,1,0,1,0,1,0,37.98
0,0,1,0,1,1,1,1,1,1,0,1,17.06
1,0,1,0,1,0,1,1,1,1,1,1,382.52
1,1,0,1,0,0,0,1,0,1,0,0,7.49
0,0,1,1,1,0,1,1,1,1,1,0,365.34
0,1,0,0,1,1,1,0,1,0,1,1,37.42
0,1,0,1,1,1,0,0,1,0,1,0,40.94
1,1,0,1,0,0,0,1,0,1,0,1,7.5
0,0,1,0,1,0,0,1,0,1,0,0,3.35
0,1,0,1,1,1,0,0,1,0,1,1,41.3
0,1,1,1,1,1,1,1,1,1,0,1,40.82
1,1,1,1,1,1,1,1,1,0,0,1,38.64
1,0,1,0,1,1,0,1,1,1,0,0,14.77
0,1,1,0,0,0,1,1,0,1,0,0,7.44
1,1,0,0,1,1,0,0,1,0,1,0,38.15
0,0,1,0,1,0,0,1,0,1,0,1,3.34
0,0,1,1,1,0,1,1,1,1,1,1,368.91
1,1,0,0,0,0,0,0,1,1,1,0,706.63
1,1,1,1,1,1,0,0,1,1,0,0,38.82
1,1,0,0,0,0,0,1,1,0,1,0,722.94
1,1,1,1,1,1,0,0,0,1,1,1,31.21
1,1,1,1,1,1,0,0,0,0,1,0,31.3
1,0,0,0,0,0,0,0,0,1,1,0,377.99
1,0,1,1,1,1,0,0,0,0,0,0,6.36
1,1,0,1,1,0,1,0,0,1,0,0,8.0
1,0,0,0,1,0,0,0,0,0,1,0,374.45
1,0,0,0,0,1,1,0,0,1,1,0,3.67
1,1,0,0,0,0,0,0,0,0,1,0,612.1
1,1,0,0,0,0,1,0,0,1,1,0,629.24
1,1,0,0,1,1,1,1,1,1,0,0,37.89
1,1,1,1,0,0,1,1,0,1,0,1,7.46
1,1,1,0,1,0,1,1,1,0,1,0,727.51
1,0,0,1,0,0,0,0,0,1,0,0,3.13
1,1,0,1,0,1,0,0,0,0,1,0,28.09
1,1,1,1,1,1,1,1,0,0,1,1,31.23
1,1,1,1,1,0,0,0,0,0,0,0,7.98
1,1,1,1,1,1,0,0,1,1,0,1,39.16
1,0,1,1,1,1,1,0,0,0,1,0,6.36
1,0,1,0,1,0,0,0,1,1,0,0,4.26
1,1,0,1,0,1,0,0,0,1,1,0,28.15
1,0,0,0,1,0,0,1,0,0,0,1,3.32
1,1,0,0,0,0,1,1,1,1,0,0,8.91
1,0,0,1,0,0,0,0,0,0,0,1,3.13
1,1,0,1,0,0,1,0,0,0,1,0,624.37
1,0,0,1,1,0,0,0,1,0,0,0,4.13
0,1,0,0,0,0,0,0,1,1,1,0,727.05
0,1,1,1,1,1,0,0,1,1,0,0,41.4
0,1,1,1,0,0,1,1,1,1,1,0,721.22
0,1,0,0,0,0,0,1,1,0,1,0,724.64
0,1,1,1,1,1,0,0,0,1,1,1,33.06
0,1,1,1,1,1,0,0,0,0,1,0,33.13
0,0,1,1,1,1,0,0,0,0,0,0,9.27
0,1,0,1,1,0,1,0,0,1,0,0,7.93
0,0,0,0,0,1,1,0,0,1,1,0,5.41
0,1,0,0,0,0,1,0,0,1,1,0,619.03
0,0,1,1,1,0,1,1,1,1,0,1,4.12
0,1,0,0,1,1,1,1,1,1,0,0,37.98
0,1,1,1,0,1,0,1,1,1,0,0,37.93
0,1,1,1,0,0,1,1,0,1,0,1,7.5
0,1,1,0,1,0,1,1,1,0,1,0,728.56
0,0,1,0,0,1,0,1,1,1,1,0,17.01
0,1,1,1,1,1,1,0,1,1,1,1,41.13
0,1,0,1,0,1,0,0,0,0,1,0,30.15
0,1,1,1,0,1,1,1,1,1,1,1,39.79
0,1,1,1,1,1,1,1,0,0,1,1,33.23
0,1,1,1,1,0,0,0,0,0,0,0,7.89
0,1,1,1,1,1,0,0,1,1,0,1,41.24
0,0,1,1,1,1,1,0,0,0,1,0,9.25
0,0,1,0,1,0,0,0,1,1,0,0,4.3
0,1,0,1,0,1,0,0,0,1,1,0,30.23
0,0,0,0,1,0,0,1,0,0,0,1,3.34
0,1,0,0,0,0,1,1,1,1,0,0,8.88
0,1,0,1,0,0,1,0,0,0,1,0,609.01
0,0,0,1,1,0,0,0,1,0,0,0,4.12
0,1,1,0,0,1,1,0,0,0,0,0,29.48
0,1,0,0,0,0,0,0,0,0,1,1,614.85
1,1,1,0,1,1,0,0,1,0,1,0,37.96
0,1,1,1,1,0,1,0,1,1,0,0,9.66
0,1,1,1,1,1,1,1,0,0,1,0,33.15
0,1,0,0,1,1,1,1,1,0,0,0,39.08
0,1,0,0,0,0,0,0,1,0,1,0,725.45
1,1,0,0,0,0,1,1,1,1,1,0,707.16
1,1,1,0,0,1,1,1,0,0,1,0,27.43
0,1,0,1,1,0,0,0,1,0,0,1,9.67
0,1,1,0,0,0,1,1,0,0,1,0,612.6
1,1,0,0,0,0,0,0,0,1,0,0,7.41
1,1,1,0,0,0,1,0,1,1,0,0,8.86
1,1,1,1,0,1,1,1,1,0,0,1,37.91
1,1,0,1,0,1,1,0,1,1,1,1,37.95
1,1,1,1,1,1,1,0,0,1,0,0,31.2
0,1,0,0,0,0,0,1,0,0,0,1,7.41
1,1,0,0,0,0,1,0,0,1,0,0,7.41
1,1,1,1,0,1,1,1,1,0,1,1,37.89
1,1,0,0,1,1,0,0,1,1,1,0,37.94
1,1,1,0,0,1,0,0,0,0,1,0,27.52
0,1,1,0,0,0,1,1,1,1,0,0,8.91
1,1,0,1,1,0,0,1,1,0,1,0,815.31
1,1,0,0,0,0,0,0,0,0,1,1,615.92
0,1,1,1,0,1,0,0,1,1,0,1,39.64
0,1,1,1,1,1,0,0,1,1,1,0,40.94
1,1,0,0,0,0,1,0,1,0,1,1,706.57
1,1,1,1,0,1,0,0,0,0,0,0,28.11
1,1,1,0,1,1,0,1,1,0,1,0,39.13
1,1,0,0,1,0,1,1,1,1,1,0,716.74
1,1,0,0,0,0,0,0,1,1,1,1,726.31
0,0,1,0,0,1,1,0,0,0,0,0,5.57
1,0,1,0,0,1,1,1,1,1,1,0,14.85
1,0,1,0,1,1,0,0,1,0,1,0,14.71
0,0,1,1,1,0,1,0,1,1,0,0,4.18
1,0,0,1,1,1,1,1,1,1,1,1,26.12
1,0,0,0,1,1,1,1,1,1,1,0,14.8
0,0,1,1,1,1,1,1,0,0,1,0,9.29
0,0,0,0,1,1,1,1,1,0,0,0,17.07
1,0,1,1,1,1,0,1,1,0,1,0,26.33
1,0,0,0,0,0,1,1,1,1,1,0,375.0
1,0,1,0,0,1,1,1,0,0,1,0,3.69
0,0,0,1,1,0,0,0,1,0,0,1,4.14
0,0,1,0,0,0,1,1,0,0,1,0,379.22
1,0,1,1,1,1,1,1,0,0,1,1,6.39
1,0,1,0,0,0,1,0,1,1,0,0,4.17
1,0,1,1,1,1,0,0,1,1,0,0,26.17
1,0,1,1,0,1,1,1,1,0,0,1,26.16
1,0,0,1,0,1,1,0,1,1,1,1,25.99
1,0,1,1,1,1,1,0,0,1,0,0,6.41
0,0,0,1,0,1,0,0,0,0,1,0,9.48
