auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,time
1,1,1,0,0,0,0,0,0,0,0,0,8.75
1,1,0,0,0,0,0,1,0,1,0,0,8.75
0,0,0,0,0,1,1,0,0,0,0,1,18.88
1,1,1,0,0,0,0,0,0,0,0,1,8.75
1,0,1,1,1,1,0,1,1,1,0,0,17.31
0,1,1,1,0,0,0,0,0,0,0,0,14.68
1,0,1,0,0,1,0,1,1,1,1,0,17.47
1,1,1,0,1,1,1,1,1,1,1,1,15.24
0,1,1,1,0,0,0,0,0,0,0,1,14.68
1,0,1,0,0,1,0,1,1,1,1,1,17.48
0,0,1,1,0,1,0,1,1,1,1,0,19.14
0,1,0,0,0,0,1,0,0,0,1,0,14.7
1,0,1,1,1,1,0,1,1,1,0,1,17.23
1,0,1,1,1,1,0,1,0,1,1,0,17.22
0,0,1,1,0,1,0,1,1,1,1,1,19.14
1,1,0,1,1,1,0,0,1,0,0,1,15.24
0,0,0,0,0,1,0,0,1,0,0,1,19.15
0,1,0,1,0,1,0,1,0,1,0,1,18.93
0,0,1,0,0,1,1,1,1,1,1,0,19.14
0,0,1,0,0,1,1,1,1,1,1,1,19.19
1,1,0,1,1,1,0,0,1,0,0,0,15.2
0,1,0,0,0,0,1,0,0,0,1,1,14.68
1,1,0,1,0,1,1,0,1,0,0,0,15.19
1,1,0,0,0,1,0,1,0,1,0,0,14.97
1,0,1,1,1,1,0,1,0,1,1,1,17.23
1,1,1,0,1,1,0,1,1,1,1,1,15.2
1,1,0,1,0,1,1,0,1,0,0,1,15.2
1,0,1,1,0,0,1,1,1,1,1,0,8.88
0,1,1,1,1,1,1,1,1,1,1,1,19.19
1,1,0,0,0,0,0,1,0,1,0,1,8.75
0,0,1,0,0,0,0,0,1,0,0,1,14.83
1,1,0,0,0,1,0,1,0,1,0,1,14.95
0,1,0,1,0,0,1,1,0,1,0,0,14.69
1,0,1,0,0,1,1,1,1,1,0,0,17.21
0,1,1,1,1,1,0,1,1,1,1,1,19.15
1,1,1,1,1,1,1,0,1,1,1,1,15.24
0,0,0,0,0,0,1,0,0,1,1,1,14.68
1,0,1,1,0,0,1,1,1,1,1,1,8.9
1,1,0,1,0,1,0,0,1,0,1,0,15.24
1,1,0,1,0,1,0,0,1,0,1,1,15.24
0,1,0,1,0,0,1,1,0,1,0,1,14.69
1,1,0,1,0,1,1,0,0,0,1,0,14.96
1,1,0,1,0,1,1,0,0,0,1,1,14.95
1,1,1,1,1,1,0,1,1,0,1,1,15.23
1,0,0,0,0,0,0,0,1,0,0,1,8.9
1,1,1,1,1,0,0,1,0,1,1,0,8.75
1,0,0,1,0,0,0,1,0,1,0,0,8.76
1,1,0,0,0,0,1,1,0,1,0,0,8.76
0,1,0,0,0,0,0,0,0,1,1,0,14.73
1,0,0,1,0,0,0,1,0,1,0,1,8.76
1,1,0,0,0,1,1,0,1,0,1,0,15.26
0,1,0,0,0,0,0,0,0,1,1,1,14.7
1,1,0,0,0,0,1,1,0,1,0,1,8.75
0,1,0,1,0,0,0,1,0,1,0,0,14.68
1,0,1,0,0,1,1,1,1,1,0,1,17.23
1,1,1,1,1,0,0,1,0,1,1,1,8.75
0,0,0,0,0,1,1,0,0,0,1,0,18.89
1,0,1,1,1,1,0,1,1,1,1,1,17.47
0,1,0,1,0,0,0,1,0,1,0,1,14.7
0,1,1,1,0,0,0,1,0,1,0,0,14.7
0,0,0,0,0,1,1,0,0,0,1,1,18.9
1,0,0,0,1,0,0,1,0,1,0,0,8.75
1,1,1,1,1,0,0,1,1,1,1,1,8.9
0,0,0,1,0,0,0,0,1,0,0,1,14.83
0,1,1,1,0,0,0,1,0,1,0,1,14.69
1,0,0,0,1,0,0,1,0,1,0,1,8.75
0,0,0,1,1,0,0,1,0,1,0,0,14.69
0,0,1,1,0,1,1,1,1,1,0,0,19.13
1,0,1,1,1,0,1,1,1,1,0,0,8.9
0,0,0,1,1,0,0,1,0,1,0,1,14.71
1,1,0,0,0,1,1,0,1,0,1,1,15.24
0,0,0,0,0,0,1,1,1,1,0,0,14.85
0,0,0,0,0,1,0,0,0,1,1,0,18.89
1,1,1,0,0,0,0,1,0,1,0,0,8.75
1,1,1,0,0,0,0,1,0,1,0,1,8.76
0,1,0,1,1,0,0,1,0,1,0,0,14.7
0,1,0,1,1,0,0,1,0,1,0,1,14.71
1,1,1,1,1,1,1,1,1,0,1,1,15.17
1,1,0,0,1,0,0,1,0,1,0,0,8.76
0,0,1,1,0,1,1,1,1,1,0,1,19.17
1,0,1,1,1,0,1,1,1,1,0,1,8.88
1,0,1,1,0,1,0,1,1,1,0,0,17.31
0,0,0,0,0,1,0,0,0,1,1,1,18.88
0,1,1,1,1,0,1,1,1,1,1,1,14.84
0,0,0,0,0,0,1,1,1,1,0,1,14.83
1,0,1,0,0,0,0,1,0,1,0,0,8.75
1,0,1,1,1,0,1,1,0,1,1,0,8.75
0,1,0,0,0,1,0,0,0,0,1,0,18.94
0,1,0,1,0,1,1,0,1,0,1,0,19.19
0,1,0,0,0,0,0,0,1,0,0,1,14.83
0,1,0,1,0,1,1,0,1,0,1,1,19.18
1,1,0,0,1,1,1,0,0,0,1,0,14.97
1,0,1,1,1,0,1,1,0,1,1,1,8.77
0,1,0,0,0,1,0,0,0,0,1,1,18.92
1,1,0,0,1,0,0,1,0,1,0,1,8.76
0,0,0,0,0,0,1,1,0,0,1,0,14.71
1,1,0,0,1,1,1,0,0,0,1,1,14.95
1,0,1,1,1,0,0,1,1,1,1,0,8.89
1,0,1,1,1,0,0,1,1,1,1,1,8.91
0,0,0,0,0,0,1,1,0,0,1,1,14.69
1,0,1,0,0,0,0,1,0,1,0,1,8.75
1,0,1,1,0,1,0,1,1,1,0,1,17.23
1,1,1,0,1,0,1,1,1,1,0,0,8.9
0,0,0,0,0,0,0,1,0,1,1,0,14.68
1,1,1,0,1,0,1,1,1,1,0,1,8.91
0,0,0,0,0,0,0,0,1,1,0,1,14.85
0,0,1,1,0,0,0,1,0,1,0,0,14.69
0,1,1,1,1,0,1,1,1,1,0,0,14.84
0,1,0,1,1,1,1,0,0,0,1,0,18.93
0,0,0,0,0,0,0,1,0,1,1,1,14.68
0,1,1,1,1,0,1,1,1,1,0,1,14.83
1,1,1,0,1,0,0,1,1,1,1,0,8.89
1,1,1,0,1,0,1,1,1,1,1,1,8.9
0,0,0,0,0,0,0,1,1,0,0,1,14.84
0,1,0,1,0,0,0,1,0,1,1,0,14.68
0,1,0,0,0,0,0,1,0,0,1,0,14.68
0,1,0,1,1,1,1,0,0,0,1,1,18.93
0,1,0,1,0,0,0,1,0,1,1,1,14.68
0,0,1,1,0,0,0,1,0,1,0,1,14.68
1,1,0,0,0,0,0,1,0,1,1,0,8.75
0,1,0,1,1,1,1,0,1,0,0,0,19.19
0,1,1,0,1,1,1,1,1,1,1,1,19.18
1,1,1,0,1,0,0,1,1,1,1,1,8.89
1,0,1,0,1,1,1,1,0,1,0,0,16.94
0,1,1,1,1,0,0,1,1,1,1,0,14.83
0,1,0,1,1,1,1,0,1,0,0,1,19.22
1,1,0,0,0,0,0,1,0,1,1,1,8.76
0,0,0,0,0,0,1,1,0,0,0,1,14.7
0,0,0,0,0,0,0,1,0,0,1,1,14.69
0,1,1,1,1,0,0,1,1,1,1,1,14.83
0,1,1,0,1,0,1,1,1,1,1,0,14.86
1,1,1,1,1,0,1,1,1,1,0,1,8.87
1,1,0,0,1,1,1,0,1,0,0,0,15.23
0,1,1,0,1,0,1,1,1,1,1,1,14.83
1,0,1,0,1,1,1,1,0,1,0,1,16.97
1,1,1,0,1,1,1,1,1,1,0,1,15.21
0,1,0,0,0,0,0,1,0,0,1,1,14.7
0,0,1,1,1,1,1,1,0,1,0,0,18.89
1,1,0,0,1,1,1,0,1,0,0,1,15.19
0,0,0,0,0,1,0,1,0,0,1,0,18.9
0,1,1,0,0,0,0,1,0,1,0,0,14.68
0,0,1,1,1,1,1,1,0,1,0,1,18.88
0,1,1,0,0,0,0,1,0,1,0,1,14.68
1,0,1,0,1,0,1,1,1,1,1,0,8.89
0,0,1,0,1,1,1,1,1,1,0,0,19.16
0,1,0,0,1,1,1,0,1,0,1,0,19.18
0,0,1,0,1,1,1,1,1,1,0,1,19.21
1,0,1,0,1,0,1,1,1,1,1,1,8.94
1,1,0,1,0,0,0,1,0,1,0,0,8.76
0,0,1,1,1,0,1,1,1,1,1,0,14.83
0,1,0,0,1,1,1,0,1,0,1,1,19.24
0,1,0,1,1,1,0,0,1,0,1,0,19.19
1,1,0,1,0,0,0,1,0,1,0,1,8.76
0,0,1,0,1,0,0,1,0,1,0,0,14.69
0,1,0,1,1,1,0,0,1,0,1,1,19.18
0,1,1,1,1,1,1,1,1,1,0,1,19.17
1,1,1,1,1,1,1,1,1,0,0,1,15.19
1,0,1,0,1,1,0,1,1,1,0,0,17.25
0,1,1,0,0,0,1,1,0,1,0,0,14.68
1,1,0,0,1,1,0,0,1,0,1,0,15.21
0,0,1,0,1,0,0,1,0,1,0,1,14.69
0,0,1,1,1,0,1,1,1,1,1,1,14.87
1,1,0,0,0,0,0,0,1,1,1,0,8.92
1,1,1,1,1,1,0,0,1,1,0,0,15.2
1,1,0,0,0,0,0,1,1,0,1,0,8.9
1,1,1,1,1,1,0,0,0,1,1,1,14.96
1,1,1,1,1,1,0,0,0,0,1,0,14.96
1,0,0,0,0,0,0,0,0,1,1,0,8.75
1,0,1,1,1,1,0,0,0,0,0,0,16.97
1,1,0,1,1,0,1,0,0,1,0,0,8.75
1,0,0,0,1,0,0,0,0,0,1,0,8.76
1,0,0,0,0,1,1,0,0,1,1,0,17.23
1,1,0,0,0,0,0,0,0,0,1,0,8.75
1,1,0,0,0,0,1,0,0,1,1,0,8.75
1,1,0,0,1,1,1,1,1,1,0,0,15.21
1,1,1,1,0,0,1,1,0,1,0,1,8.75
1,1,1,0,1,0,1,1,1,0,1,0,8.95
1,0,0,1,0,0,0,0,0,1,0,0,8.75
1,1,0,1,0,1,0,0,0,0,1,0,14.94
1,1,1,1,1,1,1,1,0,0,1,1,14.95
1,1,1,1,1,0,0,0,0,0,0,0,8.75
1,1,1,1,1,1,0,0,1,1,0,1,15.19
1,0,1,1,1,1,1,0,0,0,1,0,17.22
1,0,1,0,1,0,0,0,1,1,0,0,8.9
1,1,0,1,0,1,0,0,0,1,1,0,14.96
1,0,0,0,1,0,0,1,0,0,0,1,8.75
1,1,0,0,0,0,1,1,1,1,0,0,8.9
1,0,0,1,0,0,0,0,0,0,0,1,8.75
1,1,0,1,0,0,1,0,0,0,1,0,8.75
1,0,0,1,1,0,0,0,1,0,0,0,8.93
0,1,0,0,0,0,0,0,1,1,1,0,15.01
0,1,1,1,1,1,0,0,1,1,0,0,19.24
0,1,1,1,0,0,1,1,1,1,1,0,14.84
0,1,0,0,0,0,0,1,1,0,1,0,14.88
0,1,1,1,1,1,0,0,0,1,1,1,18.93
0,1,1,1,1,1,0,0,0,0,1,0,18.99
0,0,1,1,1,1,0,0,0,0,0,0,18.89
0,1,0,1,1,0,1,0,0,1,0,0,14.7
0,0,0,0,0,1,1,0,0,1,1,0,18.9
0,1,0,0,0,0,1,0,0,1,1,0,14.7
0,0,1,1,1,0,1,1,1,1,0,1,14.85
0,1,0,0,1,1,1,1,1,1,0,0,19.2
0,1,1,1,0,1,0,1,1,1,0,0,19.21
0,1,1,1,0,0,1,1,0,1,0,1,14.69
0,1,1,0,1,0,1,1,1,0,1,0,15.02
0,0,1,0,0,1,0,1,1,1,1,0,19.15
0,1,1,1,1,1,1,0,1,1,1,1,19.24
0,1,0,1,0,1,0,0,0,0,1,0,18.94
0,1,1,1,0,1,1,1,1,1,1,1,19.19
0,1,1,1,1,1,1,1,0,0,1,1,18.93
0,1,1,1,1,0,0,0,0,0,0,0,14.69
0,1,1,1,1,1,0,0,1,1,0,1,19.17
0,0,1,1,1,1,1,0,0,0,1,0,18.89
0,0,1,0,1,0,0,0,1,1,0,0,14.88
0,1,0,1,0,1,0,0,0,1,1,0,18.95
0,0,0,0,1,0,0,1,0,0,0,1,14.68
0,1,0,0,0,0,1,1,1,1,0,0,14.84
0,1,0,1,0,0,1,0,0,0,1,0,14.68
0,0,0,1,1,0,0,0,1,0,0,0,14.83
0,1,1,0,0,1,1,0,0,0,0,0,18.94
0,1,0,0,0,0,0,0,0,0,1,1,14.7
1,1,1,0,1,1,0,0,1,0,1,0,15.23
0,1,1,1,1,0,1,0,1,1,0,0,14.85
0,1,1,1,1,1,1,1,0,0,1,0,18.93
0,1,0,0,1,1,1,1,1,0,0,0,19.22
0,1,0,0,0,0,0,0,1,0,1,0,14.83
1,1,0,0,0,0,1,1,1,1,1,0,8.89
1,1,1,0,0,1,1,1,0,0,1,0,14.95
0,1,0,1,1,0,0,0,1,0,0,1,14.89
0,1,1,0,0,0,1,1,0,0,1,0,14.69
1,1,0,0,0,0,0,0,0,1,0,0,8.78
1,1,1,0,0,0,1,0,1,1,0,0,8.88
1,1,1,1,0,1,1,1,1,0,0,1,15.21
1,1,0,1,0,1,1,0,1,1,1,1,15.22
1,1,1,1,1,1,1,0,0,1,0,0,14.95
0,1,0,0,0,0,0,1,0,0,0,1,14.68
1,1,0,0,0,0,1,0,0,1,0,0,8.75
1,1,1,1,0,1,1,1,1,0,1,1,15.22
1,1,0,0,1,1,0,0,1,1,1,0,15.21
1,1,1,0,0,1,0,0,0,0,1,0,14.96
0,1,1,0,0,0,1,1,1,1,0,0,14.86
1,1,0,1,1,0,0,1,1,0,1,0,8.89
1,1,0,0,0,0,0,0,0,0,1,1,8.76
0,1,1,1,0,1,0,0,1,1,0,1,19.19
0,1,1,1,1,1,0,0,1,1,1,0,19.2
1,1,0,0,0,0,1,0,1,0,1,1,8.95
1,1,1,1,0,1,0,0,0,0,0,0,14.95
1,1,1,0,1,1,0,1,1,0,1,0,15.29
1,1,0,0,1,0,1,1,1,1,1,0,8.89
1,1,0,0,0,0,0,0,1,1,1,1,8.89
0,0,1,0,0,1,1,0,0,0,0,0,18.9
1,0,1,0,0,1,1,1,1,1,1,0,17.44
1,0,1,0,1,1,0,0,1,0,1,0,17.53
0,0,1,1,1,0,1,0,1,1,0,0,14.85
1,0,0,1,1,1,1,1,1,1,1,1,17.5
1,0,0,0,1,1,1,1,1,1,1,0,17.52
0,0,1,1,1,1,1,1,0,0,1,0,18.9
0,0,0,0,1,1,1,1,1,0,0,0,19.12
1,0,1,1,1,1,0,1,1,0,1,0,17.47
1,0,0,0,0,0,1,1,1,1,1,0,8.9
1,0,1,0,0,1,1,1,0,0,1,0,17.22
0,0,0,1,1,0,0,0,1,0,0,1,14.84
0,0,1,0,0,0,1,1,0,0,1,0,14.69
1,0,1,1,1,1,1,1,0,0,1,1,17.23
1,0,1,0,0,0,1,0,1,1,0,0,8.88
1,0,1,1,1,1,0,0,1,1,0,0,17.3
1,0,1,1,0,1,1,1,1,0,0,1,17.3
1,0,0,1,0,1,1,0,1,1,1,1,17.45
1,0,1,1,1,1,1,0,0,1,0,0,17.03
0,0,0,1,0,1,0,0,0,0,1,0,18.89
