OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,517.87729615286
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,606.741856725406
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,625.526065356405
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,623.265273232495
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,617.48297326872
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1014.34959789491
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,616.465636532039
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,586.845781752521
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,972.163909852859
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,627.466183036648
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,432.227808482225
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,614.011728518274
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,622.848971728252
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,641.077126713077
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,627.18925733515
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,622.465564549887
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,589.849653188066
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,600.994469398478
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,598.597207723605
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,565.415343764387
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,629.159425293345
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,604.977115570116
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,632.5134417758
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,609.793296593107
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604.456937216988
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,986.850872332273
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1057.12030647503
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,605.508320945479
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,608.873242872847
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,577.175380626155
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,990.075581058035
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,603.163254089608
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,339.297776666494
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,549.745692064483
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,590.340668376826
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,623.599187003347
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1024.64968056546
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,592.075028000878
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,494.446267515775
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1037.47872589031
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,600.626997899739
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,578.732406358347
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,278.8796081246
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,597.982144494998
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,488.809576328972
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,630.213237960035
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,601.679709205857
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,510.011149340553
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,627.575554283308
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,620.498329328932
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,584.873858776485
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,622.446350908268
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,559.382393971802
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,589.729588000035
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,614.345985300182
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,613.625107075148
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,590.858809189879
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,589.790826472124
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,529.265686960596
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,946.501020216052
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,468.627675544544
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,993.280935155844
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,608.225371582123
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,502.297574112008
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,995.822627592802
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,601.663844211435
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,613.841836333266
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,604.125771440708
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,430.311134801873
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,837.053053240384
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,991.790064329785
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,608.299813434447
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,594.245089158583
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,593.760231285464
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,380.54344636956
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,606.77658398547
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,996.508592787963
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,369.213301145895
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,893.209202831926
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,600.497135628663
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,593.113422010036
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,930.68522870695
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,607.482971840466
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,591.596395225685
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,604.199107386449
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,841.959686357789
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,561.492843717558
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,556.228867084375
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,544.296586144597
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,540.683035155651
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,826.860201226257
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,353.193768849572
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,506.528720654865
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,988.373108119343
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,987.686836554302
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,317.347874165928
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,625.216138192306
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,578.045035267533
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,606.182713663054
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,578.960050291913
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,594.51104512876
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,646.475432218347
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,983.654575601018
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,602.698903288896
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,610.030732009784
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,611.622423620289
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,995.469864111746
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,600.226209488543
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1017.40829136161
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,995.976195918919
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,985.569475454479
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,547.499980198751
1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,363.030453927035
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,596.640126490923
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,536.932701488828
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,568.810367727016
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,544.782724983544
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,540.909401991958
1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,539.513864278793
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,569.709219798056
1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,552.658581078195
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,549.842843291372
1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,548.507853818405
1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,551.241281889443
1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,533.711754276938
1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,562.115939073164
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,555.130948287231
1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,748.493647022947
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,539.427685831138
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,545.9281061991
1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,555.910978946872
1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,541.744091007589
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,547.315386705781
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,551.243609763578
1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,602.123451353497
1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,550.199727715325
1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,553.978178649478
1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,541.61259026464
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,559.124019091311
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,555.115815091251
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,563.963273055269
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,530.963612900242
1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,760.43789803642
1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,268.297121784495
1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,807.29702883747
1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,754.19659314315
1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,765.025404316783
1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,824.137636973951
1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,286.046269732573
1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,752.525587951177
1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,264.115079911688
1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,770.854671975257
1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,374.711653599299
1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,756.582675131625
0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,755.471922433593
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,528.374041690879
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,571.964389933814
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,580.414807578691
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,568.097360487107
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,558.924197344712
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,572.565347151653
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,500.50935009586
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,557.559965474246
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,543.07433293526
1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,552.441939172348
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,498.53045541672
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,574.430643944797
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,532.976115086797
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,537.112833211809
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,543.307678021449
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,577.096656580902
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,610.646596449243
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,570.697246176532
1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,547.491131099919
1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,575.158328500519
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,544.056950680019
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,568.829221077284
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,571.057299442467
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,548.74241014252
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,543.313057447081
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,543.631194860363
1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,565.465655331342
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,535.226228231915
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,550.478779103123
0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,556.949974083261
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,503.697515688298
1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,505.899630254824
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,542.708809581786
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,534.966054647668
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,592.539830999307
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,556.961843701995
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,589.073976786641
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,547.395659562966
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,564.076922100846
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,563.246686729528
1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,538.727277033115
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,529.689794228374
0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,529.125254887048
1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,542.044759746149
1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,586.866637968888
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,535.415003694436
1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,560.739825964635
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,537.092036885479
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,557.449734300875
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,549.259456968028
1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,550.975763780351
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,617.374409566957
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,546.031366846868
1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,558.793939944914
1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,545.942853198594
1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,487.76665359452
1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,561.457576771433
1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,542.790576630892
0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,531.615078927351
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,592.972741466451
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,566.663357437659
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,586.648251543774
1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,575.457193989069
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,572.766262885544
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,553.192834871225
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,573.040438466909
1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,566.630035187663
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,527.178701084377
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,533.427353657151
1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,582.299771379405
0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,571.230444030707
1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,564.762365850647
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,558.742491990888
1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,570.757148016533
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,562.609366735119
0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,514.158459892132
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,552.932152795541
1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,502.047963258353
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,583.756273606181
1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,552.910273475757
0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,603.525839342928
1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,548.527038702159
0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,522.797480255558
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,548.97881211768
1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,766.314165046847
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,821.778145023318
0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,573.199173485005
0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,527.79859999662
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,596.346979005596
1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,552.896464918227
1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,777.257890596007
0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,540.097464530456
0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,523.908895403776
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,496.382548560797
1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,823.127561521716
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,401.896899707031
0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,544.107920576198
1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,536.007739002167
0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,507.011536174681
1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,534.542023555015
1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,546.676963116242
1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,557.311951519612
0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,600.013760990027
0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,907.526399120748
0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,535.909077926169
1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,768.69315731131
1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,584.464848211443
1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,586.67865528485
0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,558.47320123328
1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,768.525213416147
0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,586.08066085436
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,848.77282228631
1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,570.045337931708
1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,525.394139718739
1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,369.280430536808
1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,894.486828964698
1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,556.476253684766
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,892.43972284264
0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,541.031515656802
0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,550.390568076086
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,450.91395420129
1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,371.199966740483
1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,805.211612742559
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,569.975985373923
1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,551.631792276371
1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,747.087376651369
0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,548.380815717009
1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,564.828736728832
0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,740.661029730112
1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,783.670412593528
1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,895.388768049293
1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,626.36380581262
1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,433.981056263663
0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,560.274456176767
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1014.58535094323
0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,607.064933020749
0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,548.366540396131
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,537.21455755336
1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,548.765236035696
0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,559.728088252022
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,567.631678980266
1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,765.799926189651
0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,983.219683884394
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,977.514897592789
1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,577.608489155228
0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1010.7944661193
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,589.325848728079
0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,980.015452231518
1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,316.515551687883
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,993.399345730635
0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,609.628515388374
1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,547.162961014633
1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,567.409494865986
1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,401.895821870941
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,610.339261060357
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,985.287726714168
1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,553.856751320024
1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,560.327052580707
1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,615.364325236177
1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,595.263091308198
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,593.223302055827
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,340.730810306866
