tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,dpi,resolution,quality,indexed,time
0,0,0,0,1,0,0,100,307200,0.1,4,1.15
1,1,1,0,0,1,0,50,8294400,0.1,1,1.83
0,1,1,0,0,1,1,50,307200,0.1,1,1.35
0,1,1,0,0,1,1,400,8294400,0.1,1,1.41
1,1,1,0,0,1,0,400,307200,0.1,4,1.18
0,0,0,1,0,0,0,200,2073600,0.1,8,1.16
0,1,0,0,1,0,0,200,307200,0.1,8,1.12
1,1,0,0,0,0,0,200,307200,0.1,8,1.12
0,1,1,1,0,1,0,50,2073600,0.1,1,1.32
0,1,0,1,0,0,0,400,307200,0.9,2,1.01
0,0,0,1,0,1,0,400,8294400,0.9,4,1.6
0,1,0,0,1,0,0,200,2073600,0.1,8,1.58
1,1,1,0,0,1,0,400,307200,0.1,8,1.12
1,1,0,0,0,0,0,200,2073600,0.1,8,1.19
0,1,1,0,0,1,1,400,8294400,0.1,4,1.36
1,0,0,0,0,0,0,50,307200,0.1,2,0.97
0,1,1,0,0,1,1,400,8294400,0.1,8,1.28
0,1,1,0,1,1,0,400,307200,0.1,4,1.23
0,1,1,0,1,1,0,400,307200,0.1,8,1.3
0,1,1,1,0,1,0,100,2073600,0.1,1,1.55
0,1,1,0,0,1,1,100,307200,0.1,4,1.34
0,1,1,0,0,1,1,100,307200,0.1,8,1.36
0,0,0,0,1,0,0,50,307200,0.1,2,1.06
0,0,0,1,0,1,0,400,8294400,0.9,1,1.69
0,0,0,1,0,1,0,400,8294400,0.9,2,1.81
1,0,0,0,0,0,0,400,307200,0.1,2,0.97
0,0,0,0,1,0,0,400,307200,0.1,2,1.06
0,1,0,0,0,0,1,200,2073600,0.1,8,1.16
0,1,1,0,0,1,1,100,307200,0.1,1,1.37
0,1,1,0,0,1,1,400,2073600,0.1,1,1.34
0,1,1,1,0,1,0,50,8294400,0.9,1,1.69
0,1,1,1,0,1,0,50,8294400,0.1,1,1.86
0,0,0,1,0,1,0,400,2073600,0.9,4,1.23
1,1,1,0,0,1,0,100,8294400,0.1,1,1.95
0,1,1,0,1,1,0,100,8294400,0.1,1,2.71
0,1,1,1,0,1,0,50,8294400,0.9,2,1.85
0,1,1,1,0,1,0,50,8294400,0.1,2,1.89
0,1,1,1,0,0,0,100,8294400,0.9,1,1.74
0,0,0,0,0,1,1,200,2073600,0.1,4,1.24
0,1,1,1,0,1,0,50,8294400,0.9,4,1.8
1,0,0,0,0,0,0,100,307200,0.1,2,1.0
0,1,1,1,0,1,0,50,8294400,0.1,4,1.76
0,0,0,1,0,1,0,50,307200,0.9,4,1.07
0,1,1,1,0,1,0,100,8294400,0.9,1,1.78
0,0,0,0,1,0,0,100,307200,0.1,2,1.09
0,1,1,1,0,1,0,100,8294400,0.1,1,1.76
1,0,0,0,0,0,0,400,307200,0.1,8,0.92
0,0,0,0,1,1,0,200,2073600,0.1,4,1.56
0,0,0,0,1,0,0,400,307200,0.1,8,1.08
0,0,1,1,0,0,0,50,307200,0.9,4,1.11
1,0,0,0,0,1,0,200,2073600,0.1,4,1.24
1,0,0,0,0,0,0,50,307200,0.1,8,1.03
0,1,0,1,0,1,0,100,8294400,0.9,1,1.72
0,1,1,1,0,1,0,100,8294400,0.9,2,1.75
0,0,0,1,0,1,0,50,307200,0.1,4,1.15
0,0,0,0,1,1,0,200,307200,0.1,4,1.12
0,1,1,1,0,0,0,100,8294400,0.9,4,1.76
0,0,0,0,1,0,0,50,307200,0.1,8,1.08
0,1,1,1,0,0,0,100,8294400,0.9,8,1.63
1,0,0,0,0,1,0,200,307200,0.1,4,1.01
0,1,1,1,0,1,0,100,8294400,0.1,2,1.71
0,1,1,1,0,1,0,100,8294400,0.9,4,1.89
0,0,0,1,0,1,0,400,307200,0.1,4,1.05
0,1,1,1,0,1,0,100,8294400,0.1,4,1.85
0,0,0,0,0,0,1,400,307200,0.1,8,1.2
1,1,1,0,0,1,0,100,8294400,0.1,4,1.96
0,0,0,0,0,0,1,50,307200,0.1,8,1.22
0,0,0,1,0,0,0,200,2073600,0.9,4,1.17
1,1,1,0,0,1,0,100,8294400,0.1,8,1.93
0,0,1,1,0,0,0,400,307200,0.1,4,1.14
0,0,1,1,0,0,0,50,307200,0.1,4,1.07
0,0,0,1,0,0,0,200,2073600,0.1,4,1.17
0,0,0,1,0,0,0,200,307200,0.9,4,0.96
0,1,1,1,0,1,0,400,8294400,0.9,1,1.79
0,0,0,1,0,0,0,200,307200,0.1,4,0.95
0,0,1,0,1,1,0,400,307200,0.1,4,1.3
0,1,1,1,0,1,0,200,8294400,0.9,1,1.83
0,1,1,1,0,1,0,200,8294400,0.9,4,1.67
1,0,1,0,0,1,0,400,307200,0.1,4,1.18
0,1,1,0,1,1,0,100,8294400,0.1,4,3.23
0,1,0,0,0,0,1,200,2073600,0.1,4,1.2
0,1,1,1,0,1,0,200,2073600,0.9,4,1.32
0,0,1,0,0,1,1,400,307200,0.1,4,1.43
0,1,1,1,0,1,0,400,2073600,0.9,4,1.34
1,0,0,0,0,0,0,100,307200,0.1,8,0.94
0,0,0,0,1,0,0,100,307200,0.1,8,1.1
0,0,0,0,0,0,1,100,307200,0.1,8,1.2
0,0,0,0,0,0,1,400,307200,0.1,4,1.2
0,1,1,1,0,1,0,400,2073600,0.1,4,1.42
0,1,1,1,0,1,0,100,307200,0.1,4,1.13
0,0,1,0,1,1,0,50,307200,0.1,4,1.3
1,0,0,0,0,0,0,400,8294400,0.1,4,1.67
1,0,1,0,0,1,0,50,307200,0.1,4,1.14
0,1,1,1,0,1,0,400,307200,0.1,4,1.2
0,1,1,0,1,1,0,100,8294400,0.1,8,3.13
0,1,1,1,0,1,0,400,307200,0.9,4,1.18
0,0,0,0,1,0,0,400,8294400,0.1,4,3.11
0,1,1,1,0,1,0,200,307200,0.9,4,1.17
1,0,0,0,0,0,0,50,8294400,0.1,4,1.67
0,0,1,0,0,0,1,200,2073600,0.1,8,1.27
0,0,1,0,0,1,1,50,307200,0.1,4,1.38
0,1,0,1,0,1,0,100,8294400,0.9,4,1.61
0,0,1,0,0,0,1,200,2073600,0.1,4,1.26
0,0,0,0,1,0,0,50,8294400,0.1,4,3.14
0,1,1,1,0,1,0,200,307200,0.1,4,1.19
1,0,0,0,0,0,0,400,8294400,0.1,1,1.87
0,0,0,1,0,1,0,50,8294400,0.9,4,1.71
0,0,0,1,0,1,0,400,8294400,0.1,4,1.79
0,0,0,0,0,1,1,50,307200,0.1,8,1.22
0,0,0,1,0,1,0,50,8294400,0.1,4,1.57
0,1,1,1,0,1,0,400,307200,0.9,1,1.13
0,0,0,0,0,1,1,400,2073600,0.1,8,1.23
0,1,1,1,0,1,0,400,307200,0.1,1,1.19
0,1,1,1,0,1,0,200,307200,0.1,1,1.14
0,1,1,1,0,1,0,200,307200,0.9,1,1.32
0,1,1,1,0,1,0,50,2073600,0.1,4,1.4
0,0,0,0,0,1,1,50,2073600,0.1,8,1.23
0,1,1,1,0,1,0,50,2073600,0.9,4,1.38
0,0,0,0,0,1,1,100,2073600,0.1,8,1.2
0,0,0,0,1,1,0,400,307200,0.1,8,1.15
0,0,1,0,1,1,0,400,8294400,0.1,4,3.25
0,1,0,1,0,1,0,100,8294400,0.9,8,1.68
1,0,0,0,0,1,0,400,307200,0.1,8,1.07
0,1,1,1,0,1,0,50,2073600,0.1,8,1.35
0,0,0,0,1,1,0,50,307200,0.1,8,1.19
1,0,0,0,0,1,0,50,307200,0.1,8,1.08
0,0,1,1,0,1,0,100,8294400,0.9,1,1.7
0,0,0,0,1,0,0,400,8294400,0.1,1,2.85
1,0,1,0,0,1,0,400,8294400,0.1,4,1.94
1,0,0,0,0,0,0,100,8294400,0.1,4,1.81
0,1,1,1,0,1,0,50,8294400,0.1,8,1.87
1,0,0,0,0,1,0,100,307200,0.1,8,0.99
0,1,1,1,0,1,0,100,8294400,0.1,8,1.78
0,0,1,1,0,0,0,400,8294400,0.9,4,1.78
0,0,0,0,1,0,0,100,8294400,0.1,4,3.33
0,0,1,0,0,1,1,400,8294400,0.1,4,1.43
1,0,0,0,0,0,0,400,2073600,0.1,4,1.18
0,0,1,1,0,1,0,100,8294400,0.9,2,1.76
0,0,0,0,1,0,0,400,2073600,0.1,4,1.53
0,1,1,1,0,1,0,50,2073600,0.9,2,1.45
0,0,1,0,1,1,0,50,8294400,0.1,4,3.34
1,1,1,0,0,1,0,100,8294400,0.1,2,1.83
1,0,1,0,0,1,0,50,8294400,0.1,4,1.88
0,0,0,0,1,1,0,400,2073600,0.1,8,1.51
1,0,0,0,0,0,0,50,2073600,0.1,4,1.24
0,0,0,0,1,0,0,50,2073600,0.1,4,1.51
1,0,0,0,0,0,0,400,2073600,0.1,1,1.23
0,0,1,1,0,0,0,50,8294400,0.9,4,1.74
1,0,0,0,0,1,0,400,2073600,0.1,8,1.26
0,1,1,1,0,1,0,50,2073600,0.1,2,1.34
0,0,0,0,1,0,0,400,2073600,0.1,1,1.41
0,0,0,0,1,1,0,50,2073600,0.1,8,1.55
0,1,1,0,1,1,0,100,8294400,0.1,2,3.01
0,1,1,1,0,0,0,100,8294400,0.9,2,1.75
1,0,0,0,0,1,0,50,2073600,0.1,8,1.27
0,0,1,0,0,1,1,50,8294400,0.1,4,1.29
0,1,0,1,0,1,0,100,8294400,0.9,2,1.67
0,1,1,1,0,1,0,100,2073600,0.9,2,1.43
0,1,1,1,0,1,0,100,2073600,0.1,2,1.36
0,1,1,1,0,0,0,100,8294400,0.1,2,1.68
0,1,1,1,0,1,0,400,307200,0.9,2,1.14
1,0,0,0,0,0,0,100,2073600,0.1,4,1.17
0,0,0,0,1,0,0,100,2073600,0.1,4,1.56
0,1,1,1,0,1,0,400,307200,0.1,2,1.2
0,1,1,1,0,1,0,200,307200,0.9,2,1.16
1,0,0,0,0,0,0,400,8294400,0.1,2,1.78
1,0,0,0,0,0,0,50,8294400,0.1,2,1.7
0,0,0,0,1,0,0,50,8294400,0.1,2,2.89
0,0,1,1,0,0,0,400,8294400,0.1,4,1.84
0,1,1,1,0,1,0,200,307200,0.1,2,1.17
0,0,1,1,0,0,0,50,8294400,0.1,4,1.68
0,0,0,1,0,1,0,50,2073600,0.9,4,1.22
0,0,0,0,1,1,0,100,2073600,0.1,8,1.53
0,1,0,1,0,1,0,100,8294400,0.1,2,1.72
0,0,1,1,0,1,0,100,8294400,0.1,2,1.94
0,1,1,1,0,1,0,400,2073600,0.1,1,1.35
0,1,1,1,0,1,0,400,2073600,0.9,1,1.37
0,0,1,1,0,1,0,400,8294400,0.1,2,1.91
1,0,0,0,0,1,0,100,2073600,0.1,8,1.27
0,0,1,1,0,1,0,400,307200,0.1,2,1.19
0,0,0,1,0,0,0,400,307200,0.9,8,1.0
0,0,1,1,0,1,0,400,307200,0.9,2,1.19
0,0,0,1,0,1,0,400,2073600,0.1,4,1.27
1,0,0,0,0,0,0,100,8294400,0.1,2,1.73
0,0,0,1,0,0,0,400,307200,0.1,8,0.99
0,1,1,1,0,1,0,50,307200,0.1,4,1.14
0,1,1,1,0,1,0,100,307200,0.9,4,1.14
0,1,1,1,0,1,0,50,307200,0.9,4,1.37
0,0,0,1,0,0,0,50,307200,0.9,8,0.92
0,0,1,1,0,1,0,100,307200,0.9,2,1.14
0,0,0,1,0,0,0,50,307200,0.1,8,0.95
0,0,0,1,0,0,0,100,307200,0.9,8,0.92
0,0,0,1,0,1,0,50,2073600,0.1,4,1.3
0,0,1,1,0,1,0,400,8294400,0.9,2,1.82
0,0,1,0,1,1,0,400,2073600,0.1,4,1.79
0,0,0,1,0,0,0,100,307200,0.1,8,0.97
0,0,0,1,0,0,0,400,2073600,0.9,8,1.2
0,0,0,1,0,0,0,400,2073600,0.1,8,1.22
0,0,1,1,0,1,0,400,2073600,0.9,2,1.4
0,1,1,1,0,1,0,100,307200,0.1,1,1.21
0,0,0,1,0,0,0,50,2073600,0.9,8,1.19
0,0,0,0,1,0,0,100,8294400,0.1,2,2.67
0,1,1,1,0,1,0,50,307200,0.1,1,1.13
0,0,1,1,0,1,0,400,2073600,0.1,2,1.36
0,0,1,1,0,1,0,400,2073600,0.9,4,1.43
0,1,1,1,0,1,0,100,307200,0.9,1,1.22
0,1,1,1,0,1,0,50,307200,0.9,1,1.29
0,1,1,1,0,1,0,200,2073600,0.1,1,1.42
0,0,0,1,0,0,0,50,2073600,0.1,8,1.22
1,0,1,0,0,1,0,400,2073600,0.1,4,1.42
1,0,0,0,0,0,0,400,2073600,0.1,2,1.2
1,0,0,0,0,0,0,50,2073600,0.1,8,1.21
0,0,1,1,0,0,0,400,2073600,0.9,4,1.33
0,0,0,0,1,0,0,50,2073600,0.1,8,1.56
0,1,1,1,0,1,0,200,2073600,0.9,1,1.41
1,0,0,0,0,0,0,50,2073600,0.1,2,1.3
0,0,0,0,1,0,0,50,2073600,0.1,2,1.5
0,0,0,0,0,0,1,50,2073600,0.1,2,1.15
0,1,0,0,1,0,0,50,307200,0.1,8,1.05
0,0,1,1,0,1,0,400,2073600,0.9,8,1.35
0,0,0,0,0,0,1,50,2073600,0.1,1,1.17
0,0,0,0,0,0,1,50,8294400,0.1,1,1.17
0,0,1,1,0,1,0,400,2073600,0.1,4,1.37
0,1,1,1,0,1,0,200,2073600,0.1,4,1.4
0,1,1,1,0,1,0,400,2073600,0.1,2,1.45
1,1,0,0,0,0,0,50,307200,0.1,8,0.94
0,1,1,1,0,1,0,400,2073600,0.9,2,1.39
0,0,1,1,0,1,0,400,2073600,0.1,8,1.41
0,0,1,1,0,1,0,100,2073600,0.9,4,1.45
0,0,1,1,0,1,0,100,2073600,0.9,8,1.38
0,1,1,1,0,1,0,200,2073600,0.1,2,1.43
0,0,0,0,0,0,1,400,8294400,0.1,1,1.17
0,1,0,0,1,0,0,50,2073600,0.1,8,1.45
0,0,0,0,0,0,1,400,2073600,0.1,1,1.15
1,1,0,0,0,0,0,50,2073600,0.1,8,1.23
0,1,1,1,0,1,0,200,2073600,0.9,2,1.38
0,1,0,0,0,0,1,50,307200,0.1,8,1.18
0,0,1,1,0,1,0,400,307200,0.9,4,1.17
0,1,0,0,0,0,1,50,2073600,0.1,8,1.18
0,0,1,0,0,1,1,400,2073600,0.1,4,1.34
0,1,1,1,0,1,0,100,307200,0.1,2,1.13
0,0,0,1,0,0,0,50,307200,0.9,1,1.03
0,0,1,0,1,1,0,50,2073600,0.1,4,1.82
0,0,0,1,0,0,0,50,307200,0.1,1,1.09
1,0,1,0,0,1,0,50,2073600,0.1,4,1.42
0,0,0,1,0,0,0,400,307200,0.9,1,0.94
0,1,1,1,0,1,0,50,307200,0.1,2,1.16
0,1,1,1,0,1,0,50,307200,0.9,2,1.15
0,0,1,1,0,1,0,400,307200,0.9,8,1.2
0,1,1,1,0,1,0,400,8294400,0.1,4,1.73
0,0,0,0,0,0,1,50,307200,0.1,4,1.15
0,0,1,1,0,1,0,400,307200,0.1,4,1.13
0,0,0,1,0,0,0,400,307200,0.1,1,0.93
0,0,0,0,0,0,1,50,307200,0.1,2,1.19
0,0,0,1,0,0,0,100,307200,0.9,1,1.01
0,1,1,1,0,1,0,400,8294400,0.9,4,1.76
0,0,0,1,0,0,0,100,307200,0.1,1,0.92
0,0,0,1,0,0,0,200,307200,0.9,1,1.03
0,0,1,1,0,0,0,50,2073600,0.9,4,1.3
0,0,1,1,0,1,0,400,307200,0.1,8,1.14
0,1,1,1,0,1,0,400,8294400,0.1,1,1.78
0,0,1,1,0,1,0,100,2073600,0.1,4,1.38
0,1,1,1,0,1,0,200,8294400,0.1,4,1.84
0,0,1,0,0,1,1,50,2073600,0.1,4,1.37
0,0,0,0,0,0,1,400,307200,0.1,2,1.17
0,0,1,1,0,0,0,400,2073600,0.1,4,1.26
0,0,0,0,1,0,0,400,2073600,0.1,2,1.46
0,1,1,1,0,1,0,200,8294400,0.1,1,1.94
0,1,1,1,0,1,0,400,8294400,0.1,2,1.83
0,0,1,1,0,1,0,100,2073600,0.1,8,1.33
0,1,1,1,0,1,0,400,8294400,0.9,2,1.77
0,1,1,1,0,1,0,200,8294400,0.1,2,1.7
0,0,0,1,0,0,0,200,307200,0.1,1,0.94
0,0,0,0,1,0,0,50,8294400,0.1,8,2.77
0,0,0,1,0,0,0,400,2073600,0.9,1,1.19
0,0,1,1,0,0,0,50,2073600,0.1,4,1.37
1,1,1,0,0,1,0,400,307200,0.1,2,1.19
0,1,1,0,1,0,0,400,307200,0.1,4,1.15
0,1,1,0,1,1,0,400,307200,0.1,2,1.23
1,1,1,0,0,0,0,400,307200,0.1,4,1.16
0,0,0,1,0,0,0,400,2073600,0.1,1,1.16
1,0,0,0,0,0,0,50,8294400,0.1,8,1.8
0,1,1,1,0,1,0,200,8294400,0.9,2,1.88
0,1,1,0,0,1,1,400,2073600,0.1,2,1.39
0,1,1,0,0,0,1,400,307200,0.1,4,1.25
1,1,1,0,0,1,0,400,2073600,0.1,2,1.42
0,0,0,0,0,0,1,400,8294400,0.1,8,1.21
0,0,0,1,0,0,0,100,2073600,0.9,1,1.21
0,1,1,0,1,1,0,400,2073600,0.1,2,1.6
0,1,1,0,0,1,1,400,307200,0.1,2,1.39
0,0,0,1,0,0,0,100,2073600,0.1,1,1.18
0,1,1,0,1,0,0,50,307200,0.1,4,1.15
0,0,0,0,0,0,1,400,2073600,0.1,8,1.16
0,0,0,0,1,0,0,100,2073600,0.1,8,1.5
0,0,0,1,0,0,0,50,2073600,0.9,1,1.25
1,1,1,0,0,0,0,50,307200,0.1,4,1.1
0,0,0,1,0,0,0,50,2073600,0.1,1,1.18
0,1,1,0,0,1,1,400,8294400,0.1,2,1.35
1,0,0,0,0,0,0,100,2073600,0.1,8,1.18
0,0,0,1,0,0,0,200,2073600,0.9,1,1.31
1,1,1,0,0,1,0,400,8294400,0.1,2,1.89
0,0,0,1,0,0,0,200,2073600,0.1,1,1.38
0,1,1,0,0,0,1,50,307200,0.1,4,1.33
0,0,0,1,0,0,0,100,2073600,0.1,8,1.19
0,0,0,0,1,0,0,100,8294400,0.1,8,2.87
0,1,1,0,1,1,0,400,8294400,0.1,2,3.02
0,0,1,0,1,1,0,200,307200,0.1,4,1.29
0,1,0,1,0,1,0,400,307200,0.9,2,1.16
0,1,1,1,0,0,0,400,307200,0.9,2,1.16
0,0,0,1,0,0,0,100,2073600,0.9,8,1.28
0,0,0,1,0,0,0,50,2073600,0.1,4,1.22
1,0,1,0,0,1,0,200,307200,0.1,4,1.22
0,0,1,1,0,0,0,200,307200,0.9,4,1.15
0,1,0,1,0,1,0,400,307200,0.1,2,1.03
0,1,1,1,0,0,0,400,307200,0.1,2,1.07
0,0,0,1,0,0,0,50,2073600,0.9,4,1.24
1,0,0,0,0,0,0,100,8294400,0.1,8,1.58
0,1,0,1,0,1,0,400,2073600,0.9,2,1.31
0,1,1,1,0,0,0,400,2073600,0.9,2,1.3
0,0,0,0,0,0,1,100,2073600,0.1,8,1.14
0,1,0,1,0,1,0,400,2073600,0.1,2,1.31
0,0,0,0,0,0,1,100,8294400,0.1,8,1.18
0,0,1,0,0,1,1,200,307200,0.1,4,1.36
0,0,0,0,0,0,1,50,2073600,0.1,8,1.19
0,1,1,1,0,0,0,400,2073600,0.1,2,1.4
0,0,1,1,0,0,0,200,307200,0.1,4,1.08
0,1,0,1,0,1,0,400,8294400,0.9,2,1.66
0,0,0,0,0,0,1,50,8294400,0.1,8,1.18
0,1,1,1,0,0,0,400,8294400,0.9,2,1.78
0,0,0,0,1,0,0,400,2073600,0.1,8,1.55
0,1,0,1,0,1,0,400,8294400,0.1,2,1.78
