tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,dpi,resolution,quality,indexed,time
1,1,1,0,0,0,0,100,307200,0.1,1,2.08
0,1,1,1,0,1,0,400,8294400,0.1,8,2.59
0,1,1,0,0,1,1,50,2073600,0.1,4,3.36
0,1,1,0,1,0,0,100,307200,0.1,1,2.43
0,1,1,0,0,1,1,200,2073600,0.1,8,3.47
0,0,1,0,1,1,0,400,307200,0.1,1,2.45
0,0,0,0,1,0,0,100,8294400,0.1,1,15.49
1,0,0,0,0,0,0,100,8294400,0.1,1,2.2
0,1,1,0,0,1,1,200,2073600,0.1,4,3.54
0,0,0,0,0,0,1,100,8294400,0.1,1,3.02
1,0,1,0,0,1,0,400,307200,0.1,1,2.13
0,1,1,1,0,1,0,200,8294400,0.1,8,2.61
0,0,1,0,0,0,1,100,307200,0.1,8,3.29
0,1,1,1,0,1,0,400,2073600,0.1,8,2.26
0,1,0,0,0,0,1,200,307200,0.1,4,3.09
0,1,1,1,0,1,0,200,2073600,0.1,8,2.21
0,1,1,1,0,1,0,50,307200,0.1,8,2.13
0,0,0,0,0,0,1,100,2073600,0.1,1,3.17
1,0,0,0,0,0,0,100,307200,0.1,1,1.73
0,0,1,0,0,0,1,200,307200,0.1,4,3.35
0,0,0,0,0,1,1,200,307200,0.1,4,3.17
0,1,0,0,0,0,1,200,307200,0.1,1,3.08
0,1,1,1,0,1,0,100,307200,0.1,8,2.13
0,1,1,0,0,1,1,400,307200,0.1,8,3.41
0,0,1,0,0,0,1,200,307200,0.1,1,3.29
0,1,1,0,0,1,1,400,307200,0.1,4,3.33
0,0,1,0,0,1,1,400,307200,0.1,1,3.44
0,0,1,0,1,1,0,50,307200,0.1,1,2.47
0,0,0,0,1,0,0,100,307200,0.1,1,2.14
1,1,1,0,0,1,0,50,307200,0.1,8,2.14
1,0,1,0,0,1,0,50,307200,0.1,1,2.21
1,0,0,0,0,0,0,50,307200,0.1,1,1.74
0,0,1,0,0,1,1,50,307200,0.1,1,3.5
1,0,1,0,0,1,0,100,307200,0.1,1,2.21
0,0,0,0,0,1,1,200,307200,0.1,1,3.27
0,1,0,0,0,0,1,100,307200,0.1,4,3.02
0,0,1,0,0,0,1,100,307200,0.1,4,3.31
0,1,1,1,0,1,0,400,307200,0.1,8,2.19
1,1,1,0,0,1,0,50,307200,0.1,4,2.16
0,0,0,0,0,1,1,100,307200,0.1,4,3.24
0,1,0,0,0,0,1,100,307200,0.1,1,3.05
0,1,1,0,1,1,0,50,307200,0.1,8,2.56
0,0,1,0,0,0,1,100,307200,0.1,1,3.33
0,1,1,1,0,1,0,200,307200,0.1,8,2.17
0,1,1,0,1,1,0,50,307200,0.1,4,2.51
0,0,1,0,1,1,0,100,307200,0.1,1,2.44
1,1,1,0,0,1,0,200,307200,0.1,8,2.11
0,0,0,0,0,1,1,100,307200,0.1,1,3.3
0,0,1,0,0,1,1,100,307200,0.1,1,3.44
0,0,1,1,0,0,0,400,307200,0.9,1,2.06
0,0,1,1,0,0,0,400,307200,0.9,4,2.0
0,1,0,0,1,0,0,100,307200,0.1,8,2.19
0,0,1,1,0,0,0,400,307200,0.9,2,2.06
0,1,1,1,0,1,0,400,307200,0.9,8,2.13
0,0,0,1,0,1,0,400,307200,0.9,4,1.79
1,1,1,0,0,1,0,200,307200,0.1,4,2.11
0,1,1,0,1,1,0,200,307200,0.1,8,2.45
0,1,1,0,1,1,0,200,307200,0.1,4,2.53
0,1,0,0,1,0,0,100,307200,0.1,4,2.15
0,0,0,0,1,0,0,50,307200,0.1,1,2.01
0,1,0,1,0,0,0,400,307200,0.9,4,1.69
0,1,1,0,1,1,0,400,8294400,0.1,4,17.5
0,1,1,0,1,1,0,400,8294400,0.1,8,16.77
1,0,0,0,0,0,0,400,307200,0.1,1,1.78
0,0,1,0,1,0,0,100,307200,0.1,8,2.41
0,0,0,0,1,0,0,400,307200,0.1,1,2.01
0,0,0,0,0,0,1,400,307200,0.1,1,3.13
0,1,1,0,1,1,0,400,307200,0.1,1,2.48
0,0,1,0,1,0,0,100,307200,0.1,4,2.38
0,0,0,0,0,0,1,50,307200,0.1,1,3.01
0,0,0,0,0,0,1,100,307200,0.1,1,3.07
1,0,0,0,0,0,0,400,307200,0.1,4,1.7
0,1,1,1,0,1,0,200,307200,0.9,8,2.17
0,0,0,0,1,1,0,100,307200,0.1,8,2.16
0,1,1,1,0,1,0,100,2073600,0.1,8,2.2
0,0,0,0,1,1,0,100,307200,0.1,4,2.14
0,0,0,0,1,1,0,200,307200,0.1,8,2.19
0,0,0,0,1,0,0,400,307200,0.1,4,2.18
0,1,1,1,0,1,0,100,2073600,0.9,4,2.3
1,0,0,0,0,1,0,200,307200,0.1,8,1.9
1,0,0,0,0,0,0,50,307200,0.1,4,1.74
0,0,0,1,0,0,0,200,307200,0.9,8,1.74
0,1,1,1,0,1,0,100,2073600,0.1,4,2.21
0,1,1,1,0,1,0,100,2073600,0.9,1,2.38
0,0,0,0,1,0,0,50,307200,0.1,4,2.1
1,1,1,0,0,1,0,400,307200,0.1,1,2.09
1,0,0,0,0,0,0,100,307200,0.1,4,1.75
0,0,0,1,0,0,0,200,307200,0.1,8,1.75
0,0,0,0,0,1,1,200,2073600,0.1,8,3.14
0,0,0,0,1,1,0,200,2073600,0.1,8,6.3
0,1,1,1,0,1,0,50,2073600,0.9,1,2.31
0,0,0,1,0,1,0,400,307200,0.9,1,1.92
0,1,0,1,0,0,0,400,307200,0.9,1,1.72
0,1,1,0,1,1,0,50,8294400,0.1,1,16.34
0,0,0,1,0,1,0,400,307200,0.9,2,1.87
1,0,0,0,0,1,0,200,2073600,0.1,8,1.99
0,0,0,1,0,0,0,200,2073600,0.9,8,1.87
0,0,0,0,1,0,0,100,307200,0.1,4,2.13
1,1,1,0,0,1,0,50,8294400,0.1,1,2.56
0,1,1,0,0,1,1,50,307200,0.1,1,3.45
0,1,1,0,0,1,1,400,8294400,0.1,1,3.54
1,1,1,0,0,1,0,400,307200,0.1,4,2.06
0,0,0,1,0,0,0,200,2073600,0.1,8,1.79
0,1,0,0,1,0,0,200,307200,0.1,8,2.19
1,1,0,0,0,0,0,200,307200,0.1,8,1.78
0,1,1,1,0,1,0,50,2073600,0.1,1,2.24
0,1,0,1,0,0,0,400,307200,0.9,2,1.73
0,0,0,1,0,1,0,400,8294400,0.9,4,2.25
0,1,0,0,1,0,0,200,2073600,0.1,8,5.23
1,1,1,0,0,1,0,400,307200,0.1,8,2.13
1,1,0,0,0,0,0,200,2073600,0.1,8,1.8
0,1,1,0,0,1,1,400,8294400,0.1,4,3.43
1,0,0,0,0,0,0,50,307200,0.1,2,1.73
0,1,1,0,0,1,1,400,8294400,0.1,8,3.38
0,1,1,0,1,1,0,400,307200,0.1,4,2.44
0,1,1,0,1,1,0,400,307200,0.1,8,2.64
0,1,1,1,0,1,0,100,2073600,0.1,1,2.25
0,1,1,0,0,1,1,100,307200,0.1,4,3.38
0,1,1,0,0,1,1,100,307200,0.1,8,3.45
0,0,0,0,1,0,0,50,307200,0.1,2,2.16
0,0,0,1,0,1,0,400,8294400,0.9,1,2.24
0,0,0,1,0,1,0,400,8294400,0.9,2,2.22
1,0,0,0,0,0,0,400,307200,0.1,2,1.71
0,0,0,0,1,0,0,400,307200,0.1,2,2.05
0,1,0,0,0,0,1,200,2073600,0.1,8,3.01
0,1,1,0,0,1,1,100,307200,0.1,1,3.52
0,1,1,0,0,1,1,400,2073600,0.1,1,3.52
0,1,1,1,0,1,0,50,8294400,0.9,1,2.46
0,1,1,1,0,1,0,50,8294400,0.1,1,2.49
0,0,0,1,0,1,0,400,2073600,0.9,4,1.96
1,1,1,0,0,1,0,100,8294400,0.1,1,2.7
0,1,1,0,1,1,0,100,8294400,0.1,1,16.4
0,1,1,1,0,1,0,50,8294400,0.9,2,2.45
0,1,1,1,0,1,0,50,8294400,0.1,2,2.62
0,1,1,1,0,0,0,100,8294400,0.9,1,2.34
0,0,0,0,0,1,1,200,2073600,0.1,4,3.12
0,1,1,1,0,1,0,50,8294400,0.9,4,2.54
1,0,0,0,0,0,0,100,307200,0.1,2,1.73
0,1,1,1,0,1,0,50,8294400,0.1,4,2.53
0,0,0,1,0,1,0,50,307200,0.9,4,1.89
0,1,1,1,0,1,0,100,8294400,0.9,1,2.51
0,0,0,0,1,0,0,100,307200,0.1,2,2.09
0,1,1,1,0,1,0,100,8294400,0.1,1,2.52
1,0,0,0,0,0,0,400,307200,0.1,8,1.74
0,0,0,0,1,1,0,200,2073600,0.1,4,6.24
0,0,0,0,1,0,0,400,307200,0.1,8,2.1
0,0,1,1,0,0,0,50,307200,0.9,4,2.01
1,0,0,0,0,1,0,200,2073600,0.1,4,1.96
1,0,0,0,0,0,0,50,307200,0.1,8,1.72
0,1,0,1,0,1,0,100,8294400,0.9,1,2.29
0,1,1,1,0,1,0,100,8294400,0.9,2,2.43
0,0,0,1,0,1,0,50,307200,0.1,4,1.88
0,0,0,0,1,1,0,200,307200,0.1,4,2.18
0,1,1,1,0,0,0,100,8294400,0.9,4,2.51
0,0,0,0,1,0,0,50,307200,0.1,8,2.14
0,1,1,1,0,0,0,100,8294400,0.9,8,2.39
1,0,0,0,0,1,0,200,307200,0.1,4,1.83
0,1,1,1,0,1,0,100,8294400,0.1,2,2.43
0,1,1,1,0,1,0,100,8294400,0.9,4,2.45
0,0,0,1,0,1,0,400,307200,0.1,4,1.83
0,1,1,1,0,1,0,100,8294400,0.1,4,2.52
0,0,0,0,0,0,1,400,307200,0.1,8,3.08
1,1,1,0,0,1,0,100,8294400,0.1,4,2.66
0,0,0,0,0,0,1,50,307200,0.1,8,3.1
0,0,0,1,0,0,0,200,2073600,0.9,4,1.85
1,1,1,0,0,1,0,100,8294400,0.1,8,2.59
0,0,1,1,0,0,0,400,307200,0.1,4,2.0
0,0,1,1,0,0,0,50,307200,0.1,4,1.99
0,0,0,1,0,0,0,200,2073600,0.1,4,1.87
0,0,0,1,0,0,0,200,307200,0.9,4,1.8
0,1,1,1,0,1,0,400,8294400,0.9,1,2.42
0,0,0,1,0,0,0,200,307200,0.1,4,1.71
0,0,1,0,1,1,0,400,307200,0.1,4,2.53
0,1,1,1,0,1,0,200,8294400,0.9,1,2.5
0,1,1,1,0,1,0,200,8294400,0.9,4,2.5
1,0,1,0,0,1,0,400,307200,0.1,4,2.14
0,1,1,0,1,1,0,100,8294400,0.1,4,17.6
0,1,0,0,0,0,1,200,2073600,0.1,4,3.15
0,1,1,1,0,1,0,200,2073600,0.9,4,2.24
0,0,1,0,0,1,1,400,307200,0.1,4,3.54
0,1,1,1,0,1,0,400,2073600,0.9,4,2.25
1,0,0,0,0,0,0,100,307200,0.1,8,1.74
0,0,0,0,1,0,0,100,307200,0.1,8,2.2
0,0,0,0,0,0,1,100,307200,0.1,8,3.02
0,0,0,0,0,0,1,400,307200,0.1,4,3.02
0,1,1,1,0,1,0,400,2073600,0.1,4,2.25
0,1,1,1,0,1,0,100,307200,0.1,4,2.06
0,0,1,0,1,1,0,50,307200,0.1,4,2.54
1,0,0,0,0,0,0,400,8294400,0.1,4,2.15
1,0,1,0,0,1,0,50,307200,0.1,4,2.07
0,1,1,1,0,1,0,400,307200,0.1,4,2.13
0,1,1,0,1,1,0,100,8294400,0.1,8,17.03
0,1,1,1,0,1,0,400,307200,0.9,4,2.09
0,0,0,0,1,0,0,400,8294400,0.1,4,15.98
0,1,1,1,0,1,0,200,307200,0.9,4,2.18
1,0,0,0,0,0,0,50,8294400,0.1,4,2.16
0,0,1,0,0,0,1,200,2073600,0.1,8,3.3
0,0,1,0,0,1,1,50,307200,0.1,4,3.44
0,1,0,1,0,1,0,100,8294400,0.9,4,2.21
0,0,1,0,0,0,1,200,2073600,0.1,4,3.35
0,0,0,0,1,0,0,50,8294400,0.1,4,16.74
0,1,1,1,0,1,0,200,307200,0.1,4,2.11
1,0,0,0,0,0,0,400,8294400,0.1,1,2.34
0,0,0,1,0,1,0,50,8294400,0.9,4,2.19
0,0,0,1,0,1,0,400,8294400,0.1,4,2.21
0,0,0,0,0,1,1,50,307200,0.1,8,3.19
0,0,0,1,0,1,0,50,8294400,0.1,4,2.18
0,1,1,1,0,1,0,400,307200,0.9,1,2.13
0,0,0,0,0,1,1,400,2073600,0.1,8,3.23
0,1,1,1,0,1,0,400,307200,0.1,1,2.1
0,1,1,1,0,1,0,200,307200,0.1,1,2.15
0,1,1,1,0,1,0,200,307200,0.9,1,2.16
0,1,1,1,0,1,0,50,2073600,0.1,4,2.23
0,0,0,0,0,1,1,50,2073600,0.1,8,3.17
0,1,1,1,0,1,0,50,2073600,0.9,4,2.29
0,0,0,0,0,1,1,100,2073600,0.1,8,3.09
0,0,0,0,1,1,0,400,307200,0.1,8,2.26
0,0,1,0,1,1,0,400,8294400,0.1,4,17.59
0,1,0,1,0,1,0,100,8294400,0.9,8,2.24
1,0,0,0,0,1,0,400,307200,0.1,8,1.9
0,1,1,1,0,1,0,50,2073600,0.1,8,2.23
0,0,0,0,1,1,0,50,307200,0.1,8,2.21
1,0,0,0,0,1,0,50,307200,0.1,8,1.88
0,0,1,1,0,1,0,100,8294400,0.9,1,2.53
0,0,0,0,1,0,0,400,8294400,0.1,1,15.93
1,0,1,0,0,1,0,400,8294400,0.1,4,2.55
1,0,0,0,0,0,0,100,8294400,0.1,4,2.26
0,1,1,1,0,1,0,50,8294400,0.1,8,2.48
1,0,0,0,0,1,0,100,307200,0.1,8,1.79
0,1,1,1,0,1,0,100,8294400,0.1,8,2.55
0,0,1,1,0,0,0,400,8294400,0.9,4,2.36
0,0,0,0,1,0,0,100,8294400,0.1,4,19.39
0,0,1,0,0,1,1,400,8294400,0.1,4,3.58
1,0,0,0,0,0,0,400,2073600,0.1,4,1.85
0,0,1,1,0,1,0,100,8294400,0.9,2,2.49
0,0,0,0,1,0,0,400,2073600,0.1,4,5.43
0,1,1,1,0,1,0,50,2073600,0.9,2,2.26
0,0,1,0,1,1,0,50,8294400,0.1,4,17.42
1,1,1,0,0,1,0,100,8294400,0.1,2,2.55
1,0,1,0,0,1,0,50,8294400,0.1,4,2.68
0,0,0,0,1,1,0,400,2073600,0.1,8,6.21
1,0,0,0,0,0,0,50,2073600,0.1,4,1.87
0,0,0,0,1,0,0,50,2073600,0.1,4,5.1
1,0,0,0,0,0,0,400,2073600,0.1,1,1.9
0,0,1,1,0,0,0,50,8294400,0.9,4,2.37
1,0,0,0,0,1,0,400,2073600,0.1,8,2.09
0,1,1,1,0,1,0,50,2073600,0.1,2,2.21
0,0,0,0,1,0,0,400,2073600,0.1,1,5.08
0,0,0,0,1,1,0,50,2073600,0.1,8,6.26
0,1,1,0,1,1,0,100,8294400,0.1,2,17.63
0,1,1,1,0,0,0,100,8294400,0.9,2,2.43
1,0,0,0,0,1,0,50,2073600,0.1,8,2.04
0,0,1,0,0,1,1,50,8294400,0.1,4,3.43
0,1,0,1,0,1,0,100,8294400,0.9,2,2.19
0,1,1,1,0,1,0,100,2073600,0.9,2,2.28
0,1,1,1,0,1,0,100,2073600,0.1,2,2.28
0,1,1,1,0,0,0,100,8294400,0.1,2,2.42
0,1,1,1,0,1,0,400,307200,0.9,2,2.07
1,0,0,0,0,0,0,100,2073600,0.1,4,1.89
0,0,0,0,1,0,0,100,2073600,0.1,4,5.31
0,1,1,1,0,1,0,400,307200,0.1,2,2.08
0,1,1,1,0,1,0,200,307200,0.9,2,2.2
1,0,0,0,0,0,0,400,8294400,0.1,2,2.22
1,0,0,0,0,0,0,50,8294400,0.1,2,2.22
0,0,0,0,1,0,0,50,8294400,0.1,2,16.82
0,0,1,1,0,0,0,400,8294400,0.1,4,2.44
0,1,1,1,0,1,0,200,307200,0.1,2,2.13
0,0,1,1,0,0,0,50,8294400,0.1,4,2.42
0,0,0,1,0,1,0,50,2073600,0.9,4,1.99
0,0,0,0,1,1,0,100,2073600,0.1,8,6.16
0,1,0,1,0,1,0,100,8294400,0.1,2,2.32
0,0,1,1,0,1,0,100,8294400,0.1,2,2.5
0,1,1,1,0,1,0,400,2073600,0.1,1,2.31
0,1,1,1,0,1,0,400,2073600,0.9,1,2.29
0,0,1,1,0,1,0,400,8294400,0.1,2,2.57
1,0,0,0,0,1,0,100,2073600,0.1,8,1.99
0,0,1,1,0,1,0,400,307200,0.1,2,2.09
0,0,0,1,0,0,0,400,307200,0.9,8,1.75
0,0,1,1,0,1,0,400,307200,0.9,2,2.11
0,0,0,1,0,1,0,400,2073600,0.1,4,1.92
1,0,0,0,0,0,0,100,8294400,0.1,2,2.24
0,0,0,1,0,0,0,400,307200,0.1,8,1.71
0,1,1,1,0,1,0,50,307200,0.1,4,2.06
0,1,1,1,0,1,0,100,307200,0.9,4,2.1
0,1,1,1,0,1,0,50,307200,0.9,4,2.16
0,0,0,1,0,0,0,50,307200,0.9,8,1.69
0,0,1,1,0,1,0,100,307200,0.9,2,2.13
0,0,0,1,0,0,0,50,307200,0.1,8,1.72
0,0,0,1,0,0,0,100,307200,0.9,8,1.74
0,0,0,1,0,1,0,50,2073600,0.1,4,2.04
0,0,1,1,0,1,0,400,8294400,0.9,2,2.46
0,0,1,0,1,1,0,400,2073600,0.1,4,6.17
0,0,0,1,0,0,0,100,307200,0.1,8,1.71
0,0,0,1,0,0,0,400,2073600,0.9,8,1.91
0,0,0,1,0,0,0,400,2073600,0.1,8,1.84
0,0,1,1,0,1,0,400,2073600,0.9,2,2.3
0,1,1,1,0,1,0,100,307200,0.1,1,2.2
0,0,0,1,0,0,0,50,2073600,0.9,8,1.89
0,0,0,0,1,0,0,100,8294400,0.1,2,15.83
0,1,1,1,0,1,0,50,307200,0.1,1,2.1
0,0,1,1,0,1,0,400,2073600,0.1,2,2.25
0,0,1,1,0,1,0,400,2073600,0.9,4,2.3
0,1,1,1,0,1,0,100,307200,0.9,1,2.07
0,1,1,1,0,1,0,50,307200,0.9,1,2.12
0,1,1,1,0,1,0,200,2073600,0.1,1,2.38
0,0,0,1,0,0,0,50,2073600,0.1,8,1.85
1,0,1,0,0,1,0,400,2073600,0.1,4,2.32
1,0,0,0,0,0,0,400,2073600,0.1,2,1.88
1,0,0,0,0,0,0,50,2073600,0.1,8,1.88
0,0,1,1,0,0,0,400,2073600,0.9,4,2.23
0,0,0,0,1,0,0,50,2073600,0.1,8,5.67
0,1,1,1,0,1,0,200,2073600,0.9,1,2.25
1,0,0,0,0,0,0,50,2073600,0.1,2,1.89
0,0,0,0,1,0,0,50,2073600,0.1,2,5.25
0,0,0,0,0,0,1,50,2073600,0.1,2,3.09
0,1,0,0,1,0,0,50,307200,0.1,8,2.06
0,0,1,1,0,1,0,400,2073600,0.9,8,2.25
0,0,0,0,0,0,1,50,2073600,0.1,1,3.07
0,0,0,0,0,0,1,50,8294400,0.1,1,3.09
0,0,1,1,0,1,0,400,2073600,0.1,4,2.27
0,1,1,1,0,1,0,200,2073600,0.1,4,2.24
0,1,1,1,0,1,0,400,2073600,0.1,2,2.36
1,1,0,0,0,0,0,50,307200,0.1,8,1.72
0,1,1,1,0,1,0,400,2073600,0.9,2,2.31
0,0,1,1,0,1,0,400,2073600,0.1,8,2.34
0,0,1,1,0,1,0,100,2073600,0.9,4,2.32
0,0,1,1,0,1,0,100,2073600,0.9,8,2.22
0,1,1,1,0,1,0,200,2073600,0.1,2,2.38
0,0,0,0,0,0,1,400,8294400,0.1,1,3.03
0,1,0,0,1,0,0,50,2073600,0.1,8,5.11
0,0,0,0,0,0,1,400,2073600,0.1,1,3.04
1,1,0,0,0,0,0,50,2073600,0.1,8,1.86
0,1,1,1,0,1,0,200,2073600,0.9,2,2.27
0,1,0,0,0,0,1,50,307200,0.1,8,3.04
0,0,1,1,0,1,0,400,307200,0.9,4,2.12
0,1,0,0,0,0,1,50,2073600,0.1,8,3.06
0,0,1,0,0,1,1,400,2073600,0.1,4,3.45
0,1,1,1,0,1,0,100,307200,0.1,2,2.13
0,0,0,1,0,0,0,50,307200,0.9,1,1.8
0,0,1,0,1,1,0,50,2073600,0.1,4,5.32
0,0,0,1,0,0,0,50,307200,0.1,1,1.74
1,0,1,0,0,1,0,50,2073600,0.1,4,2.29
0,0,0,1,0,0,0,400,307200,0.9,1,1.71
0,1,1,1,0,1,0,50,307200,0.1,2,2.19
0,1,1,1,0,1,0,50,307200,0.9,2,2.13
0,0,1,1,0,1,0,400,307200,0.9,8,2.26
0,1,1,1,0,1,0,400,8294400,0.1,4,2.5
0,0,0,0,0,0,1,50,307200,0.1,4,3.02
0,0,1,1,0,1,0,400,307200,0.1,4,2.16
0,0,0,1,0,0,0,400,307200,0.1,1,1.69
0,0,0,0,0,0,1,50,307200,0.1,2,3.01
0,0,0,1,0,0,0,100,307200,0.9,1,1.72
0,1,1,1,0,1,0,400,8294400,0.9,4,2.49
0,0,0,1,0,0,0,100,307200,0.1,1,1.71
0,0,0,1,0,0,0,200,307200,0.9,1,1.71
0,0,1,1,0,0,0,50,2073600,0.9,4,2.17
0,0,1,1,0,1,0,400,307200,0.1,8,2.09
0,1,1,1,0,1,0,400,8294400,0.1,1,2.51
0,0,1,1,0,1,0,100,2073600,0.1,4,2.26
0,1,1,1,0,1,0,200,8294400,0.1,4,2.53
0,0,1,0,0,1,1,50,2073600,0.1,4,3.53
0,0,0,0,0,0,1,400,307200,0.1,2,3.08
0,0,1,1,0,0,0,400,2073600,0.1,4,2.13
0,0,0,0,1,0,0,400,2073600,0.1,2,5.19
0,1,1,1,0,1,0,200,8294400,0.1,1,2.59
0,1,1,1,0,1,0,400,8294400,0.1,2,2.47
0,0,1,1,0,1,0,100,2073600,0.1,8,2.27
0,1,1,1,0,1,0,400,8294400,0.9,2,2.46
0,1,1,1,0,1,0,200,8294400,0.1,2,2.54
0,0,0,1,0,0,0,200,307200,0.1,1,1.69
0,0,0,0,1,0,0,50,8294400,0.1,8,15.72
0,0,0,1,0,0,0,400,2073600,0.9,1,1.89
0,0,1,1,0,0,0,50,2073600,0.1,4,2.22
1,1,1,0,0,1,0,400,307200,0.1,2,2.11
0,1,1,0,1,0,0,400,307200,0.1,4,2.36
0,1,1,0,1,1,0,400,307200,0.1,2,2.47
1,1,1,0,0,0,0,400,307200,0.1,4,2.0
0,0,0,1,0,0,0,400,2073600,0.1,1,1.85
1,0,0,0,0,0,0,50,8294400,0.1,8,2.32
0,1,1,1,0,1,0,200,8294400,0.9,2,2.6
0,1,1,0,0,1,1,400,2073600,0.1,2,3.56
0,1,1,0,0,0,1,400,307200,0.1,4,3.36
1,1,1,0,0,1,0,400,2073600,0.1,2,2.3
0,0,0,0,0,0,1,400,8294400,0.1,8,3.19
0,0,0,1,0,0,0,100,2073600,0.9,1,1.84
0,1,1,0,1,1,0,400,2073600,0.1,2,5.26
0,1,1,0,0,1,1,400,307200,0.1,2,3.55
0,0,0,1,0,0,0,100,2073600,0.1,1,1.92
0,1,1,0,1,0,0,50,307200,0.1,4,2.39
0,0,0,0,0,0,1,400,2073600,0.1,8,3.01
0,0,0,0,1,0,0,100,2073600,0.1,8,5.07
0,0,0,1,0,0,0,50,2073600,0.9,1,1.84
1,1,1,0,0,0,0,50,307200,0.1,4,2.02
0,0,0,1,0,0,0,50,2073600,0.1,1,1.78
0,1,1,0,0,1,1,400,8294400,0.1,2,3.5
1,0,0,0,0,0,0,100,2073600,0.1,8,1.88
0,0,0,1,0,0,0,200,2073600,0.9,1,1.87
1,1,1,0,0,1,0,400,8294400,0.1,2,2.7
0,0,0,1,0,0,0,200,2073600,0.1,1,1.93
0,1,1,0,0,0,1,50,307200,0.1,4,3.44
0,0,0,1,0,0,0,100,2073600,0.1,8,1.92
0,0,0,0,1,0,0,100,8294400,0.1,8,15.63
0,1,1,0,1,1,0,400,8294400,0.1,2,16.97
0,0,1,0,1,1,0,200,307200,0.1,4,2.47
0,1,0,1,0,1,0,400,307200,0.9,2,1.83
0,1,1,1,0,0,0,400,307200,0.9,2,2.04
0,0,0,1,0,0,0,100,2073600,0.9,8,1.89
0,0,0,1,0,0,0,50,2073600,0.1,4,1.88
1,0,1,0,0,1,0,200,307200,0.1,4,2.15
0,0,1,1,0,0,0,200,307200,0.9,4,2.02
0,1,0,1,0,1,0,400,307200,0.1,2,1.81
0,1,1,1,0,0,0,400,307200,0.1,2,1.98
0,0,0,1,0,0,0,50,2073600,0.9,4,1.99
1,0,0,0,0,0,0,100,8294400,0.1,8,2.32
0,1,0,1,0,1,0,400,2073600,0.9,2,2.05
0,1,1,1,0,0,0,400,2073600,0.9,2,2.18
0,0,0,0,0,0,1,100,2073600,0.1,8,3.12
0,1,0,1,0,1,0,400,2073600,0.1,2,2.04
0,0,0,0,0,0,1,100,8294400,0.1,8,3.0
0,0,1,0,0,1,1,200,307200,0.1,4,3.37
0,0,0,0,0,0,1,50,2073600,0.1,8,3.04
0,1,1,1,0,0,0,400,2073600,0.1,2,2.1
0,0,1,1,0,0,0,200,307200,0.1,4,2.0
0,1,0,1,0,1,0,400,8294400,0.9,2,2.2
0,0,0,0,0,0,1,50,8294400,0.1,8,2.96
0,1,1,1,0,0,0,400,8294400,0.9,2,2.43
0,0,0,0,1,0,0,400,2073600,0.1,8,5.61
0,1,0,1,0,1,0,400,8294400,0.1,2,2.25
