tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,dpi,resolution,quality,indexed,time
0,0,0,1,0,1,0,400,8294400,0.9,4,3.46
0,1,0,0,1,0,0,200,2073600,0.1,8,3.04
1,1,1,0,0,1,0,400,307200,0.1,8,2.82
1,1,0,0,0,0,0,200,2073600,0.1,8,2.85
0,1,1,0,0,1,1,400,8294400,0.1,4,5.58
1,0,0,0,0,0,0,50,307200,0.1,2,2.71
0,1,1,0,0,1,1,400,8294400,0.1,8,5.51
0,1,1,0,1,1,0,400,307200,0.1,4,2.83
0,1,1,0,1,1,0,400,307200,0.1,8,3.04
0,1,1,1,0,1,0,100,2073600,0.1,1,3.47
0,1,1,0,0,1,1,100,307200,0.1,4,5.59
0,1,1,0,0,1,1,100,307200,0.1,8,5.75
0,0,0,0,1,0,0,50,307200,0.1,2,2.6
0,0,0,1,0,1,0,400,8294400,0.9,1,3.42
0,0,0,1,0,1,0,400,8294400,0.9,2,3.3
1,0,0,0,0,0,0,400,307200,0.1,2,2.48
0,0,0,0,1,0,0,400,307200,0.1,2,2.55
0,1,0,0,0,0,1,200,2073600,0.1,8,5.25
0,1,1,0,0,1,1,100,307200,0.1,1,5.7
0,1,1,0,0,1,1,400,2073600,0.1,1,5.71
0,1,1,1,0,1,0,50,8294400,0.9,1,3.63
0,1,1,1,0,1,0,50,8294400,0.1,1,3.56
0,0,0,1,0,1,0,400,2073600,0.9,4,2.92
1,1,1,0,0,1,0,100,8294400,0.1,1,3.81
0,1,1,0,1,1,0,100,8294400,0.1,1,3.92
0,1,1,1,0,1,0,50,8294400,0.9,2,3.5
0,1,1,1,0,1,0,50,8294400,0.1,2,3.68
0,1,1,1,0,0,0,100,8294400,0.9,1,3.37
0,0,0,0,0,1,1,200,2073600,0.1,4,5.35
0,1,1,1,0,1,0,50,8294400,0.9,4,3.55
1,0,0,0,0,0,0,100,307200,0.1,2,2.58
0,1,1,1,0,1,0,50,8294400,0.1,4,3.59
0,0,0,1,0,1,0,50,307200,0.9,4,2.68
0,1,1,1,0,1,0,100,8294400,0.9,1,3.57
0,0,0,0,1,0,0,100,307200,0.1,2,2.58
0,1,1,1,0,1,0,100,8294400,0.1,1,3.66
1,0,0,0,0,0,0,400,307200,0.1,8,2.52
0,0,0,0,1,1,0,200,2073600,0.1,4,3.19
0,0,0,0,1,0,0,400,307200,0.1,8,2.64
0,0,1,1,0,0,0,50,307200,0.9,4,2.73
1,0,0,0,0,1,0,200,2073600,0.1,4,2.96
1,0,0,0,0,0,0,50,307200,0.1,8,2.53
0,1,0,1,0,1,0,100,8294400,0.9,1,3.59
0,1,1,1,0,1,0,100,8294400,0.9,2,3.55
0,0,0,1,0,1,0,50,307200,0.1,4,2.59
0,0,0,0,1,1,0,200,307200,0.1,4,2.76
0,1,1,1,0,0,0,100,8294400,0.9,4,3.61
0,0,0,0,1,0,0,50,307200,0.1,8,2.59
0,1,1,1,0,0,0,100,8294400,0.9,8,3.43
1,0,0,0,0,1,0,200,307200,0.1,4,2.67
0,1,1,1,0,1,0,100,8294400,0.1,2,3.66
0,1,1,1,0,1,0,100,8294400,0.9,4,3.52
0,0,0,1,0,1,0,400,307200,0.1,4,2.66
0,1,1,1,0,1,0,100,8294400,0.1,4,3.64
0,0,0,0,0,0,1,400,307200,0.1,8,5.3
1,1,1,0,0,1,0,100,8294400,0.1,4,3.74
0,0,0,0,0,0,1,50,307200,0.1,8,5.48
0,0,0,1,0,0,0,200,2073600,0.9,4,2.75
1,1,1,0,0,1,0,100,8294400,0.1,8,3.52
0,0,1,1,0,0,0,400,307200,0.1,4,2.72
0,0,1,1,0,0,0,50,307200,0.1,4,2.59
0,0,0,1,0,0,0,200,2073600,0.1,4,2.66
0,0,0,1,0,0,0,200,307200,0.9,4,2.62
0,1,1,1,0,1,0,400,8294400,0.9,1,3.67
0,0,0,1,0,0,0,200,307200,0.1,4,2.59
0,0,1,0,1,1,0,400,307200,0.1,4,3.02
0,1,1,1,0,1,0,200,8294400,0.9,1,3.66
0,1,1,1,0,1,0,200,8294400,0.9,4,3.58
1,0,1,0,0,1,0,400,307200,0.1,4,2.93
0,1,1,0,1,1,0,100,8294400,0.1,4,4.06
0,1,0,0,0,0,1,200,2073600,0.1,4,5.47
0,1,1,1,0,1,0,200,2073600,0.9,4,3.17
0,0,1,0,0,1,1,400,307200,0.1,4,5.76
0,1,1,1,0,1,0,400,2073600,0.9,4,3.11
1,0,0,0,0,0,0,100,307200,0.1,8,2.49
0,0,0,0,1,0,0,100,307200,0.1,8,2.7
0,0,0,0,0,0,1,100,307200,0.1,8,5.28
0,0,0,0,0,0,1,400,307200,0.1,4,5.47
0,1,1,1,0,1,0,400,2073600,0.1,4,3.13
0,1,1,1,0,1,0,100,307200,0.1,4,2.84
0,0,1,0,1,1,0,50,307200,0.1,4,2.99
1,0,0,0,0,0,0,400,8294400,0.1,4,3.37
1,0,1,0,0,1,0,50,307200,0.1,4,2.78
0,1,1,1,0,1,0,400,307200,0.1,4,2.81
0,1,1,0,1,1,0,100,8294400,0.1,8,4.22
0,1,1,1,0,1,0,400,307200,0.9,4,2.86
0,0,0,0,1,0,0,400,8294400,0.1,4,3.78
0,1,1,1,0,1,0,200,307200,0.9,4,2.86
1,0,0,0,0,0,0,50,8294400,0.1,4,3.34
0,0,1,0,0,0,1,200,2073600,0.1,8,5.45
0,0,1,0,0,1,1,50,307200,0.1,4,5.64
0,1,0,1,0,1,0,100,8294400,0.9,4,3.35
0,0,1,0,0,0,1,200,2073600,0.1,4,5.43
0,0,0,0,1,0,0,50,8294400,0.1,4,3.91
0,1,1,1,0,1,0,200,307200,0.1,4,2.78
1,0,0,0,0,0,0,400,8294400,0.1,1,3.6
0,0,0,1,0,1,0,50,8294400,0.9,4,3.41
0,0,0,1,0,1,0,400,8294400,0.1,4,3.44
0,0,0,0,0,1,1,50,307200,0.1,8,5.39
0,0,0,1,0,1,0,50,8294400,0.1,4,3.37
0,1,1,1,0,1,0,400,307200,0.9,1,2.78
0,0,0,0,0,1,1,400,2073600,0.1,8,5.58
0,1,1,1,0,1,0,400,307200,0.1,1,2.83
0,1,1,1,0,1,0,200,307200,0.1,1,2.86
0,1,1,1,0,1,0,200,307200,0.9,1,2.73
0,1,1,1,0,1,0,50,2073600,0.1,4,3.04
0,0,0,0,0,1,1,50,2073600,0.1,8,5.43
0,1,1,1,0,1,0,50,2073600,0.9,4,3.12
0,0,0,0,0,1,1,100,2073600,0.1,8,5.38
0,0,0,0,1,1,0,400,307200,0.1,8,2.87
0,0,1,0,1,1,0,400,8294400,0.1,4,4.01
0,1,0,1,0,1,0,100,8294400,0.9,8,3.41
1,0,0,0,0,1,0,400,307200,0.1,8,2.82
0,1,1,1,0,1,0,50,2073600,0.1,8,3.13
0,0,0,0,1,1,0,50,307200,0.1,8,2.72
1,0,0,0,0,1,0,50,307200,0.1,8,2.78
0,0,1,1,0,1,0,100,8294400,0.9,1,3.55
0,0,0,0,1,0,0,400,8294400,0.1,1,3.65
1,0,1,0,0,1,0,400,8294400,0.1,4,3.73
1,0,0,0,0,0,0,100,8294400,0.1,4,3.38
0,1,1,1,0,1,0,50,8294400,0.1,8,3.53
1,0,0,0,0,1,0,100,307200,0.1,8,2.64
0,1,1,1,0,1,0,100,8294400,0.1,8,3.6
0,0,1,1,0,0,0,400,8294400,0.9,4,3.42
0,0,0,0,1,0,0,100,8294400,0.1,4,3.94
0,0,1,0,0,1,1,400,8294400,0.1,4,5.88
1,0,0,0,0,0,0,400,2073600,0.1,4,2.81
0,0,1,1,0,1,0,100,8294400,0.9,2,3.53
0,0,0,0,1,0,0,400,2073600,0.1,4,3.01
0,1,1,1,0,1,0,50,2073600,0.9,2,3.16
0,0,1,0,1,1,0,50,8294400,0.1,4,4.07
1,1,1,0,0,1,0,100,8294400,0.1,2,3.64
1,0,1,0,0,1,0,50,8294400,0.1,4,3.74
0,0,0,0,1,1,0,400,2073600,0.1,8,3.14
1,0,0,0,0,0,0,50,2073600,0.1,4,2.84
0,0,0,0,1,0,0,50,2073600,0.1,4,2.99
1,0,0,0,0,0,0,400,2073600,0.1,1,2.91
0,0,1,1,0,0,0,50,8294400,0.9,4,3.4
1,0,0,0,0,1,0,400,2073600,0.1,8,3.15
0,1,1,1,0,1,0,50,2073600,0.1,2,3.14
0,0,0,0,1,0,0,400,2073600,0.1,1,2.94
0,0,0,0,1,1,0,50,2073600,0.1,8,3.12
0,1,1,0,1,1,0,100,8294400,0.1,2,4.39
0,1,1,1,0,0,0,100,8294400,0.9,2,3.41
1,0,0,0,0,1,0,50,2073600,0.1,8,3.06
0,0,1,0,0,1,1,50,8294400,0.1,4,5.58
0,1,0,1,0,1,0,100,8294400,0.9,2,3.39
0,1,1,1,0,1,0,100,2073600,0.9,2,3.24
0,1,1,1,0,1,0,100,2073600,0.1,2,3.15
0,1,1,1,0,0,0,100,8294400,0.1,2,3.43
0,1,1,1,0,1,0,400,307200,0.9,2,2.86
1,0,0,0,0,0,0,100,2073600,0.1,4,2.92
0,0,0,0,1,0,0,100,2073600,0.1,4,3.12
0,1,1,1,0,1,0,400,307200,0.1,2,2.76
0,1,1,1,0,1,0,200,307200,0.9,2,2.76
1,0,0,0,0,0,0,400,8294400,0.1,2,3.36
1,0,0,0,0,0,0,50,8294400,0.1,2,3.38
0,0,0,0,1,0,0,50,8294400,0.1,2,3.9
0,0,1,1,0,0,0,400,8294400,0.1,4,3.48
0,1,1,1,0,1,0,200,307200,0.1,2,2.87
0,0,1,1,0,0,0,50,8294400,0.1,4,3.4
0,0,0,1,0,1,0,50,2073600,0.9,4,2.98
0,0,0,0,1,1,0,100,2073600,0.1,8,3.1
0,1,0,1,0,1,0,100,8294400,0.1,2,3.65
0,0,1,1,0,1,0,100,8294400,0.1,2,3.6
0,1,1,1,0,1,0,400,2073600,0.1,1,3.19
0,1,1,1,0,1,0,400,2073600,0.9,1,3.13
0,0,1,1,0,1,0,400,8294400,0.1,2,3.71
1,0,0,0,0,1,0,100,2073600,0.1,8,3.03
0,0,1,1,0,1,0,400,307200,0.1,2,2.8
0,0,0,1,0,0,0,400,307200,0.9,8,2.59
0,0,1,1,0,1,0,400,307200,0.9,2,2.86
0,0,0,1,0,1,0,400,2073600,0.1,4,2.95
1,0,0,0,0,0,0,100,8294400,0.1,2,3.41
0,0,0,1,0,0,0,400,307200,0.1,8,2.69
0,1,1,1,0,1,0,50,307200,0.1,4,2.86
0,1,1,1,0,1,0,100,307200,0.9,4,2.87
0,1,1,1,0,1,0,50,307200,0.9,4,2.93
0,0,0,1,0,0,0,50,307200,0.9,8,2.52
0,0,1,1,0,1,0,100,307200,0.9,2,2.9
0,0,0,1,0,0,0,50,307200,0.1,8,2.49
0,0,0,1,0,0,0,100,307200,0.9,8,2.61
0,0,0,1,0,1,0,50,2073600,0.1,4,3.12
0,0,1,1,0,1,0,400,8294400,0.9,2,3.55
0,0,1,0,1,1,0,400,2073600,0.1,4,3.49
0,0,0,1,0,0,0,100,307200,0.1,8,2.55
0,0,0,1,0,0,0,400,2073600,0.9,8,2.89
0,0,0,1,0,0,0,400,2073600,0.1,8,2.78
0,0,1,1,0,1,0,400,2073600,0.9,2,3.25
0,1,1,1,0,1,0,100,307200,0.1,1,2.92
0,0,0,1,0,0,0,50,2073600,0.9,8,2.83
0,0,0,0,1,0,0,100,8294400,0.1,2,3.86
0,1,1,1,0,1,0,50,307200,0.1,1,2.84
0,0,1,1,0,1,0,400,2073600,0.1,2,3.16
0,0,1,1,0,1,0,400,2073600,0.9,4,3.29
0,1,1,1,0,1,0,100,307200,0.9,1,2.75
0,1,1,1,0,1,0,50,307200,0.9,1,2.78
0,1,1,1,0,1,0,200,2073600,0.1,1,3.28
0,0,0,1,0,0,0,50,2073600,0.1,8,2.92
1,0,1,0,0,1,0,400,2073600,0.1,4,3.25
1,0,0,0,0,0,0,400,2073600,0.1,2,2.81
1,0,0,0,0,0,0,50,2073600,0.1,8,2.78
0,0,1,1,0,0,0,400,2073600,0.9,4,3.09
0,0,0,0,1,0,0,50,2073600,0.1,8,3.15
0,1,1,1,0,1,0,200,2073600,0.9,1,3.13
1,0,0,0,0,0,0,50,2073600,0.1,2,2.91
0,0,0,0,1,0,0,50,2073600,0.1,2,3.17
0,0,0,0,0,0,1,50,2073600,0.1,2,5.3
0,1,0,0,1,0,0,50,307200,0.1,8,2.52
0,0,1,1,0,1,0,400,2073600,0.9,8,3.08
0,0,0,0,0,0,1,50,2073600,0.1,1,5.21
0,0,0,0,0,0,1,50,8294400,0.1,1,5.4
0,0,1,1,0,1,0,400,2073600,0.1,4,3.22
0,1,1,1,0,1,0,200,2073600,0.1,4,3.22
0,1,1,1,0,1,0,400,2073600,0.1,2,3.3
1,1,0,0,0,0,0,50,307200,0.1,8,2.5
0,1,1,1,0,1,0,400,2073600,0.9,2,3.32
0,0,1,1,0,1,0,400,2073600,0.1,8,3.19
0,0,1,1,0,1,0,100,2073600,0.9,4,3.23
0,0,1,1,0,1,0,100,2073600,0.9,8,3.18
0,1,1,1,0,1,0,200,2073600,0.1,2,3.25
0,0,0,0,0,0,1,400,8294400,0.1,1,5.37
0,1,0,0,1,0,0,50,2073600,0.1,8,2.84
0,0,0,0,0,0,1,400,2073600,0.1,1,5.3
1,1,0,0,0,0,0,50,2073600,0.1,8,2.96
0,1,1,1,0,1,0,200,2073600,0.9,2,3.13
0,1,0,0,0,0,1,50,307200,0.1,8,5.26
0,0,1,1,0,1,0,400,307200,0.9,4,2.84
0,1,0,0,0,0,1,50,2073600,0.1,8,5.42
0,0,1,0,0,1,1,400,2073600,0.1,4,5.73
0,1,1,1,0,1,0,100,307200,0.1,2,2.8
0,0,0,1,0,0,0,50,307200,0.9,1,2.69
0,0,1,0,1,1,0,50,2073600,0.1,4,3.37
0,0,0,1,0,0,0,50,307200,0.1,1,2.64
1,0,1,0,0,1,0,50,2073600,0.1,4,3.08
0,0,0,1,0,0,0,400,307200,0.9,1,2.41
0,1,1,1,0,1,0,50,307200,0.1,2,3.05
0,1,1,1,0,1,0,50,307200,0.9,2,2.78
0,0,1,1,0,1,0,400,307200,0.9,8,3.0
0,1,1,1,0,1,0,400,8294400,0.1,4,3.51
0,0,0,0,0,0,1,50,307200,0.1,4,5.25
0,0,1,1,0,1,0,400,307200,0.1,4,2.76
0,0,0,1,0,0,0,400,307200,0.1,1,2.42
0,0,0,0,0,0,1,50,307200,0.1,2,5.35
0,0,0,1,0,0,0,100,307200,0.9,1,2.64
0,1,1,1,0,1,0,400,8294400,0.9,4,3.61
0,0,0,1,0,0,0,100,307200,0.1,1,2.61
0,0,0,1,0,0,0,200,307200,0.9,1,2.49
0,0,1,1,0,0,0,50,2073600,0.9,4,2.92
0,0,1,1,0,1,0,400,307200,0.1,8,2.78
0,1,1,1,0,1,0,400,8294400,0.1,1,3.56
0,0,1,1,0,1,0,100,2073600,0.1,4,3.15
0,1,1,1,0,1,0,200,8294400,0.1,4,3.59
0,0,1,0,0,1,1,50,2073600,0.1,4,5.92
0,0,0,0,0,0,1,400,307200,0.1,2,5.34
0,0,1,1,0,0,0,400,2073600,0.1,4,2.92
0,0,0,0,1,0,0,400,2073600,0.1,2,3.11
0,1,1,1,0,1,0,200,8294400,0.1,1,3.71
0,1,1,1,0,1,0,400,8294400,0.1,2,3.53
0,0,1,1,0,1,0,100,2073600,0.1,8,3.21
0,1,1,1,0,1,0,400,8294400,0.9,2,3.59
0,1,1,1,0,1,0,200,8294400,0.1,2,3.65
0,0,0,1,0,0,0,200,307200,0.1,1,2.45
0,0,0,0,1,0,0,50,8294400,0.1,8,3.57
0,0,0,1,0,0,0,400,2073600,0.9,1,2.96
0,0,1,1,0,0,0,50,2073600,0.1,4,3.13
1,1,1,0,0,1,0,400,307200,0.1,2,2.77
0,1,1,0,1,0,0,400,307200,0.1,4,2.72
0,1,1,0,1,1,0,400,307200,0.1,2,2.89
1,1,1,0,0,0,0,400,307200,0.1,4,2.69
0,0,0,1,0,0,0,400,2073600,0.1,1,2.76
1,0,0,0,0,0,0,50,8294400,0.1,8,3.45
0,1,1,1,0,1,0,200,8294400,0.9,2,3.83
0,1,1,0,0,1,1,400,2073600,0.1,2,5.92
0,1,1,0,0,0,1,400,307200,0.1,4,5.4
1,1,1,0,0,1,0,400,2073600,0.1,2,3.11
0,0,0,0,0,0,1,400,8294400,0.1,8,5.48
0,0,0,1,0,0,0,100,2073600,0.9,1,2.84
0,1,1,0,1,1,0,400,2073600,0.1,2,3.43
0,1,1,0,0,1,1,400,307200,0.1,2,5.62
0,0,0,1,0,0,0,100,2073600,0.1,1,2.93
0,1,1,0,1,0,0,50,307200,0.1,4,2.63
0,0,0,0,0,0,1,400,2073600,0.1,8,5.37
0,0,0,0,1,0,0,100,2073600,0.1,8,2.96
0,0,0,1,0,0,0,50,2073600,0.9,1,2.81
1,1,1,0,0,0,0,50,307200,0.1,4,2.67
0,0,0,1,0,0,0,50,2073600,0.1,1,2.86
0,1,1,0,0,1,1,400,8294400,0.1,2,5.78
1,0,0,0,0,0,0,100,2073600,0.1,8,2.89
0,0,0,1,0,0,0,200,2073600,0.9,1,2.96
1,1,1,0,0,1,0,400,8294400,0.1,2,3.78
0,0,0,1,0,0,0,200,2073600,0.1,1,3.08
0,1,1,0,0,0,1,50,307200,0.1,4,5.53
0,0,0,1,0,0,0,100,2073600,0.1,8,3.02
0,0,0,0,1,0,0,100,8294400,0.1,8,3.78
0,1,1,0,1,1,0,400,8294400,0.1,2,4.05
0,0,1,0,1,1,0,200,307200,0.1,4,2.96
0,1,0,1,0,1,0,400,307200,0.9,2,2.65
0,1,1,1,0,0,0,400,307200,0.9,2,2.65
0,0,0,1,0,0,0,100,2073600,0.9,8,2.84
0,0,0,1,0,0,0,50,2073600,0.1,4,2.86
1,0,1,0,0,1,0,200,307200,0.1,4,2.83
0,0,1,1,0,0,0,200,307200,0.9,4,2.57
0,1,0,1,0,1,0,400,307200,0.1,2,2.59
0,1,1,1,0,0,0,400,307200,0.1,2,2.77
0,0,0,1,0,0,0,50,2073600,0.9,4,2.96
1,0,0,0,0,0,0,100,8294400,0.1,8,3.57
0,1,0,1,0,1,0,400,2073600,0.9,2,3.03
0,1,1,1,0,0,0,400,2073600,0.9,2,2.95
0,0,0,0,0,0,1,100,2073600,0.1,8,5.32
0,1,0,1,0,1,0,400,2073600,0.1,2,3.07
0,0,0,0,0,0,1,100,8294400,0.1,8,5.33
0,0,1,0,0,1,1,200,307200,0.1,4,5.65
0,0,0,0,0,0,1,50,2073600,0.1,8,5.24
0,1,1,1,0,0,0,400,2073600,0.1,2,2.99
0,0,1,1,0,0,0,200,307200,0.1,4,2.61
0,1,0,1,0,1,0,400,8294400,0.9,2,3.37
0,0,0,0,0,0,1,50,8294400,0.1,8,5.37
0,1,1,1,0,0,0,400,8294400,0.9,2,3.45
0,0,0,0,1,0,0,400,2073600,0.1,8,3.02
0,1,0,1,0,1,0,400,8294400,0.1,2,3.47
