tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,dpi,resolution,quality,indexed,time
0,1,0,0,0,0,1,200,307200,0.1,4,5.39
0,1,1,1,0,1,0,200,2073600,0.1,8,6.75
0,1,1,1,0,1,0,50,307200,0.1,8,6.37
0,0,0,0,0,0,1,100,2073600,0.1,1,5.63
1,0,0,0,0,0,0,100,307200,0.1,1,4.4
0,0,1,0,0,0,1,200,307200,0.1,4,7.02
0,0,0,0,0,1,1,200,307200,0.1,4,5.79
0,1,0,0,0,0,1,200,307200,0.1,1,5.44
0,1,1,1,0,1,0,100,307200,0.1,8,6.29
0,1,1,0,0,1,1,400,307200,0.1,8,7.21
0,0,1,0,0,0,1,200,307200,0.1,1,6.97
0,1,1,0,0,1,1,400,307200,0.1,4,7.3
0,0,1,0,0,1,1,400,307200,0.1,1,7.53
0,0,1,0,1,1,0,50,307200,0.1,1,6.32
0,0,0,0,1,0,0,100,307200,0.1,1,4.42
1,1,1,0,0,1,0,50,307200,0.1,8,6.23
1,0,1,0,0,1,0,50,307200,0.1,1,6.52
1,0,0,0,0,0,0,50,307200,0.1,1,4.31
0,0,1,0,0,1,1,50,307200,0.1,1,7.66
1,0,1,0,0,1,0,100,307200,0.1,1,6.55
0,0,0,0,0,1,1,200,307200,0.1,1,5.77
0,1,0,0,0,0,1,100,307200,0.1,4,5.37
0,0,1,0,0,0,1,100,307200,0.1,4,7.07
0,1,1,1,0,1,0,400,307200,0.1,8,6.27
1,1,1,0,0,1,0,50,307200,0.1,4,6.19
0,0,0,0,0,1,1,100,307200,0.1,4,5.89
0,1,0,0,0,0,1,100,307200,0.1,1,5.48
0,1,1,0,1,1,0,50,307200,0.1,8,6.38
0,0,1,0,0,0,1,100,307200,0.1,1,7.06
0,1,1,1,0,1,0,200,307200,0.1,8,6.46
0,1,1,0,1,1,0,50,307200,0.1,4,6.22
0,0,1,0,1,1,0,100,307200,0.1,1,6.3
1,1,1,0,0,1,0,200,307200,0.1,8,6.15
0,0,0,0,0,1,1,100,307200,0.1,1,5.99
0,0,1,0,0,1,1,100,307200,0.1,1,7.31
0,0,1,1,0,0,0,400,307200,0.9,1,6.02
0,0,1,1,0,0,0,400,307200,0.9,4,5.86
0,1,0,0,1,0,0,100,307200,0.1,8,4.61
0,0,1,1,0,0,0,400,307200,0.9,2,5.98
0,1,1,1,0,1,0,400,307200,0.9,8,6.08
0,0,0,1,0,1,0,400,307200,0.9,4,4.8
1,1,1,0,0,1,0,200,307200,0.1,4,6.15
0,1,1,0,1,1,0,200,307200,0.1,8,6.33
0,1,1,0,1,1,0,200,307200,0.1,4,6.47
0,1,0,0,1,0,0,100,307200,0.1,4,4.56
0,0,0,0,1,0,0,50,307200,0.1,1,4.39
0,1,0,1,0,0,0,400,307200,0.9,4,4.3
0,1,1,0,1,1,0,400,8294400,0.1,4,8.65
0,1,1,0,1,1,0,400,8294400,0.1,8,8.28
1,0,0,0,0,0,0,400,307200,0.1,1,4.54
0,0,1,0,1,0,0,100,307200,0.1,8,6.0
0,0,0,0,1,0,0,400,307200,0.1,1,4.32
0,0,0,0,0,0,1,400,307200,0.1,1,5.69
0,1,1,0,1,1,0,400,307200,0.1,1,6.45
0,0,1,0,1,0,0,100,307200,0.1,4,5.99
0,0,0,0,0,0,1,50,307200,0.1,1,5.32
0,0,0,0,0,0,1,100,307200,0.1,1,5.38
1,0,0,0,0,0,0,400,307200,0.1,4,4.25
0,1,1,1,0,1,0,200,307200,0.9,8,6.48
0,0,0,0,1,1,0,100,307200,0.1,8,4.72
0,1,1,1,0,1,0,100,2073600,0.1,8,6.69
0,0,0,0,1,1,0,100,307200,0.1,4,4.79
0,0,0,0,1,1,0,200,307200,0.1,8,4.87
0,0,0,0,1,0,0,400,307200,0.1,4,4.61
0,1,1,1,0,1,0,100,2073600,0.9,4,6.69
1,0,0,0,0,1,0,200,307200,0.1,8,4.79
1,0,0,0,0,0,0,50,307200,0.1,4,4.41
0,0,0,1,0,0,0,200,307200,0.9,8,4.38
0,1,1,1,0,1,0,100,2073600,0.1,4,6.54
0,1,1,1,0,1,0,100,2073600,0.9,1,7.22
0,0,0,0,1,0,0,50,307200,0.1,4,4.36
1,1,1,0,0,1,0,400,307200,0.1,1,6.21
1,0,0,0,0,0,0,100,307200,0.1,4,4.32
0,0,0,1,0,0,0,200,307200,0.1,8,4.45
0,0,0,0,0,1,1,200,2073600,0.1,8,5.73
0,0,0,0,1,1,0,200,2073600,0.1,8,5.43
0,1,1,1,0,1,0,50,2073600,0.9,1,6.78
0,0,0,1,0,1,0,400,307200,0.9,1,4.88
0,1,0,1,0,0,0,400,307200,0.9,1,4.27
0,1,1,0,1,1,0,50,8294400,0.1,1,8.15
0,0,0,1,0,1,0,400,307200,0.9,2,4.76
1,0,0,0,0,1,0,200,2073600,0.1,8,5.24
0,0,0,1,0,0,0,200,2073600,0.9,8,4.87
0,0,0,0,1,0,0,100,307200,0.1,4,4.37
1,1,1,0,0,1,0,50,8294400,0.1,1,7.91
0,1,1,0,0,1,1,50,307200,0.1,1,7.52
0,1,1,0,0,1,1,400,8294400,0.1,1,7.58
1,1,1,0,0,1,0,400,307200,0.1,4,6.38
0,0,0,1,0,0,0,200,2073600,0.1,8,4.7
0,1,0,0,1,0,0,200,307200,0.1,8,4.58
1,1,0,0,0,0,0,200,307200,0.1,8,4.59
0,1,1,1,0,1,0,50,2073600,0.1,1,6.76
0,1,0,1,0,0,0,400,307200,0.9,2,4.27
0,0,0,1,0,1,0,400,8294400,0.9,4,6.3
0,1,0,0,1,0,0,200,2073600,0.1,8,5.11
1,1,1,0,0,1,0,400,307200,0.1,8,6.19
1,1,0,0,0,0,0,200,2073600,0.1,8,4.84
0,1,1,0,0,1,1,400,8294400,0.1,4,7.43
1,0,0,0,0,0,0,50,307200,0.1,2,4.36
0,1,1,0,0,1,1,400,8294400,0.1,8,7.2
0,1,1,0,1,1,0,400,307200,0.1,4,6.33
0,1,1,0,1,1,0,400,307200,0.1,8,6.71
0,1,1,1,0,1,0,100,2073600,0.1,1,6.93
0,1,1,0,0,1,1,100,307200,0.1,4,7.25
0,1,1,0,0,1,1,100,307200,0.1,8,7.49
0,0,0,0,1,0,0,50,307200,0.1,2,4.32
0,0,0,1,0,1,0,400,8294400,0.9,1,6.38
0,0,0,1,0,1,0,400,8294400,0.9,2,6.06
1,0,0,0,0,0,0,400,307200,0.1,2,4.26
0,0,0,0,1,0,0,400,307200,0.1,2,4.33
0,1,0,0,0,0,1,200,2073600,0.1,8,5.42
0,1,1,0,0,1,1,100,307200,0.1,1,7.43
0,1,1,0,0,1,1,400,2073600,0.1,1,7.65
0,1,1,1,0,1,0,50,8294400,0.9,1,7.9
0,1,1,1,0,1,0,50,8294400,0.1,1,7.89
0,0,0,1,0,1,0,400,2073600,0.9,4,5.13
1,1,1,0,0,1,0,100,8294400,0.1,1,8.23
0,1,1,0,1,1,0,100,8294400,0.1,1,8.17
0,1,1,1,0,1,0,50,8294400,0.9,2,7.75
0,1,1,1,0,1,0,50,8294400,0.1,2,8.24
0,1,1,1,0,0,0,100,8294400,0.9,1,7.44
0,0,0,0,0,1,1,200,2073600,0.1,4,5.75
0,1,1,1,0,1,0,50,8294400,0.9,4,7.74
1,0,0,0,0,0,0,100,307200,0.1,2,4.39
0,1,1,1,0,1,0,50,8294400,0.1,4,7.85
0,0,0,1,0,1,0,50,307200,0.9,4,4.85
0,1,1,1,0,1,0,100,8294400,0.9,1,7.79
0,0,0,0,1,0,0,100,307200,0.1,2,4.52
0,1,1,1,0,1,0,100,8294400,0.1,1,8.02
1,0,0,0,0,0,0,400,307200,0.1,8,4.25
0,0,0,0,1,1,0,200,2073600,0.1,4,5.54
0,0,0,0,1,0,0,400,307200,0.1,8,4.49
0,0,1,1,0,0,0,50,307200,0.9,4,5.97
1,0,0,0,0,1,0,200,2073600,0.1,4,5.11
1,0,0,0,0,0,0,50,307200,0.1,8,4.39
0,1,0,1,0,1,0,100,8294400,0.9,1,6.47
0,1,1,1,0,1,0,100,8294400,0.9,2,7.68
0,0,0,1,0,1,0,50,307200,0.1,4,4.73
0,0,0,0,1,1,0,200,307200,0.1,4,4.77
0,1,1,1,0,0,0,100,8294400,0.9,4,7.8
0,0,0,0,1,0,0,50,307200,0.1,8,4.39
0,1,1,1,0,0,0,100,8294400,0.9,8,7.39
1,0,0,0,0,1,0,200,307200,0.1,4,4.71
0,1,1,1,0,1,0,100,8294400,0.1,2,7.82
0,1,1,1,0,1,0,100,8294400,0.9,4,7.74
0,0,0,1,0,1,0,400,307200,0.1,4,4.81
0,1,1,1,0,1,0,100,8294400,0.1,4,7.93
0,0,0,0,0,0,1,400,307200,0.1,8,5.44
1,1,1,0,0,1,0,100,8294400,0.1,4,8.08
0,0,0,0,0,0,1,50,307200,0.1,8,5.54
0,0,0,1,0,0,0,200,2073600,0.9,4,4.78
1,1,1,0,0,1,0,100,8294400,0.1,8,7.86
0,0,1,1,0,0,0,400,307200,0.1,4,5.99
0,0,1,1,0,0,0,50,307200,0.1,4,5.87
0,0,0,1,0,0,0,200,2073600,0.1,4,4.75
0,0,0,1,0,0,0,200,307200,0.9,4,4.52
0,1,1,1,0,1,0,400,8294400,0.9,1,7.74
0,0,0,1,0,0,0,200,307200,0.1,4,4.34
0,0,1,0,1,1,0,400,307200,0.1,4,6.56
0,1,1,1,0,1,0,200,8294400,0.9,1,7.8
0,1,1,1,0,1,0,200,8294400,0.9,4,7.77
1,0,1,0,0,1,0,400,307200,0.1,4,6.18
0,1,1,0,1,1,0,100,8294400,0.1,4,8.79
0,1,0,0,0,0,1,200,2073600,0.1,4,5.48
0,1,1,1,0,1,0,200,2073600,0.9,4,6.76
0,0,1,0,0,1,1,400,307200,0.1,4,7.37
0,1,1,1,0,1,0,400,2073600,0.9,4,6.76
1,0,0,0,0,0,0,100,307200,0.1,8,4.38
0,0,0,0,1,0,0,100,307200,0.1,8,4.58
0,0,0,0,0,0,1,100,307200,0.1,8,5.41
0,0,0,0,0,0,1,400,307200,0.1,4,5.53
0,1,1,1,0,1,0,400,2073600,0.1,4,6.92
0,1,1,1,0,1,0,100,307200,0.1,4,6.11
0,0,1,0,1,1,0,50,307200,0.1,4,6.58
1,0,0,0,0,0,0,400,8294400,0.1,4,5.89
1,0,1,0,0,1,0,50,307200,0.1,4,6.23
0,1,1,1,0,1,0,400,307200,0.1,4,6.35
0,1,1,0,1,1,0,100,8294400,0.1,8,8.74
0,1,1,1,0,1,0,400,307200,0.9,4,6.27
0,0,0,0,1,0,0,400,8294400,0.1,4,6.74
0,1,1,1,0,1,0,200,307200,0.9,4,6.43
1,0,0,0,0,0,0,50,8294400,0.1,4,5.9
0,0,1,0,0,0,1,200,2073600,0.1,8,7.05
0,0,1,0,0,1,1,50,307200,0.1,4,7.37
0,1,0,1,0,1,0,100,8294400,0.9,4,6.04
0,0,1,0,0,0,1,200,2073600,0.1,4,7.08
0,0,0,0,1,0,0,50,8294400,0.1,4,6.88
0,1,1,1,0,1,0,200,307200,0.1,4,6.39
1,0,0,0,0,0,0,400,8294400,0.1,1,6.39
0,0,0,1,0,1,0,50,8294400,0.9,4,6.16
0,0,0,1,0,1,0,400,8294400,0.1,4,6.27
0,0,0,0,0,1,1,50,307200,0.1,8,6.01
0,0,0,1,0,1,0,50,8294400,0.1,4,6.09
0,1,1,1,0,1,0,400,307200,0.9,1,6.16
0,0,0,0,0,1,1,400,2073600,0.1,8,5.89
0,1,1,1,0,1,0,400,307200,0.1,1,6.29
0,1,1,1,0,1,0,200,307200,0.1,1,6.46
0,1,1,1,0,1,0,200,307200,0.9,1,6.36
0,1,1,1,0,1,0,50,2073600,0.1,4,6.66
0,0,0,0,0,1,1,50,2073600,0.1,8,5.73
0,1,1,1,0,1,0,50,2073600,0.9,4,6.87
0,0,0,0,0,1,1,100,2073600,0.1,8,5.74
0,0,0,0,1,1,0,400,307200,0.1,8,5.06
0,0,1,0,1,1,0,400,8294400,0.1,4,8.72
0,1,0,1,0,1,0,100,8294400,0.9,8,6.13
1,0,0,0,0,1,0,400,307200,0.1,8,4.91
0,1,1,1,0,1,0,50,2073600,0.1,8,6.83
0,0,0,0,1,1,0,50,307200,0.1,8,4.81
1,0,0,0,0,1,0,50,307200,0.1,8,4.79
0,0,1,1,0,1,0,100,8294400,0.9,1,7.8
0,0,0,0,1,0,0,400,8294400,0.1,1,6.26
1,0,1,0,0,1,0,400,8294400,0.1,4,7.95
1,0,0,0,0,0,0,100,8294400,0.1,4,5.91
0,1,1,1,0,1,0,50,8294400,0.1,8,7.81
1,0,0,0,0,1,0,100,307200,0.1,8,4.67
0,1,1,1,0,1,0,100,8294400,0.1,8,7.95
0,0,1,1,0,0,0,400,8294400,0.9,4,7.49
0,0,0,0,1,0,0,100,8294400,0.1,4,7.16
0,0,1,0,0,1,1,400,8294400,0.1,4,7.65
1,0,0,0,0,0,0,400,2073600,0.1,4,4.76
0,0,1,1,0,1,0,100,8294400,0.9,2,7.88
0,0,0,0,1,0,0,400,2073600,0.1,4,5.28
0,1,1,1,0,1,0,50,2073600,0.9,2,6.83
0,0,1,0,1,1,0,50,8294400,0.1,4,8.67
1,1,1,0,0,1,0,100,8294400,0.1,2,7.76
1,0,1,0,0,1,0,50,8294400,0.1,4,8.04
0,0,0,0,1,1,0,400,2073600,0.1,8,5.38
1,0,0,0,0,0,0,50,2073600,0.1,4,4.83
0,0,0,0,1,0,0,50,2073600,0.1,4,5.05
1,0,0,0,0,0,0,400,2073600,0.1,1,4.87
0,0,1,1,0,0,0,50,8294400,0.9,4,7.34
1,0,0,0,0,1,0,400,2073600,0.1,8,5.38
0,1,1,1,0,1,0,50,2073600,0.1,2,6.69
0,0,0,0,1,0,0,400,2073600,0.1,1,5.07
0,0,0,0,1,1,0,50,2073600,0.1,8,5.44
0,1,1,0,1,1,0,100,8294400,0.1,2,8.84
0,1,1,1,0,0,0,100,8294400,0.9,2,7.54
1,0,0,0,0,1,0,50,2073600,0.1,8,5.26
0,0,1,0,0,1,1,50,8294400,0.1,4,7.48
0,1,0,1,0,1,0,100,8294400,0.9,2,6.22
0,1,1,1,0,1,0,100,2073600,0.9,2,7.07
0,1,1,1,0,1,0,100,2073600,0.1,2,6.52
0,1,1,1,0,0,0,100,8294400,0.1,2,7.45
0,1,1,1,0,1,0,400,307200,0.9,2,6.32
1,0,0,0,0,0,0,100,2073600,0.1,4,4.92
0,0,0,0,1,0,0,100,2073600,0.1,4,5.32
0,1,1,1,0,1,0,400,307200,0.1,2,6.35
0,1,1,1,0,1,0,200,307200,0.9,2,6.41
1,0,0,0,0,0,0,400,8294400,0.1,2,5.84
1,0,0,0,0,0,0,50,8294400,0.1,2,5.8
0,0,0,0,1,0,0,50,8294400,0.1,2,6.53
0,0,1,1,0,0,0,400,8294400,0.1,4,7.48
0,1,1,1,0,1,0,200,307200,0.1,2,6.48
0,0,1,1,0,0,0,50,8294400,0.1,4,7.38
0,0,0,1,0,1,0,50,2073600,0.9,4,5.16
0,0,0,0,1,1,0,100,2073600,0.1,8,5.15
0,1,0,1,0,1,0,100,8294400,0.1,2,6.57
0,0,1,1,0,1,0,100,8294400,0.1,2,7.94
0,1,1,1,0,1,0,400,2073600,0.1,1,6.72
0,1,1,1,0,1,0,400,2073600,0.9,1,6.7
0,0,1,1,0,1,0,400,8294400,0.1,2,8.01
1,0,0,0,0,1,0,100,2073600,0.1,8,5.25
0,0,1,1,0,1,0,400,307200,0.1,2,6.21
0,0,0,1,0,0,0,400,307200,0.9,8,4.58
0,0,1,1,0,1,0,400,307200,0.9,2,6.24
0,0,0,1,0,1,0,400,2073600,0.1,4,5.11
1,0,0,0,0,0,0,100,8294400,0.1,2,6.02
0,0,0,1,0,0,0,400,307200,0.1,8,4.35
0,1,1,1,0,1,0,50,307200,0.1,4,6.37
0,1,1,1,0,1,0,100,307200,0.9,4,6.25
0,1,1,1,0,1,0,50,307200,0.9,4,6.6
0,0,0,1,0,0,0,50,307200,0.9,8,4.34
0,0,1,1,0,1,0,100,307200,0.9,2,6.24
0,0,0,1,0,0,0,50,307200,0.1,8,4.29
0,0,0,1,0,0,0,100,307200,0.9,8,4.36
0,0,0,1,0,1,0,50,2073600,0.1,4,5.3
0,0,1,1,0,1,0,400,8294400,0.9,2,7.87
0,0,1,0,1,1,0,400,2073600,0.1,4,7.4
0,0,0,1,0,0,0,100,307200,0.1,8,4.31
0,0,0,1,0,0,0,400,2073600,0.9,8,4.77
0,0,0,1,0,0,0,400,2073600,0.1,8,4.74
0,0,1,1,0,1,0,400,2073600,0.9,2,6.81
0,1,1,1,0,1,0,100,307200,0.1,1,6.56
0,0,0,1,0,0,0,50,2073600,0.9,8,4.82
0,0,0,0,1,0,0,100,8294400,0.1,2,6.34
0,1,1,1,0,1,0,50,307200,0.1,1,6.38
0,0,1,1,0,1,0,400,2073600,0.1,2,6.78
0,0,1,1,0,1,0,400,2073600,0.9,4,6.92
0,1,1,1,0,1,0,100,307200,0.9,1,6.14
0,1,1,1,0,1,0,50,307200,0.9,1,6.23
0,1,1,1,0,1,0,200,2073600,0.1,1,7.13
0,0,0,1,0,0,0,50,2073600,0.1,8,4.87
1,0,1,0,0,1,0,400,2073600,0.1,4,6.81
1,0,0,0,0,0,0,400,2073600,0.1,2,4.85
1,0,0,0,0,0,0,50,2073600,0.1,8,4.77
0,0,1,1,0,0,0,400,2073600,0.9,4,6.55
0,0,0,0,1,0,0,50,2073600,0.1,8,5.28
0,1,1,1,0,1,0,200,2073600,0.9,1,6.75
1,0,0,0,0,0,0,50,2073600,0.1,2,4.9
0,0,0,0,1,0,0,50,2073600,0.1,2,5.0
0,0,0,0,0,0,1,50,2073600,0.1,2,5.4
0,1,0,0,1,0,0,50,307200,0.1,8,4.34
0,0,1,1,0,1,0,400,2073600,0.9,8,6.79
0,0,0,0,0,0,1,50,2073600,0.1,1,5.38
0,0,0,0,0,0,1,50,8294400,0.1,1,5.5
0,0,1,1,0,1,0,400,2073600,0.1,4,6.82
0,1,1,1,0,1,0,200,2073600,0.1,4,6.7
0,1,1,1,0,1,0,400,2073600,0.1,2,7.15
1,1,0,0,0,0,0,50,307200,0.1,8,4.26
0,1,1,1,0,1,0,400,2073600,0.9,2,6.9
0,0,1,1,0,1,0,400,2073600,0.1,8,6.85
0,0,1,1,0,1,0,100,2073600,0.9,4,6.98
0,0,1,1,0,1,0,100,2073600,0.9,8,6.92
0,1,1,1,0,1,0,200,2073600,0.1,2,7.07
0,0,0,0,0,0,1,400,8294400,0.1,1,5.39
0,1,0,0,1,0,0,50,2073600,0.1,8,4.92
0,0,0,0,0,0,1,400,2073600,0.1,1,5.32
1,1,0,0,0,0,0,50,2073600,0.1,8,4.79
0,1,1,1,0,1,0,200,2073600,0.9,2,6.67
0,1,0,0,0,0,1,50,307200,0.1,8,5.54
0,0,1,1,0,1,0,400,307200,0.9,4,6.19
0,1,0,0,0,0,1,50,2073600,0.1,8,5.41
0,0,1,0,0,1,1,400,2073600,0.1,4,7.43
0,1,1,1,0,1,0,100,307200,0.1,2,6.3
0,0,0,1,0,0,0,50,307200,0.9,1,4.51
0,0,1,0,1,1,0,50,2073600,0.1,4,7.19
0,0,0,1,0,0,0,50,307200,0.1,1,4.28
1,0,1,0,0,1,0,50,2073600,0.1,4,6.82
0,0,0,1,0,0,0,400,307200,0.9,1,4.2
0,1,1,1,0,1,0,50,307200,0.1,2,6.52
0,1,1,1,0,1,0,50,307200,0.9,2,6.27
0,0,1,1,0,1,0,400,307200,0.9,8,6.51
0,1,1,1,0,1,0,400,8294400,0.1,4,7.79
0,0,0,0,0,0,1,50,307200,0.1,4,5.34
0,0,1,1,0,1,0,400,307200,0.1,4,6.29
0,0,0,1,0,0,0,400,307200,0.1,1,4.27
0,0,0,0,0,0,1,50,307200,0.1,2,5.41
0,0,0,1,0,0,0,100,307200,0.9,1,4.46
0,1,1,1,0,1,0,400,8294400,0.9,4,7.89
0,0,0,1,0,0,0,100,307200,0.1,1,4.37
0,0,0,1,0,0,0,200,307200,0.9,1,4.4
0,0,1,1,0,0,0,50,2073600,0.9,4,6.52
0,0,1,1,0,1,0,400,307200,0.1,8,6.15
0,1,1,1,0,1,0,400,8294400,0.1,1,7.99
0,0,1,1,0,1,0,100,2073600,0.1,4,6.82
0,1,1,1,0,1,0,200,8294400,0.1,4,8.0
0,0,1,0,0,1,1,50,2073600,0.1,4,7.51
0,0,0,0,0,0,1,400,307200,0.1,2,5.41
0,0,1,1,0,0,0,400,2073600,0.1,4,6.39
0,0,0,0,1,0,0,400,2073600,0.1,2,4.93
0,1,1,1,0,1,0,200,8294400,0.1,1,8.18
0,1,1,1,0,1,0,400,8294400,0.1,2,7.76
0,0,1,1,0,1,0,100,2073600,0.1,8,6.68
0,1,1,1,0,1,0,400,8294400,0.9,2,7.89
0,1,1,1,0,1,0,200,8294400,0.1,2,7.94
0,0,0,1,0,0,0,200,307200,0.1,1,4.32
0,0,0,0,1,0,0,50,8294400,0.1,8,6.21
0,0,0,1,0,0,0,400,2073600,0.9,1,4.93
0,0,1,1,0,0,0,50,2073600,0.1,4,6.54
1,1,1,0,0,1,0,400,307200,0.1,2,6.24
0,1,1,0,1,0,0,400,307200,0.1,4,5.97
0,1,1,0,1,1,0,400,307200,0.1,2,6.41
1,1,1,0,0,0,0,400,307200,0.1,4,5.9
0,0,0,1,0,0,0,400,2073600,0.1,1,4.75
1,0,0,0,0,0,0,50,8294400,0.1,8,6.01
0,1,1,1,0,1,0,200,8294400,0.9,2,8.03
0,1,1,0,0,1,1,400,2073600,0.1,2,7.46
0,1,1,0,0,0,1,400,307200,0.1,4,7.13
1,1,1,0,0,1,0,400,2073600,0.1,2,6.86
0,0,0,0,0,0,1,400,8294400,0.1,8,5.66
0,0,0,1,0,0,0,100,2073600,0.9,1,4.84
0,1,1,0,1,1,0,400,2073600,0.1,2,7.07
0,1,1,0,0,1,1,400,307200,0.1,2,7.57
0,0,0,1,0,0,0,100,2073600,0.1,1,4.92
0,1,1,0,1,0,0,50,307200,0.1,4,5.96
0,0,0,0,0,0,1,400,2073600,0.1,8,5.39
0,0,0,0,1,0,0,100,2073600,0.1,8,5.1
0,0,0,1,0,0,0,50,2073600,0.9,1,4.78
1,1,1,0,0,0,0,50,307200,0.1,4,5.88
0,0,0,1,0,0,0,50,2073600,0.1,1,4.69
0,1,1,0,0,1,1,400,8294400,0.1,2,7.67
1,0,0,0,0,0,0,100,2073600,0.1,8,4.87
0,0,0,1,0,0,0,200,2073600,0.9,1,4.85
1,1,1,0,0,1,0,400,8294400,0.1,2,7.82
0,0,0,1,0,0,0,200,2073600,0.1,1,5.08
0,1,1,0,0,0,1,50,307200,0.1,4,7.36
0,0,0,1,0,0,0,100,2073600,0.1,8,5.02
0,0,0,0,1,0,0,100,8294400,0.1,8,6.26
0,1,1,0,1,1,0,400,8294400,0.1,2,8.49
0,0,1,0,1,1,0,200,307200,0.1,4,6.38
0,1,0,1,0,1,0,400,307200,0.9,2,4.65
0,1,1,1,0,0,0,400,307200,0.9,2,5.96
0,0,0,1,0,0,0,100,2073600,0.9,8,4.76
0,0,0,1,0,0,0,50,2073600,0.1,4,4.88
1,0,1,0,0,1,0,200,307200,0.1,4,6.12
0,0,1,1,0,0,0,200,307200,0.9,4,5.8
0,1,0,1,0,1,0,400,307200,0.1,2,4.63
0,1,1,1,0,0,0,400,307200,0.1,2,5.99
0,0,0,1,0,0,0,50,2073600,0.9,4,5.0
1,0,0,0,0,0,0,100,8294400,0.1,8,6.22
0,1,0,1,0,1,0,400,2073600,0.9,2,5.28
0,1,1,1,0,0,0,400,2073600,0.9,2,6.48
0,0,0,0,0,0,1,100,2073600,0.1,8,5.41
0,1,0,1,0,1,0,400,2073600,0.1,2,5.34
0,0,0,0,0,0,1,100,8294400,0.1,8,5.36
0,0,1,0,0,1,1,200,307200,0.1,4,7.29
0,0,0,0,0,0,1,50,2073600,0.1,8,5.52
0,1,1,1,0,0,0,400,2073600,0.1,2,6.5
0,0,1,1,0,0,0,200,307200,0.1,4,5.8
0,1,0,1,0,1,0,400,8294400,0.9,2,6.18
0,0,0,0,0,0,1,50,8294400,0.1,8,5.32
0,1,1,1,0,0,0,400,8294400,0.9,2,7.58
0,0,0,0,1,0,0,400,2073600,0.1,8,5.29
0,1,0,1,0,1,0,400,8294400,0.1,2,6.17
