tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,dpi,resolution,quality,indexed,time
0,1,1,1,0,1,0,400,307200,0.9,2,1.45
1,0,0,0,0,0,0,100,2073600,0.1,4,1.35
0,0,0,0,1,0,0,100,2073600,0.1,4,1.76
0,1,1,1,0,1,0,400,307200,0.1,2,1.4
0,1,1,1,0,1,0,200,307200,0.9,2,1.43
1,0,0,0,0,0,0,400,8294400,0.1,2,1.59
1,0,0,0,0,0,0,50,8294400,0.1,2,1.59
0,0,0,0,1,0,0,50,8294400,0.1,2,4.18
0,0,1,1,0,0,0,400,8294400,0.1,4,1.71
0,1,1,1,0,1,0,200,307200,0.1,2,1.42
0,0,1,1,0,0,0,50,8294400,0.1,4,1.66
0,0,0,1,0,1,0,50,2073600,0.9,4,1.33
0,0,0,0,1,1,0,100,2073600,0.1,8,1.73
0,1,0,1,0,1,0,100,8294400,0.1,2,1.64
0,0,1,1,0,1,0,100,8294400,0.1,2,1.73
0,1,1,1,0,1,0,400,2073600,0.1,1,1.55
0,1,1,1,0,1,0,400,2073600,0.9,1,1.53
0,0,1,1,0,1,0,400,8294400,0.1,2,1.81
1,0,0,0,0,1,0,100,2073600,0.1,8,1.4
0,0,1,1,0,1,0,400,307200,0.1,2,1.41
0,0,0,1,0,0,0,400,307200,0.9,8,1.23
0,0,1,1,0,1,0,400,307200,0.9,2,1.42
0,0,0,1,0,1,0,400,2073600,0.1,4,1.34
1,0,0,0,0,0,0,100,8294400,0.1,2,1.63
0,0,0,1,0,0,0,400,307200,0.1,8,1.16
0,1,1,1,0,1,0,50,307200,0.1,4,1.4
0,1,1,1,0,1,0,100,307200,0.9,4,1.4
0,1,1,1,0,1,0,50,307200,0.9,4,1.45
0,0,0,1,0,0,0,50,307200,0.9,8,1.18
0,0,1,1,0,1,0,100,307200,0.9,2,1.4
0,0,0,1,0,0,0,50,307200,0.1,8,1.15
0,0,0,1,0,0,0,100,307200,0.9,8,1.16
0,0,0,1,0,1,0,50,2073600,0.1,4,1.39
0,0,1,1,0,1,0,400,8294400,0.9,2,1.72
0,0,1,0,1,1,0,400,2073600,0.1,4,2.08
0,0,0,1,0,0,0,100,307200,0.1,8,1.19
0,0,0,1,0,0,0,400,2073600,0.9,8,1.28
0,0,0,1,0,0,0,400,2073600,0.1,8,1.27
0,0,1,1,0,1,0,400,2073600,0.9,2,1.57
0,1,1,1,0,1,0,100,307200,0.1,1,1.46
0,0,0,1,0,0,0,50,2073600,0.9,8,1.3
0,0,0,0,1,0,0,100,8294400,0.1,2,4.03
0,1,1,1,0,1,0,50,307200,0.1,1,1.42
0,0,1,1,0,1,0,400,2073600,0.1,2,1.55
0,0,1,1,0,1,0,400,2073600,0.9,4,1.56
0,1,1,1,0,1,0,100,307200,0.9,1,1.37
0,1,1,1,0,1,0,50,307200,0.9,1,1.41
0,1,1,1,0,1,0,200,2073600,0.1,1,1.62
0,0,0,1,0,0,0,50,2073600,0.1,8,1.32
1,0,1,0,0,1,0,400,2073600,0.1,4,1.58
1,0,0,0,0,0,0,400,2073600,0.1,2,1.35
1,0,0,0,0,0,0,50,2073600,0.1,8,1.33
0,0,1,1,0,0,0,400,2073600,0.9,4,1.52
0,0,0,0,1,0,0,50,2073600,0.1,8,1.86
0,1,1,1,0,1,0,200,2073600,0.9,1,1.52
1,0,0,0,0,0,0,50,2073600,0.1,2,1.32
0,0,0,0,1,0,0,50,2073600,0.1,2,1.64
0,0,0,0,0,0,1,50,2073600,0.1,2,1.89
0,1,0,0,1,0,0,50,307200,0.1,8,1.25
0,0,1,1,0,1,0,400,2073600,0.9,8,1.56
0,0,0,0,0,0,1,50,2073600,0.1,1,1.9
0,0,0,0,0,0,1,50,8294400,0.1,1,1.86
0,0,1,1,0,1,0,400,2073600,0.1,4,1.57
0,1,1,1,0,1,0,200,2073600,0.1,4,1.61
0,1,1,1,0,1,0,400,2073600,0.1,2,1.61
1,1,0,0,0,0,0,50,307200,0.1,8,1.14
0,1,1,1,0,1,0,400,2073600,0.9,2,1.67
0,0,1,1,0,1,0,400,2073600,0.1,8,1.59
0,0,1,1,0,1,0,100,2073600,0.9,4,1.61
0,0,1,1,0,1,0,100,2073600,0.9,8,1.53
0,1,1,1,0,1,0,200,2073600,0.1,2,1.61
0,0,0,0,0,0,1,400,8294400,0.1,1,1.89
0,1,0,0,1,0,0,50,2073600,0.1,8,1.62
0,0,0,0,0,0,1,400,2073600,0.1,1,1.86
1,1,0,0,0,0,0,50,2073600,0.1,8,1.31
0,1,1,1,0,1,0,200,2073600,0.9,2,1.61
0,1,0,0,0,0,1,50,307200,0.1,8,1.87
0,0,1,1,0,1,0,400,307200,0.9,4,1.38
0,1,0,0,0,0,1,50,2073600,0.1,8,1.88
0,0,1,0,0,1,1,400,2073600,0.1,4,2.16
0,1,1,1,0,1,0,100,307200,0.1,2,1.43
0,0,0,1,0,0,0,50,307200,0.9,1,1.21
0,0,1,0,1,1,0,50,2073600,0.1,4,2.01
0,0,0,1,0,0,0,50,307200,0.1,1,1.18
1,0,1,0,0,1,0,50,2073600,0.1,4,1.58
0,0,0,1,0,0,0,400,307200,0.9,1,1.14
0,1,1,1,0,1,0,50,307200,0.1,2,1.45
0,1,1,1,0,1,0,50,307200,0.9,2,1.46
0,0,1,1,0,1,0,400,307200,0.9,8,1.46
0,1,1,1,0,1,0,400,8294400,0.1,4,1.76
0,0,0,0,0,0,1,50,307200,0.1,4,1.88
0,0,1,1,0,1,0,400,307200,0.1,4,1.43
0,0,0,1,0,0,0,400,307200,0.1,1,1.13
0,0,0,0,0,0,1,50,307200,0.1,2,1.85
0,0,0,1,0,0,0,100,307200,0.9,1,1.24
0,1,1,1,0,1,0,400,8294400,0.9,4,1.76
0,0,0,1,0,0,0,100,307200,0.1,1,1.17
0,0,0,1,0,0,0,200,307200,0.9,1,1.19
0,0,1,1,0,0,0,50,2073600,0.9,4,1.55
0,0,1,1,0,1,0,400,307200,0.1,8,1.42
0,1,1,1,0,1,0,400,8294400,0.1,1,1.78
0,0,1,1,0,1,0,100,2073600,0.1,4,1.62
0,1,1,1,0,1,0,200,8294400,0.1,4,1.83
0,0,1,0,0,1,1,50,2073600,0.1,4,2.18
0,0,0,0,0,0,1,400,307200,0.1,2,1.86
0,0,1,1,0,0,0,400,2073600,0.1,4,1.46
0,0,0,0,1,0,0,400,2073600,0.1,2,1.67
0,1,1,1,0,1,0,200,8294400,0.1,1,1.79
0,1,1,1,0,1,0,400,8294400,0.1,2,1.73
0,0,1,1,0,1,0,100,2073600,0.1,8,1.55
0,1,1,1,0,1,0,400,8294400,0.9,2,1.79
0,1,1,1,0,1,0,200,8294400,0.1,2,1.79
0,0,0,1,0,0,0,200,307200,0.1,1,1.19
0,0,0,0,1,0,0,50,8294400,0.1,8,4.1
0,0,0,1,0,0,0,400,2073600,0.9,1,1.3
0,0,1,1,0,0,0,50,2073600,0.1,4,1.52
1,1,1,0,0,1,0,400,307200,0.1,2,1.41
0,1,1,0,1,0,0,400,307200,0.1,4,1.44
0,1,1,0,1,1,0,400,307200,0.1,2,1.53
1,1,1,0,0,0,0,400,307200,0.1,4,1.39
0,0,0,1,0,0,0,400,2073600,0.1,1,1.32
1,0,0,0,0,0,0,50,8294400,0.1,8,1.64
0,1,1,1,0,1,0,200,8294400,0.9,2,1.83
0,1,1,0,0,1,1,400,2073600,0.1,2,2.2
0,1,1,0,0,0,1,400,307200,0.1,4,2.05
1,1,1,0,0,1,0,400,2073600,0.1,2,1.6
0,0,0,0,0,0,1,400,8294400,0.1,8,1.94
0,0,0,1,0,0,0,100,2073600,0.9,1,1.34
0,1,1,0,1,1,0,400,2073600,0.1,2,1.9
0,1,1,0,0,1,1,400,307200,0.1,2,2.2
0,0,0,1,0,0,0,100,2073600,0.1,1,1.33
0,1,1,0,1,0,0,50,307200,0.1,4,1.43
0,0,0,0,0,0,1,400,2073600,0.1,8,1.81
0,0,0,0,1,0,0,100,2073600,0.1,8,1.7
0,0,0,1,0,0,0,50,2073600,0.9,1,1.31
1,1,1,0,0,0,0,50,307200,0.1,4,1.4
0,0,0,1,0,0,0,50,2073600,0.1,1,1.3
0,1,1,0,0,1,1,400,8294400,0.1,2,2.14
1,0,0,0,0,0,0,100,2073600,0.1,8,1.3
0,0,0,1,0,0,0,200,2073600,0.9,1,1.31
1,1,1,0,0,1,0,400,8294400,0.1,2,1.88
0,0,0,1,0,0,0,200,2073600,0.1,1,1.41
0,1,1,0,0,0,1,50,307200,0.1,4,2.15
0,0,0,1,0,0,0,100,2073600,0.1,8,1.35
0,0,0,0,1,0,0,100,8294400,0.1,8,4.07
0,1,1,0,1,1,0,400,8294400,0.1,2,3.76
0,0,1,0,1,1,0,200,307200,0.1,4,1.49
0,1,0,1,0,1,0,400,307200,0.9,2,1.23
0,1,1,1,0,0,0,400,307200,0.9,2,1.36
0,0,0,1,0,0,0,100,2073600,0.9,8,1.28
0,0,0,1,0,0,0,50,2073600,0.1,4,1.33
1,0,1,0,0,1,0,200,307200,0.1,4,1.45
0,0,1,1,0,0,0,200,307200,0.9,4,1.33
0,1,0,1,0,1,0,400,307200,0.1,2,1.26
0,1,1,1,0,0,0,400,307200,0.1,2,1.37
0,0,0,1,0,0,0,50,2073600,0.9,4,1.36
1,0,0,0,0,0,0,100,8294400,0.1,8,1.66
0,1,0,1,0,1,0,400,2073600,0.9,2,1.37
0,1,1,1,0,0,0,400,2073600,0.9,2,1.46
0,0,0,0,0,0,1,100,2073600,0.1,8,1.89
0,1,0,1,0,1,0,400,2073600,0.1,2,1.43
0,0,0,0,0,0,1,100,8294400,0.1,8,1.81
0,0,1,0,0,1,1,200,307200,0.1,4,2.14
0,0,0,0,0,0,1,50,2073600,0.1,8,1.9
0,1,1,1,0,0,0,400,2073600,0.1,2,1.51
0,0,1,1,0,0,0,200,307200,0.1,4,1.36
0,1,0,1,0,1,0,400,8294400,0.9,2,1.56
0,0,0,0,0,0,1,50,8294400,0.1,8,1.88
0,1,1,1,0,0,0,400,8294400,0.9,2,1.69
0,0,0,0,1,0,0,400,2073600,0.1,8,1.8
0,1,0,1,0,1,0,400,8294400,0.1,2,1.61
