tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,dpi,resolution,quality,indexed,time
0,1,1,1,0,1,0,100,8294400,0.9,1,18.65
0,0,0,0,1,0,0,100,307200,0.1,2,7.45
0,1,1,1,0,1,0,100,8294400,0.1,1,19.44
1,0,0,0,0,0,0,400,307200,0.1,8,7.21
0,0,0,0,1,1,0,200,2073600,0.1,4,11.78
0,0,0,0,1,0,0,400,307200,0.1,8,7.3
0,0,1,1,0,0,0,50,307200,0.9,4,8.06
1,0,0,0,0,1,0,200,2073600,0.1,4,11.59
1,0,0,0,0,0,0,50,307200,0.1,8,7.46
0,1,0,1,0,1,0,100,8294400,0.9,1,18.9
0,1,1,1,0,1,0,100,8294400,0.9,2,18.22
0,0,0,1,0,1,0,50,307200,0.1,4,7.68
0,0,0,0,1,1,0,200,307200,0.1,4,7.84
0,1,1,1,0,0,0,100,8294400,0.9,4,19.06
0,0,0,0,1,0,0,50,307200,0.1,8,7.27
0,1,1,1,0,0,0,100,8294400,0.9,8,17.95
1,0,0,0,0,1,0,200,307200,0.1,4,7.6
0,1,1,1,0,1,0,100,8294400,0.1,2,18.21
0,1,1,1,0,1,0,100,8294400,0.9,4,18.75
0,0,0,1,0,1,0,400,307200,0.1,4,7.55
0,1,1,1,0,1,0,100,8294400,0.1,4,18.68
0,0,0,0,0,0,1,400,307200,0.1,8,8.67
1,1,1,0,0,1,0,100,8294400,0.1,4,19.08
0,0,0,0,0,0,1,50,307200,0.1,8,8.96
0,0,0,1,0,0,0,200,2073600,0.9,4,11.25
1,1,1,0,0,1,0,100,8294400,0.1,8,18.47
0,0,1,1,0,0,0,400,307200,0.1,4,8.1
0,0,1,1,0,0,0,50,307200,0.1,4,8.09
0,0,0,1,0,0,0,200,2073600,0.1,4,11.28
0,0,0,1,0,0,0,200,307200,0.9,4,7.48
0,1,1,1,0,1,0,400,8294400,0.9,1,18.29
0,0,0,1,0,0,0,200,307200,0.1,4,7.53
0,0,1,0,1,1,0,400,307200,0.1,4,8.56
0,1,1,1,0,1,0,200,8294400,0.9,1,18.32
0,1,1,1,0,1,0,200,8294400,0.9,4,18.44
1,0,1,0,0,1,0,400,307200,0.1,4,8.43
0,1,1,0,1,1,0,100,8294400,0.1,4,19.24
0,1,0,0,0,0,1,200,2073600,0.1,4,8.91
0,1,1,1,0,1,0,200,2073600,0.9,4,12.38
0,0,1,0,0,1,1,400,307200,0.1,4,10.12
0,1,1,1,0,1,0,400,2073600,0.9,4,12.52
1,0,0,0,0,0,0,100,307200,0.1,8,7.35
0,0,0,0,1,0,0,100,307200,0.1,8,7.5
0,0,0,0,0,0,1,100,307200,0.1,8,8.64
0,0,0,0,0,0,1,400,307200,0.1,4,8.94
0,1,1,1,0,1,0,400,2073600,0.1,4,12.49
0,1,1,1,0,1,0,100,307200,0.1,4,8.22
0,0,1,0,1,1,0,50,307200,0.1,4,8.72
1,0,0,0,0,0,0,400,8294400,0.1,4,17.32
1,0,1,0,0,1,0,50,307200,0.1,4,8.37
0,1,1,1,0,1,0,400,307200,0.1,4,8.45
0,1,1,0,1,1,0,100,8294400,0.1,8,19.88
0,1,1,1,0,1,0,400,307200,0.9,4,8.33
0,0,0,0,1,0,0,400,8294400,0.1,4,17.25
0,1,1,1,0,1,0,200,307200,0.9,4,8.6
1,0,0,0,0,0,0,50,8294400,0.1,4,17.94
0,0,1,0,0,0,1,200,2073600,0.1,8,9.69
0,0,1,0,0,1,1,50,307200,0.1,4,10.27
0,1,0,1,0,1,0,100,8294400,0.9,4,17.83
0,0,1,0,0,0,1,200,2073600,0.1,4,9.54
0,0,0,0,1,0,0,50,8294400,0.1,4,18.19
0,1,1,1,0,1,0,200,307200,0.1,4,8.56
1,0,0,0,0,0,0,400,8294400,0.1,1,18.41
0,0,0,1,0,1,0,50,8294400,0.9,4,17.63
0,0,0,1,0,1,0,400,8294400,0.1,4,17.86
0,0,0,0,0,1,1,50,307200,0.1,8,9.28
0,0,0,1,0,1,0,50,8294400,0.1,4,18.02
0,1,1,1,0,1,0,400,307200,0.9,1,8.18
0,0,0,0,0,1,1,400,2073600,0.1,8,9.33
0,1,1,1,0,1,0,400,307200,0.1,1,8.34
0,1,1,1,0,1,0,200,307200,0.1,1,8.52
0,1,1,1,0,1,0,200,307200,0.9,1,8.42
0,1,1,1,0,1,0,50,2073600,0.1,4,12.15
0,0,0,0,0,1,1,50,2073600,0.1,8,8.94
0,1,1,1,0,1,0,50,2073600,0.9,4,12.46
0,0,0,0,0,1,1,100,2073600,0.1,8,8.94
0,0,0,0,1,1,0,400,307200,0.1,8,8.04
0,0,1,0,1,1,0,400,8294400,0.1,4,18.5
0,1,0,1,0,1,0,100,8294400,0.9,8,17.52
1,0,0,0,0,1,0,400,307200,0.1,8,7.89
0,1,1,1,0,1,0,50,2073600,0.1,8,12.58
0,0,0,0,1,1,0,50,307200,0.1,8,7.7
1,0,0,0,0,1,0,50,307200,0.1,8,7.8
0,0,1,1,0,1,0,100,8294400,0.9,1,19.01
0,0,0,0,1,0,0,400,8294400,0.1,1,18.03
1,0,1,0,0,1,0,400,8294400,0.1,4,18.89
1,0,0,0,0,0,0,100,8294400,0.1,4,17.89
0,1,1,1,0,1,0,50,8294400,0.1,8,18.34
1,0,0,0,0,1,0,100,307200,0.1,8,7.58
0,1,1,1,0,1,0,100,8294400,0.1,8,18.64
0,0,1,1,0,0,0,400,8294400,0.9,4,18.25
0,0,0,0,1,0,0,100,8294400,0.1,4,18.13
0,0,1,0,0,1,1,400,8294400,0.1,4,10.52
1,0,0,0,0,0,0,400,2073600,0.1,4,11.18
0,0,1,1,0,1,0,100,8294400,0.9,2,18.65
0,0,0,0,1,0,0,400,2073600,0.1,4,11.5
0,1,1,1,0,1,0,50,2073600,0.9,2,12.37
0,0,1,0,1,1,0,50,8294400,0.1,4,18.51
1,1,1,0,0,1,0,100,8294400,0.1,2,18.57
1,0,1,0,0,1,0,50,8294400,0.1,4,19.22
0,0,0,0,1,1,0,400,2073600,0.1,8,11.61
1,0,0,0,0,0,0,50,2073600,0.1,4,11.41
0,0,0,0,1,0,0,50,2073600,0.1,4,11.16
1,0,0,0,0,0,0,400,2073600,0.1,1,11.24
0,0,1,1,0,0,0,50,8294400,0.9,4,17.85
1,0,0,0,0,1,0,400,2073600,0.1,8,12.03
0,1,1,1,0,1,0,50,2073600,0.1,2,12.57
0,0,0,0,1,0,0,400,2073600,0.1,1,11.38
0,0,0,0,1,1,0,50,2073600,0.1,8,11.92
0,1,1,0,1,1,0,100,8294400,0.1,2,20.03
0,1,1,1,0,0,0,100,8294400,0.9,2,18.32
1,0,0,0,0,1,0,50,2073600,0.1,8,11.64
0,0,1,0,0,1,1,50,8294400,0.1,4,10.08
0,1,0,1,0,1,0,100,8294400,0.9,2,17.83
0,1,1,1,0,1,0,100,2073600,0.9,2,12.83
0,1,1,1,0,1,0,100,2073600,0.1,2,12.23
0,1,1,1,0,0,0,100,8294400,0.1,2,17.84
0,1,1,1,0,1,0,400,307200,0.9,2,8.45
1,0,0,0,0,0,0,100,2073600,0.1,4,11.45
0,0,0,0,1,0,0,100,2073600,0.1,4,11.68
0,1,1,1,0,1,0,400,307200,0.1,2,8.43
0,1,1,1,0,1,0,200,307200,0.9,2,8.49
1,0,0,0,0,0,0,400,8294400,0.1,2,17.34
1,0,0,0,0,0,0,50,8294400,0.1,2,17.27
0,0,0,0,1,0,0,50,8294400,0.1,2,18.35
0,0,1,1,0,0,0,400,8294400,0.1,4,18.32
0,1,1,1,0,1,0,200,307200,0.1,2,8.44
0,0,1,1,0,0,0,50,8294400,0.1,4,18.01
0,0,0,1,0,1,0,50,2073600,0.9,4,11.75
0,0,0,0,1,1,0,100,2073600,0.1,8,11.43
0,1,0,1,0,1,0,100,8294400,0.1,2,18.62
0,0,1,1,0,1,0,100,8294400,0.1,2,18.93
0,1,1,1,0,1,0,400,2073600,0.1,1,12.4
0,1,1,1,0,1,0,400,2073600,0.9,1,12.38
0,0,1,1,0,1,0,400,8294400,0.1,2,18.91
1,0,0,0,0,1,0,100,2073600,0.1,8,11.73
0,0,1,1,0,1,0,400,307200,0.1,2,8.45
0,0,0,1,0,0,0,400,307200,0.9,8,7.62
0,0,1,1,0,1,0,400,307200,0.9,2,8.35
0,0,0,1,0,1,0,400,2073600,0.1,4,11.41
1,0,0,0,0,0,0,100,8294400,0.1,2,17.82
0,0,0,1,0,0,0,400,307200,0.1,8,7.37
0,1,1,1,0,1,0,50,307200,0.1,4,8.43
0,1,1,1,0,1,0,100,307200,0.9,4,8.26
0,1,1,1,0,1,0,50,307200,0.9,4,8.84
0,0,0,1,0,0,0,50,307200,0.9,8,7.44
0,0,1,1,0,1,0,100,307200,0.9,2,8.37
0,0,0,1,0,0,0,50,307200,0.1,8,7.27
0,0,0,1,0,0,0,100,307200,0.9,8,7.42
0,0,0,1,0,1,0,50,2073600,0.1,4,11.86
0,0,1,1,0,1,0,400,8294400,0.9,2,19.29
0,0,1,0,1,1,0,400,2073600,0.1,4,12.95
0,0,0,1,0,0,0,100,307200,0.1,8,7.28
0,0,0,1,0,0,0,400,2073600,0.9,8,11.02
0,0,0,1,0,0,0,400,2073600,0.1,8,10.91
0,0,1,1,0,1,0,400,2073600,0.9,2,12.43
0,1,1,1,0,1,0,100,307200,0.1,1,8.61
0,0,0,1,0,0,0,50,2073600,0.9,8,11.36
0,0,0,0,1,0,0,100,8294400,0.1,2,17.79
0,1,1,1,0,1,0,50,307200,0.1,1,8.28
0,0,1,1,0,1,0,400,2073600,0.1,2,12.12
0,0,1,1,0,1,0,400,2073600,0.9,4,12.52
0,1,1,1,0,1,0,100,307200,0.9,1,8.32
0,1,1,1,0,1,0,50,307200,0.9,1,8.37
0,1,1,1,0,1,0,200,2073600,0.1,1,13.01
0,0,0,1,0,0,0,50,2073600,0.1,8,11.23
1,0,1,0,0,1,0,400,2073600,0.1,4,12.64
1,0,0,0,0,0,0,400,2073600,0.1,2,11.18
1,0,0,0,0,0,0,50,2073600,0.1,8,10.87
0,0,1,1,0,0,0,400,2073600,0.9,4,12.37
0,0,0,0,1,0,0,50,2073600,0.1,8,11.6
0,1,1,1,0,1,0,200,2073600,0.9,1,12.38
1,0,0,0,0,0,0,50,2073600,0.1,2,11.31
0,0,0,0,1,0,0,50,2073600,0.1,2,11.37
0,0,0,0,0,0,1,50,2073600,0.1,2,8.55
0,1,0,0,1,0,0,50,307200,0.1,8,7.1
0,0,1,1,0,1,0,400,2073600,0.9,8,12.2
0,0,0,0,0,0,1,50,2073600,0.1,1,8.64
0,0,0,0,0,0,1,50,8294400,0.1,1,8.67
0,0,1,1,0,1,0,400,2073600,0.1,4,12.56
0,1,1,1,0,1,0,200,2073600,0.1,4,12.1
0,1,1,1,0,1,0,400,2073600,0.1,2,12.94
1,1,0,0,0,0,0,50,307200,0.1,8,7.21
0,1,1,1,0,1,0,400,2073600,0.9,2,12.79
0,0,1,1,0,1,0,400,2073600,0.1,8,12.54
0,0,1,1,0,1,0,100,2073600,0.9,4,12.69
0,0,1,1,0,1,0,100,2073600,0.9,8,12.32
0,1,1,1,0,1,0,200,2073600,0.1,2,12.95
0,0,0,0,0,0,1,400,8294400,0.1,1,8.54
0,1,0,0,1,0,0,50,2073600,0.1,8,11.08
0,0,0,0,0,0,1,400,2073600,0.1,1,8.46
1,1,0,0,0,0,0,50,2073600,0.1,8,11.33
0,1,1,1,0,1,0,200,2073600,0.9,2,12.13
0,1,0,0,0,0,1,50,307200,0.1,8,8.57
0,0,1,1,0,1,0,400,307200,0.9,4,8.37
0,1,0,0,0,0,1,50,2073600,0.1,8,8.78
0,0,1,0,0,1,1,400,2073600,0.1,4,10.13
0,1,1,1,0,1,0,100,307200,0.1,2,8.54
0,0,0,1,0,0,0,50,307200,0.9,1,7.56
0,0,1,0,1,1,0,50,2073600,0.1,4,12.93
0,0,0,1,0,0,0,50,307200,0.1,1,7.29
1,0,1,0,0,1,0,50,2073600,0.1,4,12.47
0,0,0,1,0,0,0,400,307200,0.9,1,7.21
0,1,1,1,0,1,0,50,307200,0.1,2,8.68
0,1,1,1,0,1,0,50,307200,0.9,2,8.32
0,0,1,1,0,1,0,400,307200,0.9,8,8.67
0,1,1,1,0,1,0,400,8294400,0.1,4,18.83
0,0,0,0,0,0,1,50,307200,0.1,4,8.62
0,0,1,1,0,1,0,400,307200,0.1,4,8.36
0,0,0,1,0,0,0,400,307200,0.1,1,7.18
0,0,0,0,0,0,1,50,307200,0.1,2,8.63
0,0,0,1,0,0,0,100,307200,0.9,1,7.57
0,1,1,1,0,1,0,400,8294400,0.9,4,18.75
0,0,0,1,0,0,0,100,307200,0.1,1,7.23
0,0,0,1,0,0,0,200,307200,0.9,1,7.43
0,0,1,1,0,0,0,50,2073600,0.9,4,12.28
0,0,1,1,0,1,0,400,307200,0.1,8,8.31
0,1,1,1,0,1,0,400,8294400,0.1,1,19.45
0,0,1,1,0,1,0,100,2073600,0.1,4,12.41
0,1,1,1,0,1,0,200,8294400,0.1,4,18.88
0,0,1,0,0,1,1,50,2073600,0.1,4,10.52
0,0,0,0,0,0,1,400,307200,0.1,2,8.85
0,0,1,1,0,0,0,400,2073600,0.1,4,11.78
0,0,0,0,1,0,0,400,2073600,0.1,2,11.47
0,1,1,1,0,1,0,200,8294400,0.1,1,19.94
0,1,1,1,0,1,0,400,8294400,0.1,2,18.34
0,0,1,1,0,1,0,100,2073600,0.1,8,12.18
0,1,1,1,0,1,0,400,8294400,0.9,2,18.89
0,1,1,1,0,1,0,200,8294400,0.1,2,18.76
0,0,0,1,0,0,0,200,307200,0.1,1,7.26
0,0,0,0,1,0,0,50,8294400,0.1,8,17.42
0,0,0,1,0,0,0,400,2073600,0.9,1,11.65
0,0,1,1,0,0,0,50,2073600,0.1,4,12.12
1,1,1,0,0,1,0,400,307200,0.1,2,8.58
0,1,1,0,1,0,0,400,307200,0.1,4,7.84
0,1,1,0,1,1,0,400,307200,0.1,2,8.58
1,1,1,0,0,0,0,400,307200,0.1,4,7.95
0,0,0,1,0,0,0,400,2073600,0.1,1,11.43
1,0,0,0,0,0,0,50,8294400,0.1,8,18.35
0,1,1,1,0,1,0,200,8294400,0.9,2,19.28
0,1,1,0,0,1,1,400,2073600,0.1,2,10.5
0,1,1,0,0,0,1,400,307200,0.1,4,9.69
1,1,1,0,0,1,0,400,2073600,0.1,2,12.37
0,0,0,0,0,0,1,400,8294400,0.1,8,9.11
0,0,0,1,0,0,0,100,2073600,0.9,1,11.51
0,1,1,0,1,1,0,400,2073600,0.1,2,12.37
0,1,1,0,0,1,1,400,307200,0.1,2,10.22
0,0,0,1,0,0,0,100,2073600,0.1,1,11.3
0,1,1,0,1,0,0,50,307200,0.1,4,8.08
0,0,0,0,0,0,1,400,2073600,0.1,8,8.52
0,0,0,0,1,0,0,100,2073600,0.1,8,11.18
0,0,0,1,0,0,0,50,2073600,0.9,1,11.36
1,1,1,0,0,0,0,50,307200,0.1,4,7.94
0,0,0,1,0,0,0,50,2073600,0.1,1,11.02
0,1,1,0,0,1,1,400,8294400,0.1,2,10.33
1,0,0,0,0,0,0,100,2073600,0.1,8,11.09
0,0,0,1,0,0,0,200,2073600,0.9,1,11.37
1,1,1,0,0,1,0,400,8294400,0.1,2,18.41
0,0,0,1,0,0,0,200,2073600,0.1,1,11.77
0,1,1,0,0,0,1,50,307200,0.1,4,10.0
0,0,0,1,0,0,0,100,2073600,0.1,8,11.81
0,0,0,0,1,0,0,100,8294400,0.1,8,17.78
0,1,1,0,1,1,0,400,8294400,0.1,2,18.97
0,0,1,0,1,1,0,200,307200,0.1,4,8.32
0,1,0,1,0,1,0,400,307200,0.9,2,7.53
0,1,1,1,0,0,0,400,307200,0.9,2,8.09
0,0,0,1,0,0,0,100,2073600,0.9,8,11.01
0,0,0,1,0,0,0,50,2073600,0.1,4,11.22
1,0,1,0,0,1,0,200,307200,0.1,4,8.33
0,0,1,1,0,0,0,200,307200,0.9,4,7.89
0,1,0,1,0,1,0,400,307200,0.1,2,7.53
0,1,1,1,0,0,0,400,307200,0.1,2,8.23
0,0,0,1,0,0,0,50,2073600,0.9,4,11.72
1,0,0,0,0,0,0,100,8294400,0.1,8,18.72
0,1,0,1,0,1,0,400,2073600,0.9,2,11.85
0,1,1,1,0,0,0,400,2073600,0.9,2,12.12
0,0,0,0,0,0,1,100,2073600,0.1,8,8.65
0,1,0,1,0,1,0,400,2073600,0.1,2,11.81
0,0,0,0,0,0,1,100,8294400,0.1,8,8.59
0,0,1,0,0,1,1,200,307200,0.1,4,10.0
0,0,0,0,0,0,1,50,2073600,0.1,8,8.63
0,1,1,1,0,0,0,400,2073600,0.1,2,12.01
0,0,1,1,0,0,0,200,307200,0.1,4,7.96
0,1,0,1,0,1,0,400,8294400,0.9,2,17.63
0,0,0,0,0,0,1,50,8294400,0.1,8,8.69
0,1,1,1,0,0,0,400,8294400,0.9,2,18.84
0,0,0,0,1,0,0,400,2073600,0.1,8,11.66
0,1,0,1,0,1,0,400,8294400,0.1,2,17.77
